student_id,cours_id,exam,td,tp,cours_avg,scholar_year
14011299057,His-s,2,0,0,6.0,2012
14011299057,Info2,4.25,8,11.5,7.0,2012
14011299057,StatD,13,11,0,12.32,2012
14011299057,STRM,1.5,14,0,12.68,2012
14011299057,Tecw,8,0,0,10.0,2012
14011299059,ALG1,1,10,0,4.06,2012
14011299059,Analy,6.75,11.5,0,8.37,2012
14011299059,Chim,4.5,7,0,7.66,2012
14011299059,Elect,5,9.5,0,6.53,2012
14011299059,info,1,12,15,8.25,2012
14011299059,Mecaq,4.5,12.5,0,7.22,2012
14011299059,TEC1,12,0,0,12.0,2012
14011299059,TPBUR,17.5,0,0,17.5,2012
14011299059,Agl,16,0,0,16.0,2012
14011299059,Alg?2,2,10,0,5.71,2012
14011299059,Aly2,0,10,0,4.06,2012
14011299059,CF,4,10,0,6.04,2012
14011299059,His-s,8,0,0,8.0,2012
14011299059,Info2,5,11.25,8,7.32,2012
14011299059,StatD,3,13,0,8.38,2012
14011299059,STRM,5.5,8,0,7.67,2012
14011299059,Tecw,17,0,0,17.0,2012
14011299060,ALG1,0,0,0,0.0,2012
14011299060,Analy,3,11,0,5.72,2012
14011299060,Chim,4.5,8.5,0,5.86,2012
14011299060,Elect,0,3,0,1.02,2012
14011299060,info,0.5,5,12,4.5,2012
14011299060,Mecaq,3,14,0,6.74,2012
14011299060,TEC1,3,0,0,3.0,2012
14011299060,TPBUR,0,0,0,0.0,2012
14011299060,Agl,0,0,0,0.0,2012
14011299060,Alg?2,0,0,0,0.0,2012
14011299060,Aly2,0,0,0,0.0,2012
14011299060,CF,0,0,0,0.0,2012
14011299060,His-s,0,0,0,0.0,2012
14011299060,Info2,0,0,0,0.0,2012
14011299060,StatD,0,0,0,0.0,2012
14011299060,STRM,0,0,0,0.0,2012
14011299060,Tecw,0,0,0,0.0,2012
14011299062,ALG1,8.75,12,0,9.86,2012
14011299062,Analy,11.75,13.75,0,12.43,2012
14011299062,Chim,9,10,0,9.34,2012
14011299062,Elect,13,8.25,0,11.39,2012
14011299062,info,2.25,7.5,14,6.5,2012
14011299062,Mecaq,5,13,0,7.72,2012
14011299062,TEC1,5,0,0,6.0,2012
14011299062,TPBUR,11.83,0,0,11.83,2012
14011299062,Agl,4,0,0,4.0,2012
14011299062,Alg?2,2,11,0,5.06,2012
14011299062,Aly2,7.75,11.5,0,9.03,2012
14011299062,CF,3,9,0,5.04,2012
14011299062,His-s,3,0,0,3.0,2012
14011299062,Info2,4,5,7.5,5.13,2012
14011299062,StatD,12,13,0,12.34,2012
14011299062,STRM,8.5,5,0,7.31,2012
14011299062,Tecw,7.5,0,0,7.5,2012
14011299064,ALG1,0.5,10,0,4.06,2012
14011299064,Analy,8.75,10.5,0,9.35,2012
14011299064,Chim,5,13,0,9.04,2012
14011299064,Elect,14,12,0,13.32,2012
14011299064,info,11.5,9,13,11.25,2012
14011299064,Mecaq,4.5,10,0,6.7,2012
14011299064,TEC1,10,0,0,10.0,2012
14011299064,TPBUR,7.5,0,0,10.0,2012
14011299064,Agl,14,0,0,14.0,2012
14011299064,Alg?2,1,10,0,6.04,2012
14011299064,Aly2,1,13,0,11.35,2012
14011299064,CF,8,9,0,10.16,2012
14011299064,His-s,5.5,0,0,5.5,2012
14011299064,Info2,4,9,10.25,7.32,2012
14011299064,StatD,6,14,0,8.72,2012
14011299064,STRM,6,7,0,6.34,2012
14011299064,Tecw,16,0,0,16.0,2012
14011299066,ALG1,4,7,0,7.33,2012
14011299066,Analy,8.75,12,0,9.86,2012
14011299066,Chim,12.5,10,0,11.65,2012
14011299066,Elect,7.5,12.5,0,9.2,2012
14011299066,info,2,12,17,10.75,2012
14011299066,Mecaq,3,10,0,8.68,2012
14011299066,TEC1,10,0,0,10.0,2012
14011299066,TPBUR,16,0,0,16.0,2012
14011299066,Agl,11,0,0,11.0,2012
14011299066,Alg?2,6,10,0,7.36,2012
14011299066,Aly2,1,12,0,5.07,2012
14011299066,CF,10,7,0,11.95,2012
14011299066,His-s,10,0,0,10.0,2012
14011299066,Info2,4.25,7.75,13.5,7.44,2012
14011299066,StatD,16.5,15,0,15.99,2012
14011299066,STRM,6,11,0,9.35,2012
14011299066,Tecw,14.5,0,0,14.5,2012
14011299067,ALG1,1,10,0,4.06,2012
14011299067,Analy,3,9,0,5.04,2012
14011299067,Chim,8.5,12.5,0,9.86,2012
14011299067,Elect,8,14,0,10.04,2012
14011299067,info,1,5,10.5,6.38,2012
14011299067,Mecaq,1,10,0,7.36,2012
14011299067,TEC1,10,0,0,10.0,2012
14011299067,TPBUR,10.5,0,0,10.5,2012
14011299067,Agl,11,0,0,11.0,2012
14011299067,Alg?2,1,10,0,4.06,2012
14011299067,Aly2,1,11.5,0,7.87,2012
14011299067,CF,5.75,9,0,9.17,2012
14011299067,His-s,2,0,0,8.0,2012
14011299067,Info2,4.25,11.5,12,8.0,2012
14011299067,StatD,3,13,0,8.38,2012
14011299067,STRM,6,9,0,7.02,2012
14011299067,Tecw,12.5,0,0,12.5,2012
14011299068,ALG1,6,12,0,8.04,2012
14011299068,Analy,8.25,13,0,9.87,2012
14011299068,Chim,13.5,15,0,14.01,2012
14011299068,Elect,7.5,10.5,0,8.52,2012
14011299068,info,8,9,13,9.5,2012
14011299068,Mecaq,8.75,17.5,0,11.73,2012
14011299068,TEC1,11,0,0,11.0,2012
14011299068,TPBUR,20,0,0,20.0,2012
14011299068,Agl,11,0,0,11.0,2012
14011299068,Alg?2,8.5,13,0,10.03,2012
14011299068,Aly2,4,12,0,6.72,2012
14011299068,CF,13.5,17,0,14.69,2012
14011299068,His-s,4,0,0,4.0,2012
14011299068,Info2,14,13.5,12.5,13.5,2012
14011299068,StatD,3,13,0,6.4,2012
14011299068,STRM,6,14,0,8.72,2012
14011299068,Tecw,19,0,0,19.0,2012
14011299071,ALG1,5,10,0,6.7,2012
14011299071,Analy,3.5,9.5,0,5.54,2012
14011299071,Chim,9,8,0,8.66,2012
14011299071,Elect,7,0,0,4.62,2012
14011299071,info,0,8,0,2.0,2012
14011299071,Mecaq,6,0,0,3.96,2012
14011299071,TEC1,10,0,0,10.0,2012
14011299071,TPBUR,10.5,0,0,10.5,2012
14011299071,Agl,8,0,0,8.0,2012
14011299071,Alg?2,1,0,0,0.66,2012
14011299071,Aly2,2,13,0,7.39,2012
14011299071,CF,3,9,0,5.04,2012
14011299071,His-s,4,0,0,10.0,2012
14011299071,Info2,2,7,7.5,4.63,2012
14011299071,StatD,0.5,11,0,4.07,2012
14011299071,STRM,0.5,11.5,0,4.24,2012
14011299071,Tecw,14.5,0,0,14.5,2012
14011299074,ALG1,10.5,11.5,0,10.84,2012
14011299074,Analy,12,14,0,12.68,2012
14011299074,Chim,19.5,16,0,18.31,2012
14011198023,ALG1,3.25,10,0,6.37,2012
14011198023,info,5,5,11,6.5,2012
14011198023,Alg?2,1,11,0,7.7,2012
14011198023,Aly2,1.5,13,0,10.2,2012
14011198023,Info2,1,12.5,11,6.88,2012
14011198023,StatD,10,12,0,10.68,2012
14011298615,CF,10.75,9,0,10.16,2012
14011298615,His-s,12.5,0,0,12.5,2012
14011298615,Info2,9,12.5,17,11.88,2012
14011298615,StatD,3,12,0,8.7,2012
14011298615,STRM,5.5,16,0,9.07,2012
14011298615,Tecw,17,0,0,17.0,2012
14011298617,ALG1,5,5,0,5.0,2012
14011298617,Analy,8.75,12,0,9.86,2012
14011298617,Chim,11,15.5,0,12.53,2012
14011298617,Elect,12.5,13.5,0,12.84,2012
14011298617,info,3,10,14,7.75,2012
14011298617,Mecaq,3,10,0,5.38,2012
14011298617,TEC1,10,0,0,10.0,2012
14011298617,TPBUR,13,0,0,13.0,2012
14011298617,Agl,12,0,0,12.0,2012
14011298617,Alg?2,2,10,0,8.68,2012
14011298617,Aly2,5,14,0,10.04,2012
14011298617,CF,10.75,10,0,10.5,2012
14011298617,His-s,15.5,0,0,15.5,2012
14011298617,Info2,7.75,11,10,9.13,2012
14011298617,StatD,3,13,0,11.02,2012
14011298617,STRM,5,13,0,9.7,2012
14011298617,Tecw,16,0,0,16.0,2012
14011298618,ALG1,2,10,0,9.34,2012
14011298618,Analy,5.25,11.75,0,8.62,2012
14011298618,Chim,9,7,0,11.62,2012
14011298618,Elect,0.25,9,0,9.0,2012
14011298618,info,3,7.5,12.5,7.25,2012
14011298618,Mecaq,3,10,0,5.38,2012
14011298618,TEC1,7,0,0,10.0,2012
14011298618,TPBUR,12.33,0,0,12.33,2012
14011298618,Agl,9,0,0,9.0,2012
14011298618,Alg?2,1,11,0,5.06,2012
14011298618,Aly2,5.5,9.5,0,10.16,2012
14011198385,ALG1,0,0,0,0.0,2012
14011198385,Analy,0,0,0,0.0,2012
14011198385,Chim,0,0,0,0.0,2012
14011198385,Elect,0,0,0,0.0,2012
14011198385,info,0,0,0,0.0,2012
14011198385,Mecaq,0,0,0,0.0,2012
14011198385,TEC1,0,0,0,0.0,2012
14011198385,TPBUR,0,0,0,0.0,2012
14011198385,Agl,0,0,0,0.0,2012
14011198385,Alg?2,0,0,0,0.0,2012
14011198385,Aly2,0,0,0,0.66,2012
14011198385,CF,0,0,0,0.0,2012
14011198385,His-s,0,0,0,0.0,2012
14011198385,Info2,0,0,0,0.0,2012
14011198385,StatD,0,0,0,0.0,2012
14011198385,STRM,0,0,0,0.0,2012
14011198385,Tecw,0,0,0,0.0,2012
14011298618,CF,3,10,0,5.38,2012
14011298618,His-s,3.5,0,0,3.5,2012
14011298618,Info2,2.5,5,10.5,5.13,2012
14011298618,StatD,6,16,0,10.06,2012
14011298618,STRM,1,10,0,8.68,2012
14011298618,Tecw,6.5,0,0,6.5,2012
14011298620,ALG1,0.5,10,0,4.06,2012
14011298620,Analy,5,12,0,7.38,2012
14011298620,Chim,13.5,16.5,0,14.52,2012
14011298620,Elect,15,11.25,0,13.73,2012
14011298620,info,2.5,12.5,13.5,11.5,2012
14011298620,Mecaq,4,12,0,6.72,2012
14011298620,TEC1,11,0,0,11.0,2012
14011298620,TPBUR,11,0,0,11.0,2012
14011298620,Agl,7,0,0,7.0,2012
14011298620,Alg?2,2,10,0,8.35,2012
14011298620,Aly2,4.5,9.5,0,13.13,2012
14011298620,CF,7.5,16,0,10.39,2012
14011298620,His-s,10,0,0,10.0,2012
14011298620,Info2,10,13,13,11.5,2012
14011298620,StatD,10.5,12.5,0,11.18,2012
14011298620,STRM,8.5,13.5,0,10.2,2012
14011298620,Tecw,12,0,0,12.0,2012
14011198430,ALG1,3,11.5,0,5.89,2012
14011198430,Analy,8.5,13,0,10.03,2012
14011298622,ALG1,5,10,0,6.7,2012
14011298622,Analy,10,14.75,0,11.62,2012
14011298622,Chim,13.5,12,0,12.99,2012
14011298622,Elect,11,13.5,0,11.85,2012
14011298622,info,10,16,13,12.25,2012
14011298622,Mecaq,4,16,0,8.08,2012
14011298622,TEC1,13,0,0,13.0,2012
14011298622,TPBUR,11,0,0,11.0,2012
14011298622,Agl,12,0,0,12.0,2012
14011298622,Alg?2,8.5,13,0,10.03,2012
14011298622,Aly2,12,14,0,12.68,2012
14011298622,CF,10.5,9,0,9.99,2012
14011298622,His-s,2.5,0,0,2.5,2012
14011298622,Info2,6,12.5,13,9.38,2012
14011298622,StatD,16.75,14,0,15.82,2012
14011298622,STRM,5,13,0,7.72,2012
14011298622,Tecw,16.5,0,0,16.5,2012
14011298623,ALG1,0,0,0,0.0,2012
14011298623,Analy,0,0,0,0.0,2012
14011298623,Chim,0,0,0,0.0,2012
14011298623,Elect,0,0,0,0.0,2012
14011298623,info,0,0,0,0.0,2012
14011298623,Mecaq,0,0,0,0.0,2012
14011298623,TEC1,0,0,0,0.0,2012
14011298623,TPBUR,0,0,0,0.0,2012
14011298623,Agl,0,0,0,0.0,2012
14011298623,Alg?2,0,0,0,0.0,2012
14011298623,Aly2,0,0,0,0.0,2012
14011298623,CF,0,0,0,0.0,2012
14011298623,His-s,0,0,0,0.0,2012
14011298623,Info2,0,0,0,0.0,2012
14011298623,StatD,0,0,0,0.0,2012
14011298623,STRM,0,0,0,0.0,2012
14011298623,Tecw,0,0,0,0.0,2012
14011298624,ALG1,3.5,12,0,6.39,2012
14011298624,Analy,7,10,0,8.02,2012
14011298624,Chim,13,16,0,14.02,2012
14011298624,Elect,12.5,15.5,0,13.52,2012
14011298624,info,3.5,16.5,13.5,9.25,2012
14011198036,ALG1,0,0,0,0.0,2012
14011198036,Analy,0,0,0,0.0,2012
14011198036,Chim,0,0,0,0.0,2012
14011198036,Elect,0,0,0,0.0,2012
14011198036,info,0,0,3,0.75,2012
14011198036,Mecaq,0,0,0,0.0,2012
14011198036,TEC1,0,0,0,0.0,2012
14011198036,TPBUR,0,0,0,0.0,2012
14011198036,Agl,0,0,0,0.0,2012
14011198036,Alg?2,0,0,0,0.0,2012
14011198036,Aly2,0,0,0,0.0,2012
14011198036,CF,0,0,0,0.0,2012
14011198036,His-s,0,0,0,0.0,2012
14011198036,Info2,0,0,0,0.0,2012
14011198036,StatD,0,0,0,0.0,2012
14011198036,STRM,0,0,0,0.0,2012
14011198036,Tecw,0,0,0,0.0,2012
14011298624,Mecaq,3,10,0,5.38,2012
14011298624,TEC1,7,0,0,7.0,2012
14011298624,TPBUR,15.5,0,0,15.5,2012
14011298624,Agl,0,0,0,0.0,2012
14011298624,Alg?2,0,0,0,0.0,2012
14011298624,Aly2,0,0,0,0.0,2012
14011298624,CF,0,0,0,0.0,2012
14011298624,His-s,0,0,0,0.0,2012
14011298624,Info2,0,0,0,0.0,2012
14011298624,StatD,0,0,0,0.0,2012
14011298624,STRM,0,0,0,0.0,2012
14011298624,Tecw,0,0,0,0.0,2012
14011298626,ALG1,0,0,0,0.0,2012
14011298626,Analy,0,0,0,0.0,2012
14011298626,Chim,0,0,0,0.0,2012
14011298626,Elect,0,0,0,0.0,2012
14011298626,info,0,0,0,0.0,2012
14011298626,Mecaq,0,13,0,4.42,2012
14011298626,TEC1,0,0,0,0.0,2012
14011298626,TPBUR,0,0,0,0.0,2012
14011298626,Agl,0,0,0,0.0,2012
14011298626,Alg?2,0,0,0,0.0,2012
14011298626,Aly2,0,0,0,0.0,2012
14011198039,ALG1,0,12,0,4.08,2012
14011198039,Analy,0,12.5,0,4.25,2012
14011198039,info,0,9.5,14.5,6.0,2012
14011198039,Mecaq,0,12,0,4.08,2012
14011198039,Aly2,0,11.75,0,4.0,2012
14011198039,CF,0,13.5,0,4.59,2012
14011198039,Info2,0,7,10,4.25,2012
14011198039,STRM,0,15.5,0,5.27,2012
14011298626,CF,0,0,0,0.0,2012
14011298626,His-s,0,0,0,0.0,2012
14011298626,Info2,0,0,0,0.0,2012
14011298626,StatD,0,0,0,0.0,2012
14011298626,STRM,0,0,0,0.0,2012
14011298626,Tecw,0,0,0,0.0,2012
14011298627,ALG1,0.5,10,0,3.73,2012
14011298627,Analy,12,14,0,12.68,2012
14011298627,Chim,8.5,9.5,0,8.84,2012
14011298627,Elect,13,14.5,0,13.51,2012
14011298627,info,10,12,14.5,11.63,2012
14011298627,Mecaq,7,14,0,9.38,2012
14011298627,TEC1,10,0,0,10.0,2012
14011298627,TPBUR,14.75,0,0,14.75,2012
14011298627,Agl,11,0,0,11.0,2012
14011298627,Alg?2,6,12,0,8.04,2012
14011298627,Aly2,0.5,9,0,3.39,2012
14011298627,CF,9,13,0,10.36,2012
14011298627,His-s,10,0,0,10.0,2012
14011298627,Info2,16,14,13,14.75,2012
14011298627,StatD,8.25,11,0,9.19,2012
14011298627,STRM,11,13,0,11.68,2012
14011298627,Tecw,17.5,0,0,17.5,2012
14011298629,ALG1,0,0,0,0.0,2012
14011298629,Analy,0,0,0,0.0,2012
14011298629,Chim,0,0,0,0.0,2012
14011298629,Elect,0,0,0,0.0,2012
14011298629,info,0,0,0,0.0,2012
14011298629,Mecaq,0,0,0,0.0,2012
14011298629,TEC1,0,0,0,0.0,2012
14011298629,TPBUR,0,0,0,0.0,2012
14011298629,Agl,0,0,0,0.0,2012
14011198043,ALG1,0.5,5,0,2.03,2012
14011198043,Analy,9,13.5,0,10.53,2012
14011198043,Elect,8,10,0,8.68,2012
14011198043,info,1,8,13,5.75,2012
14011198043,Alg?2,5,11,0,7.04,2012
14011198043,Aly2,3,14,0,6.74,2012
14011198043,CF,1.25,8,0,3.55,2012
14011198043,Info2,7.25,9.25,11,8.69,2012
14011198043,StatD,10,13,0,11.02,2012
14011198043,Tecw,14,0,0,14.0,2012
14011198391,Alg?2,0,11.25,0,7.79,2012
14011198391,Aly2,4.5,13,0,11.02,2012
14011198391,CF,9.75,9.5,0,9.67,2012
14011198391,Info2,4.5,10.1,11,7.53,2012
14011298629,Alg?2,0,0,0,0.0,2012
14011298629,Aly2,0,0,0,0.0,2012
14011298629,CF,0,0,0,0.0,2012
14011298629,His-s,0,0,0,0.0,2012
14011298629,Info2,0,0,0,0.0,2012
14011298629,StatD,0,0,0,0.0,2012
14011298629,STRM,0,0,0,0.0,2012
14011298629,Tecw,0,0,0,0.0,2012
14011298630,ALG1,0,0,0,0.0,2012
14011298630,Analy,0,0,0,0.0,2012
14011298630,Chim,0,0,0,0.0,2012
14011298630,Elect,0,0,0,0.0,2012
14011298630,info,0,0,0,0.0,2012
14011298630,Mecaq,0,0,0,0.0,2012
14011298630,TEC1,0,0,0,0.0,2012
14011298630,TPBUR,0,0,0,0.0,2012
14011298630,Agl,0,0,0,0.0,2012
14011298630,Alg?2,0,0,0,0.0,2012
14011298630,Aly2,0,0,0,0.0,2012
14011298630,CF,0,0,0,0.0,2012
14011298630,His-s,0,0,0,0.0,2012
14011298630,Info2,0,0,0,0.0,2012
14011298630,StatD,0,0,0,0.0,2012
14011298630,STRM,0,0,0,0.0,2012
14011298630,Tecw,0,0,0,0.0,2012
14011298631,Agl,10,0,0,10.0,2012
14011298883,His-s,4.5,0,0,4.5,2012
14011298883,Info2,8.5,10.5,15,10.63,2012
14011298883,StatD,10,14,0,11.36,2012
14011298883,STRM,6,13.5,0,12.51,2012
14011298883,Tecw,15,0,0,15.0,2012
14011298884,ALG1,7,13,0,9.04,2012
14011298884,Analy,3.75,12.25,0,8.79,2012
14011298884,Chim,10.5,13.5,0,11.52,2012
14011298884,Elect,8,15,0,10.38,2012
14011298884,info,7.5,12,12,12.5,2012
14011298884,Mecaq,6,18,0,10.08,2012
14011298884,TEC1,10,0,0,10.0,2012
14011298884,TPBUR,14,0,0,14.0,2012
14011298884,Agl,13,0,0,13.0,2012
14011298884,Alg?2,1,10,0,5.05,2012
14011298884,Aly2,6,14,0,10.7,2012
14011298884,CF,1,14,0,8.39,2012
14011298884,His-s,3,0,0,3.0,2012
14011298884,Info2,7.5,12,18,11.25,2012
14011298884,StatD,6,10,0,7.36,2012
14011298884,STRM,4,13,0,8.05,2012
14011298884,Tecw,16.5,0,0,16.5,2012
14011298885,ALG1,6.25,11,0,10.34,2012
14011298885,Analy,2.5,11.75,0,6.97,2012
14011298885,Chim,10.5,15,0,12.03,2012
14011298885,Elect,12,7,0,10.3,2012
14011298885,info,1,7.5,11,12.0,2012
14011298885,Mecaq,3,10,0,5.38,2012
14011298885,TEC1,7,0,0,7.0,2012
14011298885,TPBUR,13,0,0,13.0,2012
14011298885,Agl,19,0,0,19.0,2012
14011298885,Alg?2,1,11.5,0,6.88,2012
14011298885,Aly2,4.5,12,0,7.05,2012
14011298885,CF,1.25,13.5,0,7.89,2012
14011298885,His-s,5,0,0,5.0,2012
14011298885,Info2,9,11,14.5,10.88,2012
14011298885,StatD,10,14,0,11.36,2012
14011298885,STRM,10,14,0,11.36,2012
14011298885,Tecw,13,0,0,13.0,2012
14011298886,ALG1,3.5,11,0,6.05,2012
14011298886,Analy,3.75,12,0,6.72,2012
14011298886,Chim,13,13,0,13.0,2012
14011298886,Elect,10,16,0,12.04,2012
14011198052,ALG1,0,11.5,0,3.91,2012
14011198052,Analy,0,12,0,4.08,2012
14011198052,info,0,7,14,5.25,2012
14011198052,Alg?2,0,14.5,0,4.93,2012
14011198052,Aly2,0,13,0,4.42,2012
14011198052,CF,0,14,0,4.76,2012
14011198052,His-s,0,0,0,0.0,2012
14011198052,Info2,0,7.5,13.5,5.25,2012
14011198052,STRM,0,12.5,0,4.25,2012
14011198053,ALG1,3,10,0,5.38,2012
14011198053,Analy,8,13.5,0,9.87,2012
14011198053,info,6.75,11,12.5,9.25,2012
14011198053,Alg?2,11,13,0,11.68,2012
14011198053,Aly2,10,12,0,10.68,2012
14011198053,CF,15.5,17,0,16.01,2012
14011198053,His-s,10,0,0,10.0,2012
14011198053,Info2,5,11,11.5,8.13,2012
14011298631,Alg?2,7.5,11.5,0,8.86,2012
14011298631,Aly2,7.5,10.5,0,8.52,2012
14011298631,CF,11,13,0,11.68,2012
14011298631,His-s,8,0,0,8.0,2012
14011298631,Info2,12,12.5,13,12.38,2012
14011298631,StatD,8,15,0,10.38,2012
14011298631,STRM,9,15,0,11.04,2012
14011298631,Tecw,16,0,0,16.0,2012
14011298631,ALG1,12,13,0,12.34,2012
14011298631,Analy,8,12,0,9.36,2012
14011298631,Chim,18,17,0,17.66,2012
14011298631,Elect,10,15,0,11.7,2012
14011298631,info,13.5,14,14,13.75,2012
14011298631,Mecaq,7,15.5,0,9.89,2012
14011298631,TEC1,11,0,0,11.0,2012
14011298631,TPBUR,16.5,0,0,16.5,2012
14011298633,ALG1,0,0,0,0.0,2012
14011298633,Analy,3,0,0,1.98,2012
14011298633,Chim,0,5,0,1.7,2012
14011298633,Elect,10,0,0,6.6,2012
14011298633,info,0,0,10.5,2.63,2012
14011298633,Mecaq,0,0,0,0.0,2012
14011298886,info,5.25,13.5,14,9.5,2012
14011298886,Mecaq,4,10,0,6.04,2012
14011298886,TEC1,10,0,0,10.0,2012
14011298886,TPBUR,11,0,0,11.0,2012
14011298886,Agl,10,0,0,10.0,2012
14011298886,Alg?2,3,10,0,5.71,2012
14011298886,Aly2,6,13,0,13.99,2012
14011298886,CF,14.75,14,0,14.5,2012
14011298886,His-s,12.5,0,0,12.5,2012
14011298886,Info2,5,11,13,8.5,2012
14011298886,StatD,10.75,14,0,11.86,2012
14011298886,STRM,8,13.5,0,9.87,2012
14011298886,Tecw,11,0,0,11.0,2012
14011298888,ALG1,11,11,0,11.0,2012
14011298888,Analy,13,14,0,13.34,2012
14011298888,Chim,15,10.5,0,13.47,2012
14011298888,Elect,12.75,2,0,9.1,2012
14011298888,info,6.5,10,14,9.25,2012
14011298888,Mecaq,9,15,0,11.04,2012
14011298888,TEC1,14,0,0,14.0,2012
14011298888,TPBUR,11,0,0,11.0,2012
14011298888,Agl,7,0,0,7.0,2012
14011298888,Alg?2,8.25,11.5,0,9.36,2012
14011298888,Aly2,12.5,14.75,0,13.27,2012
14011298888,CF,10,12,0,10.68,2012
14011298888,His-s,6,0,0,6.0,2012
14011298888,Info2,8,9,12,9.25,2012
14011298888,StatD,12.5,12,0,12.33,2012
14011298888,STRM,6,14,0,8.72,2012
14011298888,Tecw,15,0,0,15.0,2012
14011298890,ALG1,2,9,0,10.98,2012
14011298890,Analy,2.5,11,0,11.0,2012
14011298890,Chim,6,8.75,0,10.9,2012
14011298890,Elect,7.5,12.5,0,12.5,2012
14011298890,info,2,0,15.5,4.88,2012
14011298890,Mecaq,1.5,7,0,5.68,2012
14011298890,TEC1,10,0,0,10.0,2012
14011298890,TPBUR,11,0,0,11.0,2012
14011298890,Agl,10,0,0,10.0,2012
14011298890,Alg?2,1,10,0,10.0,2012
14011298890,Aly2,4,13,0,7.72,2012
14011298890,CF,0,0,0,5.12,2012
14011298890,His-s,5,0,0,10.0,2012
14011198468,Alg?2,6.25,11.5,0,8.04,2012
14011198468,Aly2,10,10.5,0,10.17,2012
14011198468,CF,8.5,12,0,9.69,2012
14011198468,His-s,9,0,0,9.0,2012
14011198468,Info2,4,10,13,7.75,2012
14011198468,Tecw,10,0,0,10.0,2012
14011298633,TEC1,5,0,0,5.0,2012
14011298633,TPBUR,0,0,0,0.0,2012
14011298633,Agl,0,0,0,1.0,2012
14011298633,Alg?2,0,0,0,0.0,2012
14011298633,Aly2,0,0,0,0.0,2012
14011298633,CF,0,0,0,0.0,2012
14011298633,His-s,0,0,0,0.0,2012
14011298633,Info2,0,0,0,0.0,2012
14011298633,StatD,0,0,0,0.0,2012
14011298633,STRM,0,0,0,0.0,2012
14011298633,Tecw,0,0,0,0.0,2012
14011298634,ALG1,3,10.5,0,6.87,2012
14011298634,Analy,6,12.25,0,8.13,2012
14011298634,Chim,8.5,12.5,0,9.86,2012
14011298634,Elect,6,7.25,0,6.43,2012
14011298634,info,6.5,10,9,8.0,2012
14011298634,Mecaq,7,10,0,8.68,2012
14011298634,TEC1,4,0,0,6.0,2012
14011298634,TPBUR,14,0,0,14.0,2012
14011298634,Agl,5,0,0,5.0,2012
14011298634,Alg?2,2,10,0,6.7,2012
14011298634,Aly2,4,11,0,8.69,2012
14011298634,CF,5,14,0,9.05,2012
14011298634,His-s,4,0,0,8.0,2012
14011298634,Info2,3,10,15.5,9.88,2012
14011298634,StatD,1.5,10,0,5.71,2012
14011298634,STRM,6.5,13,0,9.04,2012
14011298634,Tecw,14,0,0,14.0,2012
14011298635,ALG1,9,14.5,0,10.87,2012
14011298635,Analy,8.5,14,0,10.37,2012
14011298635,Chim,16,17.5,0,16.51,2012
14011298635,Elect,10.5,15,0,12.03,2012
14011298635,info,4.75,13.5,10.5,8.38,2012
14011298635,Mecaq,4.5,17,0,8.75,2012
14011298890,Info2,1,8.75,12,6.19,2012
14011298890,StatD,4,16,0,8.08,2012
14011298890,STRM,8,6,0,7.65,2012
14011298890,Tecw,9,0,0,9.0,2012
14011298892,ALG1,2,10,0,4.72,2012
14011298892,Analy,3.5,10,0,5.71,2012
14011298892,Chim,4.5,0,0,2.97,2012
14011298892,Elect,2,4.5,0,2.85,2012
14011298892,info,4.5,9.5,8.5,6.75,2012
14011298892,Mecaq,3,11,0,5.72,2012
14011298892,TEC1,4,0,0,4.0,2012
14011298892,TPBUR,15.5,0,0,15.5,2012
14011298892,Agl,15,0,0,15.0,2012
14011298892,Alg?2,2,11.5,0,5.23,2012
14011298892,Aly2,1,12,0,4.74,2012
14011298892,CF,9,13,0,10.36,2012
14011298892,His-s,11,0,0,11.0,2012
14011298892,Info2,3.5,7.5,12,8.13,2012
14011298892,StatD,8,13.5,0,9.87,2012
14011298892,STRM,7.25,10,0,8.68,2012
14011298892,Tecw,16,0,0,16.0,2012
14011298893,ALG1,0,0,0,0.0,2012
14011298893,Analy,0,0,0,0.0,2012
14011298893,Chim,0,0,0,0.0,2012
14011298893,Elect,0,0,0,0.0,2012
14011298893,info,0,0,0,0.0,2012
14011298893,Mecaq,0,0,0,0.0,2012
14011298893,TEC1,0,0,0,0.0,2012
14011298893,TPBUR,0,0,0,0.0,2012
14011298893,Agl,0,0,0,0.0,2012
14011298893,Alg?2,0,0,0,0.0,2012
14011298893,Aly2,0,0,0,0.0,2012
14011298893,CF,0,0,0,0.0,2012
14011298893,His-s,0,0,0,0.0,2012
14011298893,Info2,0,0,0,0.0,2012
14011298893,StatD,0,0,0,0.0,2012
14011298893,STRM,0,0,0,0.0,2012
14011298893,Tecw,0,0,0,0.0,2012
14011298894,ALG1,3.25,12,0,6.23,2012
14011298894,Analy,10,13,0,11.02,2012
14011298894,Chim,15.5,17.5,0,16.18,2012
14011298894,Elect,15,13,0,14.32,2012
14011298894,info,13,16,18.5,15.13,2012
14011198070,ALG1,1.5,10,0,4.39,2012
14011198070,Analy,16.25,16,0,16.17,2012
14011298635,TEC1,10,0,0,10.0,2012
14011298635,TPBUR,10,0,0,10.0,2012
14011298635,Agl,8,0,0,8.0,2012
14011298635,Alg?2,5,10,0,6.7,2012
14011298635,Aly2,10.5,0,0,6.93,2012
