N°Ins,Année,AnnéeUniv,Réf_Cours,Cours,Coef,Moy_Module,Moy_Gle,Observation,Université_Origine,Faculté_Origine,Département_Origine,Cycle_Origine,Fillière_Origine,credit_matière,Code_UE,credit_UE,Aquit,An_d_obtent,Faculté_OrigineAr,Département_OrigineAr,Fillière_OrigineAr,Université_OrigineAr,Cycle_OrigineAr
14010896720,2,2009,ANG,Anglais,1,15.00,11.06,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UEIN3,4.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896720,2,2009,ITM,I-T-Management ,1,12.00,11.06,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UEIN3,4.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896720,2,2009,Algo2,Algorithmique2,5,10.05,11.06,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,5.0,UEIN4,16.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896720,2,2009,B-D,Base des Données,6,9.13,11.06,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN4,16.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896720,2,2009,SD,Système D exploitation1,5,14.38,11.06,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,5.0,UEIN4,16.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896720,2,2009,T-L,Théorie des Langages,1,11.01,11.06,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN5,12.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896722,2,2009,AN,Analyse/Numérique,1,11.70,9.74,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN2,12.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896722,2,2009,P-S,Probabilité/Statistique ,1,10.35,9.74,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN2,12.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896722,2,2009,L-M,Logique Mathématique ,1,8.25,9.74,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN2,12.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896722,2,2009,ANG,Anglais,1,10.00,9.74,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UEIN3,4.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896722,2,2009,ITM,I-T-Management ,1,10.00,9.74,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UEIN3,4.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896722,2,2009,Algo2,Algorithmique2,5,8.46,9.74,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN4,16.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896723,2,2009,ARCH,Arch/Ordinateur,5,16.02,15.56,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,5.0,UEIN1,14.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896723,2,2009,ALGO,Algorithmique,5,17.91,15.56,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,5.0,UEIN1,14.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896723,2,2009,SI,Système Information ,4,13.45,15.56,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN1,14.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896723,2,2009,AN,Analyse/Numérique,1,16.68,15.56,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN2,12.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896723,2,2009,P-S,Probabilité/Statistique ,1,15.01,15.56,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN2,12.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896723,2,2009,L-M,Logique Mathématique ,1,12.13,15.56,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN2,12.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896723,2,2009,P-L,Programmation Linéaire,1,13.34,15.56,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN5,12.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896723,2,2009,G-L,Génie Logiciel,1,15.67,15.56,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN5,12.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896723,2,2009,ANG2,Anglais2,1,15.00,15.56,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UEIN6,2.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896724,2,2009,ARCH,Arch/Ordinateur,5,0.00,0.00,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN1,14.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896724,2,2009,ALGO,Algorithmique,5,0.00,0.00,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN1,14.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896724,2,2009,SI,Système Information ,4,0.00,0.00,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN1,14.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896724,2,2009,B-D,Base des Données,6,0.00,0.00,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN4,16.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896724,2,2009,SD,Système D exploitation1,5,0.00,0.00,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN4,16.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896724,2,2009,T-L,Théorie des Langages,1,0.00,0.00,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN5,12.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896724,2,2009,P-L,Programmation Linéaire,1,0.00,0.00,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN5,12.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896724,2,2009,G-L,Génie Logiciel,1,0.00,0.00,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN5,12.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896724,2,2009,ANG2,Anglais2,1,0.00,0.00,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN6,2.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896717,2,2009,ITM,I-T-Management ,1,13.00,11.51,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UEIN3,4.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896717,2,2009,Algo2,Algorithmique2,5,12.13,11.51,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,5.0,UEIN4,16.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896717,2,2009,B-D,Base des Données,6,9.63,11.51,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN4,16.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896717,2,2009,SD,Système D exploitation1,5,13.13,11.51,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,5.0,UEIN4,16.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896717,2,2009,T-L,Théorie des Langages,1,10.19,11.51,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN5,12.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896717,2,2009,P-L,Programmation Linéaire,1,10.02,11.51,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN5,12.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896720,2,2009,ARCH,Arch/Ordinateur,5,15.00,11.06,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,5.0,UEIN1,14.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896720,2,2009,ALGO,Algorithmique,5,12.63,11.06,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,5.0,UEIN1,14.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896720,2,2009,SI,Système Information ,4,12.34,11.06,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN1,14.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896720,2,2009,AN,Analyse/Numérique,1,12.19,11.06,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN2,12.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896720,2,2009,P-S,Probabilité/Statistique ,1,11.04,11.06,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN2,12.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896720,2,2009,L-M,Logique Mathématique ,1,11.63,11.06,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN2,12.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896720,2,2009,P-L,Programmation Linéaire,1,10.35,11.06,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN5,12.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896720,2,2009,G-L,Génie Logiciel,1,10.67,11.06,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN5,12.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896720,2,2009,ANG2,Anglais2,1,15.00,11.06,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UEIN6,2.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896722,2,2009,ARCH,Arch/Ordinateur,5,12.69,9.74,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,5.0,UEIN1,14.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896722,2,2009,ALGO,Algorithmique,5,8.29,9.74,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN1,14.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896722,2,2009,SI,Système Information ,4,9.07,9.74,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN1,14.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896722,2,2009,B-D,Base des Données,6,9.75,9.74,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN4,16.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896722,2,2009,SD,Système D exploitation1,5,11.00,9.74,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,5.0,UEIN4,16.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896722,2,2009,T-L,Théorie des Langages,1,9.35,9.74,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN5,12.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896722,2,2009,P-L,Programmation Linéaire,1,6.72,9.74,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN5,12.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896722,2,2009,G-L,Génie Logiciel,1,8.71,9.74,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN5,12.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896722,2,2009,ANG2,Anglais2,1,8.00,9.74,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN6,2.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896723,2,2009,ANG,Anglais,1,14.00,15.56,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UEIN3,4.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896723,2,2009,ITM,I-T-Management ,1,17.00,15.56,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UEIN3,4.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896723,2,2009,Algo2,Algorithmique2,5,17.55,15.56,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,5.0,UEIN4,16.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896723,2,2009,B-D,Base des Données,6,15.50,15.56,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,6.0,UEIN4,16.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896723,2,2009,SD,Système D exploitation1,5,13.63,15.56,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,5.0,UEIN4,16.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896723,2,2009,T-L,Théorie des Langages,1,10.69,15.56,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN5,12.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896724,2,2009,AN,Analyse/Numérique,1,0.00,0.00,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN2,12.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896724,2,2009,P-S,Probabilité/Statistique ,1,0.00,0.00,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN2,12.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896724,2,2009,L-M,Logique Mathématique ,1,0.00,0.00,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN2,12.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896724,2,2009,ANG,Anglais,1,0.00,0.00,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN3,4.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896724,2,2009,ITM,I-T-Management ,1,0.00,0.00,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN3,4.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896724,2,2009,Algo2,Algorithmique2,5,0.00,0.00,Ajourné,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN4,16.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896725,2,2009,ARCH,Arch/Ordinateur,5,9.32,10.84,Admis/Dettes,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN1,14.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896725,2,2009,ALGO,Algorithmique,5,12.07,10.84,Admis/Dettes,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,5.0,UEIN1,14.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896725,2,2009,SI,Système Information ,4,9.75,10.84,Admis/Dettes,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN1,14.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896725,2,2009,AN,Analyse/Numérique,1,9.67,10.84,Admis/Dettes,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN2,12.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896725,2,2009,P-S,Probabilité/Statistique ,1,8.38,10.84,Admis/Dettes,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN2,12.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896725,2,2009,L-M,Logique Mathématique ,1,9.00,10.84,Admis/Dettes,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,0.0,UEIN2,12.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896725,2,2009,P-L,Programmation Linéaire,1,10.19,10.84,Admis/Dettes,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN5,12.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896725,2,2009,G-L,Génie Logiciel,1,10.34,10.84,Admis/Dettes,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,4.0,UEIN5,12.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896725,2,2009,ANG2,Anglais2,1,11.50,10.84,Admis/Dettes,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UEIN6,2.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
14010896726,2,2009,ALG3,Algèbre 3,1,8.40,7.60,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD- Mathématiques,0.0,MG7,15.0,false,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD- Mathématiques,جامعة إبن خلدون بتيارت,MIAS
14010896726,2,2009,ANL3,Analyse 3,2,10.80,7.60,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD- Mathématiques,6.0,MG7,15.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD- Mathématiques,جامعة إبن خلدون بتيارت,MIAS
14010896726,2,2009,TEM,Topologie des Espases Métrique,1,10.20,7.60,Admis/Session1,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD- Mathématiques,5.0,MG7,15.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD- Mathématiques,جامعة إبن خلدون بتيارت,MIAS
14010896725,2,2009,ANG,Anglais,1,14.00,10.84,Admis/Dettes,Université Ibn Khaldoun  Tiaret,Sciences et des Sciences de l Ingénieur,Informatique,MIAS,LMD - Informatique ,2.0,UEIN3,4.0,true,2009,العلوم و علوم الهندسة,الإعلام الآلي,LMD - Informatique ,جامعة إبن خلدون بتيارت,MIAS
