student_id,cours_id,exam,TD,TP,course_avg,scholar_year
14011097193,SYS-D,,,,0.0,2012
14011298664,PROB,,,,0.0,2015
,,,,,,
,,,,,,
14010896794,PFEM1,17.5,,,17.5,2012
14010896796,APMD,,,,0.0,2015
14011097195,T-L,3,14,,14.0,2012
14010896797,AGL2,11,,,11.0,2012
14010896799,AGL2,9,,,9.0,2012
,,,,,,
,,,,,,
14011298665,Info2,,10.5,8.5,0.0,2015
14010896803,PFEM1,17,,,17.0,2012
,,,,,,
14010896806,STRE,12.8,,,12.8,2012
14011097197,STRM,,11.5,,0.0,2015
14011298666,Tecw,,,,0.0,2012
14010896807,Agl,,,,0.0,2015
,,,,,,
,,,,,,
,,,,,,
14011298667,P.FE,18,,,18.0,2016
,,,,,,
14010896813,G-L,,12,,4.08,2012
14010896814,PFEM,17.5,,,17.5,2012
,,,,,,
14010896817,APMD,,,,0.0,2015
14011298668,RLE,7,,13.5,9.6,2016
14010896819,APMD,,,,0.0,2015
14010896820,APMD,,,,0.0,2015
14010896821,SYS-D,,,,0.0,2012
,,,,,,
14011298669,T-L,,,,0.0,2015
14010896824,STRE,11.2,,,11.2,2012
14010896825,STRE,15,,,15.0,2012
14010896826,Info2,,10,5,0.0,2015
,,,,,,
14011097201,PROB,,,,0.0,2015
,,,,,,
14010896830,STRE,16,,,16.0,2012
14010896831,STRE,10,,,10.0,2012
14010896833,APMD,,,,0.0,2015
14010896834,STRE,12.8,,,12.8,2012
14010896835,PFEM,18,,,18.0,2012
14010896836,SYS-D,,,,0.0,2012
14010896837,PFEM,15.5,,,15.5,2012
14011298670,PFEM1,17,,,17.0,2016
14011298671,PROB,,,,0.0,2015
14010896840,LANE,,13,,0.0,2015
14010896841,TCT,4,12.5,12.5,7.4,2012
,,,,,,
14010896843,STRE,14,,,14.0,2012
,,,,,,
14010896847,PFEM,16.5,,,16.5,2012
,,,,,,
14010896850,Agl,,,,0.0,2015
14010896851,APMD,,,,0.0,2015
,,,,,,
14010896855,PFEM1,17,,,17.0,2012
,,,,,,
14010896857,AGL2,13,,,13.0,2012
14011097203,P.FE,17.5,,,17.5,2015
14010896858,PFEM1,19,,,19.0,2012
14010896860,Th_Gr,11,9,,10.32,2012
14010896862,STRE,8,,,8.0,2012
14011097205,PROB,,,,0.0,2015
14011298672,PFEM1,15.5,,,15.5,2016
14011298673,info,,10,12.5,0.0,2015
14010996865,T-L,,0,,0.0,2015
14010996868,PROB,,,,0.0,2015
14011298675,PROB,,,,0.0,2015
14011298676,Tecw,19.5,,,19.5,2012
14011298677,Tecw,,,,0.0,2015
14010996870,PROB,,,,0.0,2015
14010996871,PROB,,,,0.0,2015
14011097488,PROB,,,,0.0,2015
14010996873,PROB,,,,0.0,2015
14010996874,VA,6,12.5,14,8.9,2012
14010996875,ITM,5.5,,,11.0,2012
14010996876,PROB,,,,0.0,2015
14010996877,VA,6.5,8.5,13,8.2,2012
14010996878,AGL2,16,,,16.0,2012
14010996879,PROB,,,,0.0,2015
14010996881,Info2,,11.25,8,4.82,2015
14010996883,PROB,,,,0.0,2015
14010996884,PROB,,,,0.0,2015
14010996885,Info2,,7.5,13.5,0.0,2015
14010996886,VA,10,11.75,13.5,11.05,2012
14010996887,StatD,,,,0.0,2015
14010996890,PROB,,,,0.0,2015
14010996891,PROB,,,,0.0,2015
14010996892,SYS-D,5,,,5.0,2012
14011298678,Tecw,,,,0.0,2015
14010996893,Agl,,,,0.0,2015
14010996894,VA,5.5,8.25,12.5,10.15,2012
14011198403,Info2,,8.5,12,5.13,2012
14010996896,VA,11,14.5,15.5,12.6,2012
14011298679,Info2,,6,16,0.0,2015
14010996899,SYS-D,7.5,,,7.5,2012
14010996900,Agl,,,,0.0,2012
14010996901,VA,6.25,7.25,15,8.2,2012
14010996902,AGL2,12,,,12.0,2012
14011298680,Tecw,,,,0.0,2015
14010996903,AGL2,15,,,15.0,2012
14010996905,SYS-D,,,,0.0,2012
14010996907,Info2,,7,11,0.0,2015
14011298682,PFEM1,17,,,17.0,2016
14011298683,Aly2,,9.5,,0.0,2015
14010996909,PROB,,,,0.0,2015
14010996910,PROB,,,,0.0,2015
14010996911,Agl,,,,0.0,2015
14010996912,His-s,,,,0.0,2015
14010996913,PROB,,,,0.0,2015
14010996914,SYS-D,,,,0.0,2012
14010996916,Agl,,,,0.0,2012
14010996918,PROB,,,,0.0,2015
14011197863,PROB,,,,0.0,2015
14011298684,StatD,,13,,0.0,2015
14010996919,PROB,,,,0.0,2015
14010996920,STRM,,4,,0.0,2015
14010996921,AGL2,16,,,16.0,2012
14010996922,PFER,16,,,16.0,2015
14010996923,AGL2,15,,,15.0,2012
14010996926,PROB,,,,0.0,2015
14010996927,Info2,,10.5,8.5,0.0,2015
14010996928,Agl,,,,0.0,2015
14011298685,PROB,,,,0.0,2015
14011298686,P.FE,17.5,,,17.5,2016
14010996929,VA,11.5,11.5,14,12.0,2012
14010996932,T-L,,,,0.0,2015
14011298687,PFER,17,,,17.0,2016
14011298688,PFEM1,16,,,16.0,2016
14011298689,PROB,,,,0.0,2015
14010996934,AGL2,15,,,15.0,2012
14010996935,PROB,,,,0.0,2015
14010996936,PROB,,,,0.0,2015
14010996939,AGL2,11,,,11.0,2012
14011298690,Tecw,,,,0.0,2015
14010996940,AGL2,13,,,13.0,2012
14011097506,RLE,,,,0.0,2015
14010996942,PROB,,,,0.0,2015
14010996943,T-L,,,,0.0,2012
14010996944,PROB,,,,0.0,2015
14010996945,PROB,,,,0.0,2015
14010996947,Info2,2.5,13,,5.75,2012
14010996948,VA,7.5,10,15,9.5,2012
14010996949,PROB,,,,0.0,2015
14011298691,Tecw,,,,0.0,2015
14010996950,VA,5.5,6.25,13.5,7.25,2012
14010996951,PROB,,,,0.0,2015
14010996952,VA,12,12.75,15,12.75,2012
14010996953,VA,14,12.25,15.5,13.95,2012
14010996954,VA,11,12.25,14,11.85,2012
14010996956,PROB,,,,0.0,2015
14011198519,His-s,,,,0.0,2015
14010996958,Agl,,,,0.0,2015
14010996959,PROB,,,,0.0,2015
14011298692,Tecw,,,,0.0,2015
14010996960,PROB,,,,0.0,2015
14010996961,PROB,,,,0.0,2015
14010996962,Agl,,,,0.0,2012
14010996963,VA,11,13.25,14,12.05,2012
14011298693,Tecw,,,,0.0,2015
14010996965,His-s,,,,0.0,2015
14010996967,VA,10.25,6.75,13.5,10.2,2012
14010996969,PROB,,,,0.0,2015
14011298694,Tecw,,,,0.0,2015
14011298695,StatD,,14,,0.0,2015
14010996970,SYS-D,5.75,,,5.75,2012
14010996971,VA,9,13,16,11.2,2012
14010996974,PROB,,,,0.0,2015
14010996975,AGL2,15,,,15.0,2012
14011298696,PFER,16,,,16.0,2016
14010996976,PROB,,,,0.0,2015
14010996978,T-L,,0,,0.0,2015
14010996979,PROB,,,,0.0,2015
14010996980,VA,14,13,16,14.2,2012
14011298697,STRM,,12,,0.0,2015
14010996982,VA,8.5,12.75,14,10.45,2012
14010996983,AGL2,6,,,8.0,2012
14010996984,VA,,,,0.0,2012
14010996985,RECB,16.5,,,16.5,2010
14010996986,RECB,15,,,15.0,2010
14010996987,RECB,16,,,16.0,2010
14010996988,RECB,16,,,16.0,2010
14010996989,RECB,15,,,15.0,2010
14010996990,RECB,14,,,14.0,2010
14010996991,RECB,15.87,,,15.87,2010
14010996992,RECB,16.75,,,16.75,2010
14010996993,RECB,15.75,,,15.75,2010
14010996994,RECB,15.75,,,15.75,2010
14010996996,RECB,14.75,,,14.75,2010
14011298698,PROB,,,,0.0,2015
14010996997,RECB,13.87,,,13.87,2010
14010996999,RECB,4,,,4.0,2010
14010997000,RECB,16.25,,,16.25,2010
14010997001,RECB,14.25,,,14.25,2010
14010996998,PFEM1,,,,0.0,2012
14010997002,RECB,10.75,,,10.75,2010
14010997003,RECB,16,,,16.0,2010
14010997004,RECB,14,,,14.0,2010
14010997006,RECB,3,,,3.0,2010
14010997007,RECB,3.75,,,3.75,2010
14010997009,RECB,15.5,,,15.5,2010
14010997010,RECB,15,,,15.0,2010
14010997011,RECB,16,,,16.0,2010
14011298699,PROB,,,,0.0,2015
14011298700,RLE,2.25,,10,6.4,2015
14010997013,RECB,16,,,16.0,2010
14010997014,RECB,15.75,,,15.75,2010
14010997015,RECB,3.25,,,3.25,2010
14010997016,RECB,15.75,,,15.75,2010
14010997018,RECB,15.25,,,15.25,2010
14010997020,RECB,,,,0.0,2010
14010997022,RECB,,,,0.0,2010
14010997023,RECB,15.75,,,15.75,2010
14010997024,RECB,16.75,,,16.75,2010
14011298701,PROB,,,,0.0,2015
14010997025,RECB,14,,,14.0,2010
14010997027,RECB,3.75,,,3.75,2010
14010997029,Info2,,11,6,0.0,2015
14011298702,PROB,,,,0.0,2015
14011298703,PROB,,,,0.0,2015
14010997030,RECB,9,,,9.0,2010
14010997031,RECB,4,,,4.0,2010
14010997034,PROB,,,,0.0,2015
14010997035,PROB,,,,0.0,2015
14010997032,PFEM1,,,,0.0,2012
14010997036,PROB,,,,0.0,2015
14010997037,Info2,,11.5,9,0.0,2015
14010997038,PROB,,,,0.0,2015
14010997039,PROB,,,,0.0,2015
14010997043,Agl,,,,0.0,2015
14010997044,Agl,,,,0.0,2015
14010997045,BDA,1,,6.25,7.9,2015
14010997046,Info2,,11.5,12.5,0.0,2015
14010997048,AGL2,,,,0.0,2012
14011298704,RLE,,,,0.0,2015
,,,,,,
14010997053,PROB,,,,0.0,2015
,,,,,,
,,,,,,
14011097209,PROB,,,,0.0,2015
,,,,,,
14010997060,PROB,,,,0.0,2015
14010997062,Mecaq,,5,,0.0,2015
14011298705,PFER,,,,0.0,2016
14011097211,STRM,,13,,0.0,2015
14011298706,PFEM1,16,,,16.0,2016
14011298707,Tecw,,,,0.0,2015
14011298708,Tecw,,,,0.0,2012
14010696402,AGL2,,,,0.0,2012
,,,,,,
14011197795,PFER,16.5,,,16.5,2015
14011298709,Tecw,,,,0.0,2015
14011298710,PFEM1,17,,,17.0,2016
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
14011097215,PROB,,,,0.0,2015
14010696434,TCT,3,10,11,6.0,2012
14010696437,AGL2,,,,0.0,2012
14011097217,Info2,,4.25,13.5,0.0,2015
14011097484,SYS-D,,,,0.0,2012
14011097222,PROB,,,,0.0,2015
14010696447,STRE,15,,,15.0,2012
14010696449,APMD,,,,0.0,2015
14011097224,PROB,,,,0.0,2015
14011097226,StatD,,7,,0.0,2015
14011298711,PFEM1,17,,,17.0,2016
14011097228,PROB,,,,0.0,2015
14011097230,T-L,,0,,0.0,2015
14011097487,PROB,,,,0.0,2015
14011298712,PROB,,,,0.0,2015
14011298713,StatD,,13,,0.0,2015
14011097234,PROB,,,,0.0,2015
14011097236,Tecw,,,,0.0,2012
14011097238,STRM,,10,,3.4,2012
14011298715,Tecw,,,,0.0,2015
14011299186,Tecw,,,,0.0,2015
14010696481,TCT,2,11,11,5.6,2012
14010696492,ALG1,,9.5,,3.23,2012
14010696498,BDA,1.25,,12,5.55,2012
14011097242,SYS-D,15.25,,,15.25,2012
14011298716,PROB,,,,0.0,2015
14010696505,TCT,6,4.5,11,7.9,2012
14011097495,PROB,,,,0.0,2015
14011097246,PROB,,,,0.0,2015
14011097248,SYS-D,15.75,,,15.75,2012
14011298718,Tecw,,,,0.0,2015
14010696529,ALG4,,,,0.0,2015
14011097250,SYS-D,13.25,,,13.25,2012
14011097252,PROB,,,,0.0,2015
14011097254,Tecw,,,,0.0,2015
14011097256,SYS-D,11.75,,,11.75,2012
14010696540,VA,17,13.5,17,16.3,2012
14010796545,STRE,14,,,14.0,2012
14010796547,AGL2,12,,,12.0,2012
14011097258,info,,12,11.25,0.0,2015
14011298719,Tecw,,,,0.0,2012
14010796554,Tecw,,,,0.0,2015
14011097262,ALG1,,11.5,,0.0,2015
14011298720,StatD,,14,,0.0,2015
14011298721,Tecw,,,,0.0,2015
14010796560,AGL2,,,,0.0,2012
14011097264,T-L,,0,,0.0,2015
14011097266,SYS-D,14.5,,,14.5,2012
14011097268,PROB,,,,0.0,2015
14011097270,PROB,,,,0.0,2015
14011097320,PROB,,,,0.0,2015
14011097322,PROB,,,,0.0,2015
14011097323,SYS-D,,,,0.0,2012
14011097610,PROB,,,,0.0,2015
14011298722,Tecw,,,,0.0,2015
14011097326,PROB,,,,0.0,2015
14011097328,STRM,,12,,0.0,2015
14011097330,SYS-D,,,,0.0,2012
14011097334,PROB,,,,0.0,2015
14011298724,Tecw,,,,0.0,2015
14011097342,TEM,,,,0.0,2015
14011097337,PROB,,,,0.0,2015
14011097339,SYS-D,,,,0.0,2012
14011097341,PROB,,,,0.0,2015
14011298725,STRM,,4,,0.0,2015
14011097345,STRM,,9,,0.0,2015
14011097348,PROB,,,,0.0,2015
14011097349,PROB,,,,0.0,2015
14011097350,PROB,,,,0.0,2015
14011298726,Tecw,,,,0.0,2015
14011298727,Tecw,,,,0.0,2015
14011097354,SYS-D,,,,0.0,2012
14011097357,PROB,,,,0.0,2015
14011097359,PROB,,,,0.0,2015
14011097503,PROB,,,,0.0,2015
14011097505,JVA,6.5,,,6.5,2012
14011097614,STRM,,10.5,,3.57,2012
14011097500,PROB,,,,0.0,2015
14011097363,JVA,9,,,9.0,2012
14011097499,PROB,,,,0.0,2015
14011097367,Tecw,,,,0.0,2012
14011298728,STRM,,10,,0.0,2015
14011097368,PFER,16,,,16.0,2015
14011097369,PROB,,,,0.0,2015
14011097370,PROB,,,,0.0,2015
14011097372,JVA,11,,,11.0,2012
14011097375,PROB,,,,0.0,2015
14011097377,JVA,6.5,,,6.5,2012
14011097379,PROB,,,,0.0,2015
14011097382,PROB,,,,0.0,2015
14011097383,PROB,,,,0.0,2015
14011298729,STRM,,8,,0.0,2015
14011097385,T-L,,0,,0.0,2015
14011097387,PROB,,,,0.0,2015
14011097389,PROB,,,,0.0,2015
14011097390,PROB,,,,0.0,2015
14011097497,Tecw,,,,0.0,2015
14011097393,PROB,,,,0.0,2015
14011097498,Tecw,,,,0.0,2012
14011097396,PROB,,,,0.0,2015
14011097399,Tecw,,,,0.0,2015
14011097400,JVA,10,,,10.0,2012
14011097401,JVA,8,,,8.0,2012
14011097402,JVA,,,,0.0,2012
14011097404,PROB,,,,0.0,2015
14011097405,Tecw,,,,0.0,2012
14011097407,STRM,,6.5,,2.21,2012
14011097409,Tecw,,,,0.0,2012
14011097411,Info2,,6,11,0.0,2015
14011097413,STRM,,11,,0.0,2015
14011097415,Info2,,8.25,13,0.0,2015
14011097416,PFER,16,,,16.0,2015
14011097418,PROB,,,,0.0,2015
14011097419,PROB,,,,0.0,2015
14011097420,JVA,10.5,,,10.5,2012
14011097422,JVA,14,,,14.0,2012
14011097423,Tecw,,,,0.0,2015
14011097425,Info2,,11.5,10,0.0,2015
14011097427,Tecw,,,,0.0,2012
14011097429,Tecw,,,,0.0,2012
14011097433,PROB,,,,0.0,2015
14011097436,T-L,,0,,0.0,2015
14011097438,Tecw,,,,0.0,2012
14011298731,Tecw,,,,0.0,2015
14011298732,PROB,,,,0.0,2015
14011097510,PROB,,,,0.0,2015
14011097513,PROB,,,,0.0,2015
14011097441,JVA,,,,0.0,2012
14011097516,PROB,,,,0.0,2015
14011097443,STRM,,9.5,,3.23,2012
14011097512,PROB,,,,0.0,2015
14011097515,PROB,,,,0.0,2015
14011097448,JVA,15,,,15.0,2012
14011097543,PFEM1,16,,,16.0,2015
14011298733,PROB,,,,0.0,2015
14011097451,PROB,,,,0.0,2015
14011097452,PROB,,,,0.0,2015
14011097454,PROB,,,,0.0,2015
14011097455,STRM,,9,,0.0,2015
14011097456,PFER,16,,,16.0,2015
14011097458,RLE,,,,0.0,2015
14011097460,PROB,,,,0.0,2015
14011097462,JVA,10,,,10.0,2012
14011097463,Info2,,12,11,0.0,2015
14011097464,RLE,3.5,,12.5,7.4,2015
14011097465,JVA,,,,0.0,2012
14011097468,Tecw,,,,0.0,2015
14011097471,JVA,10,,,10.0,2012
14011097473,JVA,10,,,10.0,2012
14011298734,PROB,,,,0.0,2015
14011298736,TFM,5,10,13.5,7.7,2016
14011097478,PFER,16,,,16.0,2016
14011097518,JVA,8,,,8.0,2012
14011097520,STRM,,9,,3.06,2012
14011097615,JVA,9.5,,,9.5,2012
14011298738,Tecw,,,,0.0,2015
14011097522,PROB,,,,0.0,2015
14011097524,T-L,,,,0.0,2015
14011097529,Aly2,,13,,0.0,2015
14011097530,T-L,,,,0.0,2012
14011097531,JVA,,,,0.0,2012
14011097534,JVA,,,,0.0,2012
14011097535,PROB,,,,0.0,2015
14011097537,Info2,,11.5,10,0.0,2015
14011097538,PROB,,,,0.0,2015
14011097542,PROB,,,,0.0,2015
14011097544,PFER,,,,0.0,2016
14011097546,JVA,8,,,8.0,2012
14011097547,Tecw,,,,0.0,2012
14011097549,JVA,,,,0.0,2012
14011097551,T-L,8.5,12.5,,9.86,2012
14011097554,STRM,,10,,0.0,2015
14011097555,Info2,,9.25,13,0.0,2015
14011097557,PROB,,,,0.0,2015
14011097559,CF,,10,,0.0,2015
14011298739,STRM,,10,,0.0,2015
14011097560,PROB,,,,0.0,2015
14011097564,JVA,,,,0.0,2012
14011198432,PROB,,,,0.0,2015
14011097567,PROB,,,,0.0,2015
14011298740,His-s,,,,0.0,2015
14011097569,Tecw,,,,0.0,2015
14011097571,VA,,,,0.0,2015
14011097572,Tecw,,,,0.0,2012
14011097575,Tecw,,,,0.0,2012
14011298741,PROB,,,,0.0,2015
14011298742,PROB,,,,0.0,2015
14011097577,Tecw,,,,0.0,2012
14011097578,Mecaq,,12,,4.08,2012
14011097581,Info2,,10,10,0.0,2015
14011097582,PROB,,,,0.0,2015
14011097584,PROB,,,,0.0,2015
14011097585,PROB,,,,0.0,2015
14011097587,PROB,,,,0.0,2015
14011097588,RLE,1,,,0.6,2015
14011198542,Tecw,,,,0.0,2012
14011097590,Tecw,,,,0.0,2012
14011097591,Tecw,,,,0.0,2012
14011097593,T-L,,8,,0.0,2015
14011097595,Info2,,6,10,0.0,2015
14011097597,PROB,,,,0.0,2015
14011097599,JVA,,,,0.0,2012
14011097601,PROB,,,,0.0,2015
14011097602,Tecw,,,,0.0,2012
14011097604,StatD,,15,,0.0,2015
14011097606,PFER,16,,,16.0,2015
14011097607,Tecw,,,,0.0,2012
14011298743,Tecw,,,,0.0,2015
14011097616,PFER,15.5,,,15.5,2015
14011097622,PROB,,,,0.0,2015
14011097627,PROB,,,,0.0,2015
14011097629,JVA,,,,0.0,2012
14011097632,JVA,11,,,11.0,2012
14011097631,JVA,10,,,10.0,2012
14011097634,PFEM1,16,,,16.0,2015
14011097635,PROB,,,,0.0,2015
14011198489,Tecw,,,,0.0,2012
14011097638,Info2,,11,10,0.0,2015
14011298744,Tecw,,,,0.0,2015
14011298884,PROB,,,,0.0,2015
14011298885,T-L,,5.25,,0.0,2015
14011298886,PROB,,,,0.0,2015
14011298888,PROB,,,,0.0,2015
14011298890,Tecw,,,,0.0,2015
14011298892,STRM,,10,,0.0,2015
14011298893,Tecw,,,,0.0,2015
14011298894,PROB,,,,0.0,2015
14011298895,PFER,17.75,,,17.75,2016
14011298896,Tecw,,,,0.0,2015
14011298897,Tecw,,,,0.0,2015
14011298899,PROB,,,,0.0,2015
14011298900,Tecw,,,,0.0,2015
14011298901,Tecw,,,,0.0,2015
14011298903,His-s,,,,0.0,2015
14011298904,PROB,,,,0.0,2015
14011298905,PROB,,,,0.0,2015
14011298906,STRM,,3,,0.0,2015
14011298907,Tecw,,,,0.0,2015
14011298909,STRM,,,,0.0,2015
14011298911,Tecw,,,,0.0,2015
14011298912,Tecw,,,,0.0,2015
14011298914,PROB,,,,0.0,2015
14011298915,Tecw,,,,0.0,2015
14011298917,Tecw,,,,0.0,2015
14011298918,PROB,,,,0.0,2015
14011298919,PFER,16.5,,,16.5,2016
14011298921,Tecw,,,,0.0,2015
14011298923,Info2,,11,10,0.0,2015
14011298925,PFER,17,,,17.0,2016
14011298927,PFER,,,,0.0,2016
14011298929,STRM,,14,,0.0,2015
14011298930,Tecw,,,,0.0,2012
14011298932,PROB,,,,0.0,2015
14011298933,Tecw,,,,0.0,2015
14011298935,PFER,16,,,16.0,2016
14011298936,StatD,,14,,0.0,2015
14011298937,PROB,,,,0.0,2015
14011298939,Info2,,9,12,0.0,2015
14011298941,Tecw,,,,0.0,2012
14011097272,Tecw,,,,0.0,2012
14011097274,PFER,16,,,16.0,2015
14011097276,PFER,16,,,16.0,2015
14011097278,His-s,,,,0.0,2015
14011097494,JVA,,,,0.0,2012
14011298745,PROB,,,,0.0,2015
14011298747,PROB,,,,0.0,2015
14011298748,STRM,,14,,0.0,2015
14011097282,PROB,,,,0.0,2015
14011097284,T-L,,,,0.0,2012
14011097790,AGL2,,,,0.0,2012
14011298749,T-L,,,,0.0,2015
14011298751,Tecw,,,,0.0,2015
14011097639,PROB,,,,0.0,2015
14011097640,Tecw,,,,0.0,2015
14011097641,Chim,,13,,0.0,2015
14011097642,Info2,,7,12.5,0.0,2015
14011097657,VA,,,,0.0,2012
14011298752,PROB,,,,0.0,2015
14011298754,PROB,,,,0.0,2015
14011298755,StatD,,10,,0.0,2015
14011298756,Tecw,,,,0.0,2015
14011298806,PROB,,,,0.0,2015
14011298807,RLE,1,,11,5.6,2015
14011298808,PROB,,,,0.0,2015
14011298809,Tecw,,,,0.0,2015
14011298810,STRM,,,,0.0,2015
14011298811,Tecw,,,,0.0,2015
14011298813,STRM,,14,,0.0,2015
14011298815,PROB,,,,0.0,2015
14011298817,CF,,,,0.0,2015
14011298818,P.FE,17,,,17.0,2016
14011298819,PROB,,,,0.0,2015
14011298820,PROB,,,,0.0,2015
14011298821,STRM,,12,,0.0,2015
14011298823,P.FE,16,,,16.0,2016
14011298824,STRM,,12.5,,0.0,2015
14011298826,PROB,,,,0.0,2015
14011298828,Tecw,,,,0.0,2015
14011298832,Tecw,,,,0.0,2015
14011298834,RLE,,,,0.0,2015
14011298836,Tecw,,,,0.0,2015
14011298838,PFER,16,,,16.0,2016
14011097705,PFEM,13.5,,,13.5,2012
14011298758,Tecw,,,,0.0,2012
14011298759,PROB,,,,0.0,2015
14011298760,STRM,,,,0.0,2015
14011298762,Tecw,,,,0.0,2015
14011298842,STRM,,12,,0.0,2015
14011298844,STRM,,11,,0.0,2015
14011298846,PFER,17.5,,,17.5,2016
14011298848,T-L,,0,,0.0,2015
14011299190,T-L,,10.5,,0.0,2015
14011097725,STRE,15,,,15.0,2012
14011097731,PFER,15.5,,,15.5,2015
14011097733,STRE,15,,,15.0,2012
14011298763,P.FE,17,,,17.0,2016
14011298764,P.FE,18,,,18.0,2016
14011097735,TCT,,8,11.5,3.9,2012
14011298765,P.FE,16,,,16.0,2016
14011298766,RLE,,,,0.0,2015
14011298768,Tecw,,,,0.0,2015
14011298770,RLE,,,,0.0,2015
14011097753,STRE,15,,,15.0,2012
14011298772,Tecw,,,,0.0,2012
14011298775,Tecw,,,,0.0,2015
14011298777,PROB,,,,0.0,2015
14011097761,STRE,,,,0.0,2012
14011298778,Tecw,,,,0.0,2015
14011298779,STRM,,7,,0.0,2015
14011298780,Tecw,,,,0.0,2015
14011298781,STRM,,,,0.0,2015
14011097771,STRE,15,,,15.0,2012
14011097775,STRE,15,,,15.0,2012
14011097777,STRE,15,,,15.0,2012
14011298783,T-L,,,,0.0,2015
14011298784,StatD,,10.75,,0.0,2015
14011097786,VA,11.75,13.5,14.5,12.65,2012
14011298785,Tecw,,,,0.0,2015
14011298786,PROB,,,,0.0,2015
14011298787,PFEM1,,,,0.0,2016
14011298789,PROB,,,,0.0,2015
14011197796,Info2,,3.5,10,0.0,2015
14011197864,PROB,,,,0.0,2015
14011197798,PFEM1,16.5,,,16.5,2015
14011198548,T-L,,0,,0.0,2015
14011198394,PROB,,,,0.0,2015
14011198395,PROB,,,,0.0,2015
14011198416,PROB,,,,0.0,2015
14011198554,PROB,,,,0.0,2015
14011298790,PROB,,,,0.0,2015
14011198509,PROB,,,,0.0,2015
14011197866,PFER,16,,,16.0,2015
14011197804,PROB,,,,0.0,2015
14011198543,CF,,2.5,,0.0,2015
14011198544,PFER,16,,,16.0,2015
14011198469,PROB,,,,0.0,2015
14011198420,PROB,,,,0.0,2015
14011197807,T-L,4,13.5,,12.51,2012
14011197808,PFER,16.5,,,16.5,2016
14011198433,RLE,,,,0.0,2015
14011197816,P.FE,17,,,17.0,2015
14011197817,T-L,,0,,0.0,2015
14011198435,PFER,16,,,16.0,2015
14011197819,PROB,,,,0.0,2015
14011197820,PROB,,,,0.0,2015
14011198532,Tecw,,,,0.0,2012
14011197872,PFER,16,,,16.0,2015
14011197873,PROB,,,,0.0,2015
14011198481,PROB,,,,0.0,2015
14011198527,PROB,,,,0.0,2015
14011298942,STRM,,8,,0.0,2015
14011298943,PROB,,,,0.0,2015
14011298945,PROB,,,,0.0,2015
14011298947,Aly2,,13,,0.0,2015
14011298949,StatD,,12,,0.0,2015
14011298950,STRM,,8,,0.0,2015
14011298952,STRM,,8,,0.0,2015
14011298954,StatD,,11,,0.0,2015
14011298955,P.FE,17,,,17.0,2016
14011298957,Tecw,,,,0.0,2015
14011298959,PROB,,,,0.0,2015
14011298962,PFER,17,,,17.0,2016
14011298964,PFER,17.5,,,17.5,2016
14011298966,Tecw,18.5,,,18.5,2012
14011298968,T-L,,,,0.0,2015
14011298970,PROB,,,,0.0,2015
14011298971,Tecw,,,,0.0,2015
14011298973,Tecw,,,,0.0,2015
14011298974,PROB,,,,0.0,2015
14011298975,Tecw,,,,0.0,2015
14011298977,PFER,16,,,16.0,2016
14011298979,PFEM1,18,,,18.0,2016
14011298981,Info2,,8,11,0.0,2015
14011298983,STRM,,8,,0.0,2015
14011298984,Tecw,,,,0.0,2012
14011298985,PROB,,,,0.0,2015
14011298987,STRM,,11,,0.0,2015
14011298989,PROB,,,,0.0,2015
14011298990,PROB,,,,0.0,2015
14011298991,Tecw,,,,0.0,2015
14011298993,STRM,,6,,0.0,2015
14011298994,Tecw,,,,0.0,2015
14011298995,Tecw,,,,0.0,2015
14011298996,STRM,,10,,0.0,2015
14011298997,Tecw,,,,0.0,2015
14011298998,info,,,13,0.0,2015
14011298999,PROB,,,,0.0,2015
14011299001,Tecw,,,,0.0,2015
14011299003,STRM,,12.5,,0.0,2015
14011299004,PROB,,,,0.0,2015
14011299005,Tecw,,,,0.0,2015
14011299007,Info2,,8,11.75,0.0,2015
14011299008,Tecw,,,,0.0,2015
14011299009,STRM,,5,,0.0,2015
14011299010,P.FE,16.66,,,16.66,2016
14011299011,CF,,,,0.0,2015
14011299012,Tecw,,,,0.0,2015
14011299013,Tecw,,,,0.0,2015
14011299014,Tecw,,,,0.0,2015
14011299015,T-L,,9.5,,0.0,2015
14011299016,Tecw,,,,0.0,2015
14011299017,STRM,,12,,0.0,2015
14011299019,STRM,,10,,0.0,2015
14011299020,Tecw,,,,0.0,2015
14011299022,PROB,,,,0.0,2015
14011299023,PROB,,,,0.0,2015
14011299024,PFER,15,,,15.0,2016
14011299025,PROB,,,,0.0,2015
14011299026,JVA,,,,0.0,2015
14011299027,PROB,,,,0.0,2015
14011299028,PROB,,,,0.0,2015
14011299029,PROB,,,,0.0,2015
14011299030,Tecw,,,,0.0,2015
14011299031,StatD,,12,,0.0,2015
14011299032,P.FE,17.75,,,17.75,2016
14011299033,Tecw,,,,0.0,2015
14011299034,Tecw,,,,0.0,2012
14011299035,Tecw,,,,0.0,2015
14011299037,Tecw,,,,0.0,2015
14011299038,PFER,16.5,,,16.5,2016
14011299040,Info2,,10.25,9,0.0,2015
14011299043,PROB,,,,0.0,2015
