id_student,birthay,gender,nationality,bac_wilaya,group,section,year_study,year_cycle,bac_average,repeated,status,scholar_year
14011198440,1992-01-18 00:00:00,F,algérienne,14,1,1,1,MIAS,14.22,false,Admis/Session1,2011
14011198441,1991-09-24 00:00:00,F,algérienne,38,1,1,1,MIAS,13.7,false,Admis/Session1,2011
14011198442,1992-03-07 00:00:00,M,algérienne,14,1,1,1,MIAS,12.69,false,Ajourné,2011
14011198442,1992-03-07 00:00:00,M,algérienne,14,1,1,1,MIAS,12.69,true,Admis/Dettes,2012
14011198443,1992-10-07 00:00:00,M,algérienne,14,1,1,1,MIAS,11.25,false,Ajourné,2011
14011198443,1992-10-07 00:00:00,M,algérienne,14,1,1,1,MIAS,11.25,true,Ajourné,2012
14011198443,1992-10-07 00:00:00,M,algérienne,14,1,1,1,MIAS,11.25,true,Ajourné,2013
14011198443,1992-10-07 00:00:00,M,algérienne,14,1,1,1,MIAS,11.25,true,Ajourné,2014
14011198443,1992-10-07 00:00:00,M,algérienne,14,1,1,1,MIAS,11.25,true,Ajourné,2015
14011198444,1992-07-30 00:00:00,M,algérienne,14,1,1,1,MIAS,12.85,false,Ajourné,2011
14011198444,1992-07-30 00:00:00,M,algérienne,14,1,1,1,MIAS,12.85,true,Ajourné,2012
14011198444,1992-07-30 00:00:00,M,algérienne,14,1,1,1,MIAS,12.85,true,Ajourné,2013
14011198444,1992-07-30 00:00:00,M,algérienne,14,1,1,1,MIAS,12.85,true,Ajourné,2014
14011198444,1992-07-30 00:00:00,M,algérienne,14,1,1,1,MIAS,12.85,true,Ajourné,2015
14011198445,1992-12-03 00:00:00,F,algérienne,38,1,1,1,MIAS,11.13,false,Ajourné,2011
14011198445,1992-12-03 00:00:00,F,algérienne,38,1,1,1,MIAS,11.13,true,Admis/Dettes,2012
14011198446,1992-05-12 00:00:00,M,algérienne,14,1,1,1,MIAS,12.12,false,Ajourné,2011
14011198446,1992-05-12 00:00:00,M,algérienne,14,1,1,1,MIAS,12.12,true,Ajourné,2012
14011198447,1991-12-07 00:00:00,M,algérienne,38,1,1,1,MIAS,11.94,false,Ajourné,2011
14011198447,1991-12-07 00:00:00,M,algérienne,38,1,1,1,MIAS,11.94,true,Admis/Dettes,2012
14011198448,1991-09-01 00:00:00,F,algérienne,38,1,1,1,MIAS,13.55,false,Admis/Session2,2011
14011198449,1992-11-09 00:00:00,F,algérienne,14,1,1,1,MIAS,13.32,false,Admis/Session1,2011
14011198450,1993-02-26 00:00:00,F,algérienne,38,1,1,1,MIAS,12.6,false,Admis/Session2,2011
14011198451,1992-05-09 00:00:00,F,algérienne,38,1,1,1,MIAS,12.89,false,Admis/Dettes,2011
14011198452,1993-11-04 00:00:00,M,algérienne,14,1,1,1,MIAS,11.95,false,Admis/Session2,2011
14011198453,1992-07-28 00:00:00,M,algérienne,14,1,1,1,MIAS,12.54,false,Ajourné,2011
14011198453,1992-07-28 00:00:00,M,algérienne,14,1,1,1,MIAS,12.54,true,Ajourné,2012
14011198454,1992-05-12 00:00:00,F,algérienne,38,1,1,1,MIAS,13.09,false,Admis/Session2,2011
14011198455,1992-03-09 00:00:00,M,algérienne,14,1,1,1,MIAS,12.82,false,Admis/Session1,2011
14011198456,1991-04-20 00:00:00,F,algérienne,38,1,1,1,MIAS,12.85,false,Admis/Dettes,2011
14011198457,1992-11-29 00:00:00,M,algérienne,14,1,1,1,MIAS,13.67,false,Admis/Dettes,2011
14011198458,1992-10-15 00:00:00,M,algérienne,14,1,1,1,MIAS,13.55,false,Admis/Session1,2011
14011198459,1990-11-20 00:00:00,M,algérienne,14,1,1,1,MIAS,10.88,false,Ajourné,2011
14011198459,1990-11-20 00:00:00,M,algérienne,14,1,1,1,MIAS,10.88,true,Admis/Dettes,2012
14011198460,1991-10-13 00:00:00,M,algérienne,38,1,1,1,MIAS,11.36,false,Ajourné,2011
14011198460,1991-10-13 00:00:00,M,algérienne,38,1,1,1,MIAS,11.36,true,Ajourné,2012
14011198460,1991-10-13 00:00:00,M,algérienne,38,1,1,1,MIAS,11.36,true,Ajourné,2013
14011198460,1991-10-13 00:00:00,M,algérienne,38,1,1,1,MIAS,11.36,true,Ajourné,2014
14011198460,1991-10-13 00:00:00,M,algérienne,38,1,1,1,MIAS,11.36,true,Ajourné,2015
14011198461,1992-12-27 00:00:00,F,algérienne,14,1,1,1,MIAS,11.88,false,Admis/Session1,2011
14011198462,1991-05-28 00:00:00,M,algérienne,38,1,1,1,MIAS,13.67,false,Ajourné,2011
14011198462,1991-05-28 00:00:00,M,algérienne,38,1,1,1,MIAS,13.67,true,Ajourné,2012
14011198462,1991-05-28 00:00:00,M,algérienne,38,1,1,1,MIAS,13.67,true,Ajourné,2013
14011198462,1991-05-28 00:00:00,M,algérienne,38,1,1,1,MIAS,13.67,true,Ajourné,2014
14011198462,1991-05-28 00:00:00,M,algérienne,38,1,1,1,MIAS,13.67,true,Ajourné,2015
14011198463,1993-03-22 00:00:00,M,algérienne,14,1,1,1,MIAS,12.92,false,Admis/Session2,2011
14011198464,1991-03-13 00:00:00,M,algérienne,38,1,1,1,MIAS,11.79,false,Ajourné,2011
14011198464,1991-03-13 00:00:00,M,algérienne,38,1,1,1,MIAS,11.79,true,Admis/Dettes,2012
14011198465,1992-10-29 00:00:00,F,algérienne,38,1,1,1,MIAS,13.17,false,Admis/Session1,2011
14011198466,1992-07-22 00:00:00,F,algérienne,14,1,1,1,MIAS,14.2,false,Admis/Session1,2011
14011198467,1990-11-15 00:00:00,M,algérienne,38,1,1,1,MIAS,13.52,false,Admis/Dettes,2011
14011198468,1986-10-25 00:00:00,F,algérienne,14,1,1,1,MIAS,11.04,false,Ajourné,2011
14011198468,1986-10-25 00:00:00,F,algérienne,14,1,1,1,MIAS,11.04,true,Admis/Session1,2012
14011198469,1992-04-12 00:00:00,F,algérienne,14,1,1,1,MIAS,13.4,false,Admis/Session1,2011
14011198470,1992-02-01 00:00:00,M,algérienne,14,1,1,1,MIAS,12.29,false,Ajourné,2011
14011198470,1992-02-01 00:00:00,M,algérienne,14,1,1,1,MIAS,12.29,true,Ajourné,2012
14011198470,1992-02-01 00:00:00,M,algérienne,14,1,1,1,MIAS,12.29,true,Ajourné,2013
14011198470,1992-02-01 00:00:00,M,algérienne,14,1,1,1,MIAS,12.29,true,Ajourné,2014
14011198470,1992-02-01 00:00:00,M,algérienne,14,1,1,1,MIAS,12.29,true,Ajourné,2015
14011198471,1991-07-07 00:00:00,M,algérienne,14,1,1,1,MIAS,12.95,false,Admis/Dettes,2011
14011198472,1991-12-01 00:00:00,F,algérienne,38,1,1,1,MIAS,11.8,false,Admis/Session1,2011
14011198473,1992-09-14 00:00:00,M,algérienne,14,1,1,1,MIAS,11.78,false,Ajourné,2011
14011198473,1992-09-14 00:00:00,M,algérienne,14,1,1,1,MIAS,11.78,true,Ajourné,2012
14011198473,1992-09-14 00:00:00,M,algérienne,14,1,1,1,MIAS,11.78,true,Ajourné,2013
14011198473,1992-09-14 00:00:00,M,algérienne,14,1,1,1,MIAS,11.78,true,Ajourné,2014
14011198473,1992-09-14 00:00:00,M,algérienne,14,1,1,1,MIAS,11.78,true,Ajourné,2015
14011198474,1992-09-19 00:00:00,F,algérienne,38,1,1,1,MIAS,11.43,false,Ajourné,2011
14011198474,1992-09-19 00:00:00,F,algérienne,38,1,1,1,MIAS,11.43,true,Admis/Dettes,2012
14011198475,1993-02-27 00:00:00,F,algérienne,14,1,1,1,MIAS,13.04,false,Admis/Session1,2011
14011198476,1993-08-29 00:00:00,F,algérienne,14,1,1,1,MIAS,13.8,false,Admis/Session1,2011
14011198477,1993-06-27 00:00:00,M,algérienne,38,1,1,1,MIAS,14.6,false,Admis/Session1,2011
14011198478,1993-01-01 00:00:00,M,algérienne,14,1,1,1,MIAS,12.6,false,Ajourné,2011
14011198478,1993-01-01 00:00:00,M,algérienne,14,1,1,1,MIAS,12.6,true,Ajourné,2012
14011198478,1993-01-01 00:00:00,M,algérienne,14,1,1,1,MIAS,12.6,true,Ajourné,2013
14011198478,1993-01-01 00:00:00,M,algérienne,14,1,1,1,MIAS,12.6,true,Ajourné,2014
14011198478,1993-01-01 00:00:00,M,algérienne,14,1,1,1,MIAS,12.6,true,Ajourné,2015
14011198479,1992-11-11 00:00:00,M,algérienne,38,1,1,1,MIAS,13.97,false,Admis/Dettes,2011
14011198480,1992-08-18 00:00:00,F,algérienne,38,1,1,1,MIAS,11.5,false,Admis/Session2,2011
14011198481,1992-01-05 00:00:00,F,algérienne,38,1,1,1,MIAS,12.7,false,Admis/Session2,2011
14011198482,1991-07-22 00:00:00,M,algérienne,14,1,1,1,MIAS,13.03,false,Admis/Dettes,2011
14011198483,1990-09-01 00:00:00,M,algérienne,14,1,1,1,MIAS,12.09,false,Ajourné,2011
14011198483,1990-09-01 00:00:00,M,algérienne,14,1,1,1,MIAS,12.09,true,Ajourné,2012
14011198484,1992-10-21 00:00:00,F,algérienne,38,1,1,1,MIAS,13.25,false,Admis/Session1,2011
14011198485,1993-08-14 00:00:00,M,algérienne,14,1,1,1,MIAS,11.91,false,Ajourné,2011
14011198485,1993-08-14 00:00:00,M,algérienne,14,1,1,1,MIAS,11.91,true,Admis/Session1,2012
14011198486,1993-11-05 00:00:00,M,algérienne,14,1,1,1,MIAS,11.69,false,Ajourné,2011
14011198486,1993-11-05 00:00:00,M,algérienne,14,1,1,1,MIAS,11.69,true,Ajourné,2012
14011198486,1993-11-05 00:00:00,M,algérienne,14,1,1,1,MIAS,11.69,true,Ajourné,2013
14011198486,1993-11-05 00:00:00,M,algérienne,14,1,1,1,MIAS,11.69,true,Ajourné,2014
14011198486,1993-11-05 00:00:00,M,algérienne,14,1,1,1,MIAS,11.69,true,Ajourné,2015
14011198487,1992-09-25 00:00:00,F,algérienne,14,1,1,1,MIAS,14.22,false,Admis/Dettes,2011
14011198488,1990-02-27 00:00:00,F,algérienne,01,1,1,1,MIAS,13.01,false,Admis/Session2,2011
14011198489,1991-08-10 00:00:00,M,algérienne,14,1,1,1,MIAS,10.36,true,Ajourné,2011
14011198489,1991-08-10 00:00:00,M,algérienne,14,1,1,1,MIAS,10.36,true,Ajourné,2012
14011198490,1990-04-20 00:00:00,F,algérienne,38,1,1,1,MIAS,11.94,false,Admis/Dettes,2011
14011198491,1992-11-16 00:00:00,M,algérienne,38,1,1,1,MIAS,11.79,false,Admis/Dettes,2011
14011198492,1992-02-01 00:00:00,F,algérienne,38,1,1,1,MIAS,12.01,false,Admis/Dettes,2011
14011198493,1991-04-22 00:00:00,F,algérienne,14,1,1,1,MIAS,12.02,false,Admis/Dettes,2011
14011198494,1992-04-18 00:00:00,M,algérienne,38,1,1,1,MIAS,10.97,false,Ajourné,2011
14011198494,1992-04-18 00:00:00,M,algérienne,38,1,1,1,MIAS,10.97,true,Admis/Dettes,2012
14011198495,1992-06-21 00:00:00,M,algérienne,38,1,1,1,MIAS,12.17,false,Ajourné,2011
14011198495,1992-06-21 00:00:00,M,algérienne,38,1,1,1,MIAS,12.17,true,Ajourné,2012
14011198495,1992-06-21 00:00:00,M,algérienne,38,1,1,1,MIAS,12.17,true,Ajourné,2013
14011198495,1992-06-21 00:00:00,M,algérienne,38,1,1,1,MIAS,12.17,true,Ajourné,2014
14011198495,1992-06-21 00:00:00,M,algérienne,38,1,1,1,MIAS,12.17,true,Ajourné,2015
14011198496,1990-10-28 00:00:00,M,algérienne,14,1,1,1,MIAS,12.65,false,Admis/Session2,2011
14011198497,1992-09-20 00:00:00,F,algérienne,38,1,1,1,MIAS,14.15,false,Admis/Session1,2011
14011198498,1991-11-26 00:00:00,M,algérienne,38,1,1,1,MIAS,12.75,false,Admis/Session1,2011
14011198499,1992-06-16 00:00:00,M,algérienne,14,1,1,1,MIAS,11.53,false,Admis/Session1,2011
14011198500,1993-03-16 00:00:00,M,algérienne,14,1,1,1,MIAS,10.94,false,Admis/Session1,2011
14011198501,1992-12-01 00:00:00,F,algérienne,38,1,1,1,MIAS,12.87,false,Admis/Session1,2011
14011198502,1992-01-14 00:00:00,F,algérienne,14,1,1,1,MIAS,14.11,false,Admis/Session1,2011
14011198503,1993-08-31 00:00:00,F,algérienne,38,1,1,1,MIAS,11.17,false,Admis/Session1,2011
14011198504,1992-12-03 00:00:00,F,algérienne,38,1,1,1,MIAS,12.39,false,Admis/Session2,2011
14011198505,1991-01-04 00:00:00,F,algérienne,38,1,1,1,MIAS,12.25,false,Admis/Dettes,2011
14011198506,1990-12-01 00:00:00,M,algérienne,38,1,1,1,MIAS,12.72,false,Admis/Dettes,2011
14011198507,1991-12-07 00:00:00,M,algérienne,38,1,1,1,MIAS,11.94,false,Ajourné,2011
14011198507,1991-12-07 00:00:00,M,algérienne,38,1,1,1,MIAS,11.94,true,Admis/Session1,2012
14011198508,1992-10-11 00:00:00,M,algérienne,38,1,1,1,MIAS,10.8,false,Ajourné,2011
14011198508,1992-10-11 00:00:00,M,algérienne,38,1,1,1,MIAS,10.8,true,Ajourné,2012
14011198509,1993-02-12 00:00:00,F,algérienne,14,1,1,1,MIAS,15.04,false,Admis/Session1,2011
14011198510,1991-03-25 00:00:00,F,algérienne,38,1,1,1,MIAS,12.27,false,Ajourné,2011
14011198510,1991-03-25 00:00:00,F,algérienne,38,1,1,1,MIAS,12.27,true,Ajourné,2012
14011198511,1992-04-18 00:00:00,F,algérienne,38,1,1,1,MIAS,12.35,false,Admis/Session1,2011
14011198512,1992-09-30 00:00:00,M,algérienne,14,1,1,1,MIAS,11.89,false,Ajourné,2011
14011198512,1991-09-30 00:00:00,M,algérienne,14,1,1,1,MIAS,11.89,true,Admis/Dettes,2012
14011198514,1991-11-04 00:00:00,M,algérienne,14,1,1,1,MIAS,14.6,false,Ajourné,2011
14011198514,1991-11-04 00:00:00,M,algérienne,14,1,1,1,MIAS,14.6,true,Admis/Session1,2012
14011198515,1992-04-14 00:00:00,M,algérienne,14,1,1,1,MIAS,14.15,false,Admis/Session2,2011
14011198516,1992-07-28 00:00:00,F,algérienne,38,1,1,1,MIAS,17,false,Admis/Session1,2011
14011198517,1992-01-27 00:00:00,M,algérienne,14,1,1,1,MIAS,14.57,false,Admis/Session2,2011
14011198518,1989-11-27 00:00:00,M,algérienne,14,1,1,1,MIAS,12.61,false,Ajourné,2011
14011198518,1989-11-27 00:00:00,M,algérienne,14,1,1,1,MIAS,12.61,true,Ajourné,2012
14011198518,1989-11-27 00:00:00,M,algérienne,14,1,1,1,MIAS,12.61,true,Ajourné,2013
14011198518,1989-11-27 00:00:00,M,algérienne,14,1,1,1,MIAS,12.61,true,Ajourné,2014
14011198518,1989-11-27 00:00:00,M,algérienne,14,1,1,1,MIAS,12.61,true,Ajourné,2015
14011198519,1990-09-13 00:00:00,M,algérienne,14,1,1,1,MIAS,10.57,true,Ajourné,2011
14011198519,1990-09-13 00:00:00,M,algérienne,14,1,1,1,MIAS,10.57,true,Ajourné,2012
14011198519,1990-09-13 00:00:00,M,algérienne,14,1,1,1,MIAS,10.57,true,Ajourné,2013
14011198519,1990-09-13 00:00:00,M,algérienne,14,1,1,1,MIAS,10.57,true,Ajourné,2014
14011198519,1990-09-13 00:00:00,M,algérienne,14,1,1,1,MIAS,10.57,true,Ajourné,2015
14011198520,1992-08-28 00:00:00,F,algérienne,14,1,1,1,MIAS,11.99,false,Admis/Session1,2011
14011198521,1993-03-19 00:00:00,F,algérienne,38,1,1,1,MIAS,11.55,false,Ajourné,2011
14011198521,1993-03-19 00:00:00,F,algérienne,38,1,1,1,MIAS,11.55,true,Admis/Session2,2012
14011198522,1993-05-22 00:00:00,M,algérienne,14,1,1,1,MIAS,11.65,false,Ajourné,2011
14011198522,1993-05-22 00:00:00,M,algérienne,14,1,1,1,MIAS,11.65,true,Ajourné,2012
14011198522,1993-05-22 00:00:00,M,algérienne,14,1,1,1,MIAS,11.65,true,Ajourné,2013
14011198522,1993-05-22 00:00:00,M,algérienne,14,1,1,1,MIAS,11.65,true,Ajourné,2014
14011198522,1993-05-22 00:00:00,M,algérienne,14,1,1,1,MIAS,11.65,true,Ajourné,2015
14011198523,1993-05-06 00:00:00,F,algérienne,38,1,1,1,MIAS,14.2,false,Admis/Session1,2011
14011198524,1991-08-31 00:00:00,M,algérienne,14,1,1,1,MIAS,10.97,false,Ajourné,2011
14011198524,1991-08-31 00:00:00,M,algérienne,14,1,1,1,MIAS,10.97,true,Admis/Session1,2012
14011198525,1992-05-04 00:00:00,F,algérienne,38,1,1,1,MIAS,13.21,false,Admis/Session1,2011
14011198526,1992-12-11 00:00:00,M,algérienne,14,1,1,1,MIAS,11.92,false,Admis/Session2,2011
14011198527,1992-07-07 00:00:00,F,algérienne,38,1,1,1,MIAS,13.34,false,Admis/Session1,2011
14011198528,1990-06-09 00:00:00,F,algérienne,14,1,1,1,MIAS,11.82,false,Admis/Session2,2011
14011198529,1992-07-29 00:00:00,F,algérienne,38,1,1,1,MIAS,12.32,false,Admis/Dettes,2011
14011198530,1991-09-30 00:00:00,M,algérienne,38,1,1,1,MIAS,12.11,false,Admis/Session2,2011
14011198531,1992-08-31 00:00:00,F,algérienne,38,1,1,1,MIAS,12.22,false,Admis/Session2,2011
14011198532,1993-07-10 00:00:00,F,algérienne,14,1,1,1,MIAS,11.88,false,Ajourné,2011
14011198532,1993-07-10 00:00:00,F,algérienne,14,1,1,1,MIAS,11.88,true,Ajourné,2012
14011198533,1992-01-14 00:00:00,F,algérienne,14,1,1,1,MIAS,11.92,false,Admis/Session2,2011
14011198534,1990-10-15 00:00:00,F,algérienne,38,1,1,1,MIAS,11.92,false,Admis/Session2,2011
14011198535,1991-04-26 00:00:00,M,algérienne,14,1,1,1,MIAS,10.76,false,Ajourné,2011
14011198535,1991-04-26 00:00:00,M,algérienne,14,1,1,1,MIAS,10.76,true,Ajourné,2012
14011198535,1991-04-26 00:00:00,M,algérienne,14,1,1,1,MIAS,10.76,true,Ajourné,2013
14011198535,1991-04-26 00:00:00,M,algérienne,14,1,1,1,MIAS,10.76,true,Ajourné,2014
14011198535,1991-04-26 00:00:00,M,algérienne,14,1,1,1,MIAS,10.76,true,Ajourné,2015
14011198536,1991-05-08 00:00:00,M,algérienne,14,1,1,1,MIAS,12.81,false,Ajourné,2011
14011198536,1991-05-08 00:00:00,M,algérienne,14,1,1,1,MIAS,12.81,true,Ajourné,2012
14011198537,1992-05-06 00:00:00,F,algérienne,14,1,1,1,MIAS,11.47,false,Ajourné,2011
14011198537,1992-05-06 00:00:00,F,algérienne,14,1,1,1,MIAS,11.47,true,Ajourné,2012
14011198538,1991-08-19 00:00:00,M,algérienne,14,1,1,1,MIAS,11.3,false,Ajourné,2011
14011198538,1991-08-19 00:00:00,M,algérienne,14,1,1,1,MIAS,11.3,true,Ajourné,2012
14011198539,1992-10-14 00:00:00,M,algérienne,14,1,1,1,MIAS,11.5,false,Ajourné,2011
14011198539,1992-10-14 00:00:00,M,algérienne,14,1,1,1,MIAS,11.5,true,Admis/Session1,2012
14011198540,1992-02-25 00:00:00,M,algérienne,14,1,1,1,MIAS,11.92,false,Ajourné,2011
14011198540,1992-02-25 00:00:00,M,algérienne,14,1,1,1,MIAS,11.92,true,Admis/Session1,2012
14011198541,1991-04-01 00:00:00,M,algérienne,38,1,1,1,MIAS,12.67,true,Admis/Session1,2011
14011198542,1988-10-30 00:00:00,M,algérienne,14,1,1,1,MIAS,11.05,true,Ajourné,2011
14011198542,1988-10-30 00:00:00,M,algérienne,14,1,1,1,MIAS,11.05,true,Ajourné,2012
14011198543,1992-06-14 00:00:00,M,algérienne,14,1,1,1,MIAS,12.57,false,Admis/Dettes,2011
14011198544,1992-06-27 00:00:00,M,algérienne,14,1,1,1,MIAS,11.65,false,Admis/Dettes,2011
14011198545,1993-04-08 00:00:00,M,algérienne,14,1,1,1,MIAS,13.28,false,Admis/Dettes,2011
14011198546,1993-01-23 00:00:00,M,algérienne,14,1,1,1,MIAS,13.24,false,Ajourné,2011
14011198546,1993-01-23 00:00:00,M,algérienne,14,1,1,1,MIAS,13.24,true,Ajourné,2012
14011198546,1993-01-23 00:00:00,M,algérienne,14,1,1,1,MIAS,13.24,true,Ajourné,2013
14011198546,1993-01-23 00:00:00,M,algérienne,14,1,1,1,MIAS,13.24,true,Ajourné,2014
14011198546,1993-01-23 00:00:00,M,algérienne,14,1,1,1,MIAS,13.24,true,Ajourné,2015
14011198547,1992-08-25 00:00:00,F,algérienne,14,1,1,1,MIAS,15.49,false,Admis/Session1,2011
14011198548,1993-04-03 00:00:00,F,algérienne,14,1,1,1,MIAS,13.19,false,Admis/Session2,2011
14011198550,1992-06-01 00:00:00,F,algérienne,38,1,1,1,MIAS,13.64,false,Ajourné,2011
14011198550,1992-06-01 00:00:00,F,algérienne,38,1,1,1,MIAS,13.64,true,Ajourné,2012
14011198553,1988-12-10 00:00:00,F,algérienne,14,1,1,1,MIAS,13.72,false,Ajourné,2011
14011198553,1988-12-10 00:00:00,F,algérienne,14,1,1,1,MIAS,13.72,true,Ajourné,2012
14011198554,1992-01-01 00:00:00,M,algérienne,14,1,1,1,MIAS,13.34,false,Admis/Session1,2011
14011198556,1990-12-03 00:00:00,M,algérienne,38,1,1,1,MIAS,10.97,false,Ajourné,2011
14011198556,1990-12-03 00:00:00,M,algérienne,38,1,1,1,MIAS,10.97,true,Ajourné,2012
14011198557,1992-02-17 00:00:00,M,algérienne,14,1,1,1,MIAS,12.42,false,Ajourné,2011
14011198557,1992-02-17 00:00:00,M,algérienne,14,1,1,1,MIAS,12.42,true,Ajourné,2012
14011198558,1993-05-22 00:00:00,M,algérienne,14,1,1,1,MIAS,14.74,false,Ajourné,2011
14011198558,1993-05-22 00:00:00,M,algérienne,14,1,1,1,MIAS,14.74,true,Ajourné,2012
14011198560,1993-01-19 00:00:00,M,algérienne,14,1,1,1,MIAS,11.68,false,Admis/Session2,2011
14011198564,1989-07-10 00:00:00,M,algérienne,48,1,1,1,MIAS,13.46,false,Admis/Session2,2011
14011198566,1991-02-26 00:00:00,M,algérienne,14,1,1,1,MIAS,11.13,false,Ajourné,2011
14011198566,1991-02-26 00:00:00,M,algérienne,14,1,1,1,MIAS,11.13,true,Admis/Dettes,2012
14011198568,1991-03-04 00:00:00,M,algérienne,47,1,1,1,MIAS,12.75,false,Ajourné,2011
14011198568,1991-03-04 00:00:00,M,algérienne,47,1,1,1,MIAS,12.75,true,Ajourné,2012
14011198570,1992-02-24 00:00:00,M,algérienne,14,1,1,1,MIAS,10.89,false,Ajourné,2011
14011198570,1992-02-24 00:00:00,M,algérienne,14,1,1,1,MIAS,10.89,true,Ajourné,2012
14011198570,1992-02-24 00:00:00,M,algérienne,14,1,1,1,MIAS,10.89,true,Ajourné,2013
14011198570,1992-02-24 00:00:00,M,algérienne,14,1,1,1,MIAS,10.89,true,Ajourné,2014
14011198570,1992-02-24 00:00:00,M,algérienne,14,1,1,1,MIAS,10.89,true,Ajourné,2015
14011198573,1992-05-15 00:00:00,M,algérienne,14,1,1,1,MIAS,14.09,false,Ajourné,2011
14011198573,1992-05-15 00:00:00,M,algérienne,14,1,1,1,MIAS,14.09,true,Ajourné,2012
14011198573,1992-05-15 00:00:00,M,algérienne,14,1,1,1,MIAS,14.09,true,Ajourné,2013
14011198573,1992-05-15 00:00:00,M,algérienne,14,1,1,1,MIAS,14.09,true,Ajourné,2014
14011198573,1992-05-15 00:00:00,M,algérienne,14,1,1,1,MIAS,14.09,true,Ajourné,2015
14011198575,1993-01-13 00:00:00,M,algérienne,14,1,1,1,MIAS,11.99,false,Ajourné,2011
14011198575,1993-01-13 00:00:00,M,algérienne,14,1,1,1,MIAS,11.99,true,Ajourné,2012
14011198576,1991-08-28 00:00:00,M,algérienne,14,1,1,1,MIAS,12.23,false,Ajourné,2011
14011198576,1991-08-28 00:00:00,M,algérienne,14,1,1,1,MIAS,12.23,true,Admis/Dettes,2012
14011198577,1993-12-25 00:00:00,M,algérienne,14,1,1,1,MIAS,11.71,false,Admis/Session2,2011
14011198578,1991-06-04 00:00:00,F,algérienne,14,1,1,1,MIAS,12.65,false,Ajourné,2011
14011198578,1991-06-04 00:00:00,F,algérienne,14,1,1,1,MIAS,12.65,true,Ajourné,2012
14011198578,1991-06-04 00:00:00,F,algérienne,14,1,1,1,MIAS,12.65,true,Ajourné,2013
14011198578,1991-06-04 00:00:00,F,algérienne,14,1,1,1,MIAS,12.65,true,Ajourné,2014
14011198578,1991-06-04 00:00:00,F,algérienne,14,1,1,1,MIAS,12.65,true,Ajourné,2015
14011198580,1993-01-26 00:00:00,M,algérienne,38,1,1,1,MIAS,11.78,false,Ajourné,2011
14011198580,1993-01-26 00:00:00,M,algérienne,38,1,1,1,MIAS,11.78,true,Ajourné,2012
14011198581,1993-01-26 00:00:00,F,algérienne,14,1,1,1,MIAS,14.25,false,Admis/Session1,2011
14011198582,1991-11-19 00:00:00,F,algérienne,14,1,1,1,MIAS,12.64,false,Admis/Session1,2011
14011198583,1994-02-20 00:00:00,M,algérienne,14,1,1,1,MIAS,11.44,false,Admis/Session1,2011
14011198585,1991-06-17 00:00:00,M,algérienne,38,1,1,1,MIAS,11.76,false,Admis/Dettes,2011
14011198587,1990-02-23 00:00:00,M,algérienne,14,1,1,1,MIAS,12.69,false,Admis/Session2,2011
14011198588,1993-05-12 00:00:00,F,algérienne,14,1,1,1,MIAS,11.99,false,Admis/Session1,2011
14011198589,1992-02-26 00:00:00,M,algérienne,14,1,1,1,MIAS,15.05,false,Admis/Session1,2011
14011198590,1992-09-20 00:00:00,M,algérienne,14,1,1,1,MIAS,11.83,false,Ajourné,2011
14011198590,1992-09-20 00:00:00,M,algérienne,14,1,1,1,MIAS,11.83,true,Ajourné,2012
14011198593,1992-07-21 00:00:00,M,algérienne,38,1,1,1,MIAS,11.66,false,Ajourné,2011
14011198593,1992-07-21 00:00:00,M,algérienne,38,1,1,1,MIAS,11.66,true,Ajourné,2012
14011198593,1992-07-21 00:00:00,M,algérienne,38,1,1,1,MIAS,11.66,true,Ajourné,2013
14011198593,1992-07-21 00:00:00,M,algérienne,38,1,1,1,MIAS,11.66,true,Ajourné,2014
14011198593,1992-07-21 00:00:00,M,algérienne,38,1,1,1,MIAS,11.66,true,Ajourné,2015
14011198595,1986-08-13 00:00:00,M,algérienne,14,1,1,1,MIAS,10.87,false,Admis/Session1,2011
14011198597,1988-12-17 00:00:00,M,algérienne,14,1,1,1,MIAS,11.07,false,Ajourné,2011
14011198597,1988-12-17 00:00:00,M,algérienne,14,1,1,1,MIAS,11.07,true,Admis/Session2,2012
14011198608,1992-10-26 00:00:00,M,algérienne,38,1,1,1,MIAS,12.57,false,Ajourné,2011
14011198608,1992-10-26 00:00:00,M,algérienne,38,1,1,1,MIAS,12.57,true,Ajourné,2012
14011198608,1992-10-26 00:00:00,M,algérienne,38,1,1,1,MIAS,12.57,true,Ajourné,2013
14011198608,1992-10-26 00:00:00,M,algérienne,38,1,1,1,MIAS,12.57,true,Ajourné,2014
14011198608,1992-10-26 00:00:00,M,algérienne,38,1,1,1,MIAS,12.57,true,Ajourné,2015
14011198612,1993-05-16 00:00:00,F,algérienne,14,1,1,1,MIAS,12.52,false,Ajourné,2011
14011298612,1992-02-05 00:00:00,M,algérienne,14,1,1,1,MIAS,12.37,false,Ajourné,2012
14011298612,1992-02-05 00:00:00,M,algérienne,14,1,1,1,MIAS,12.37,true,Ajourné,2013
14011298612,1992-02-05 00:00:00,M,algérienne,14,1,1,1,MIAS,12.37,true,Ajourné,2014
14011298612,1992-02-05 00:00:00,M,algérienne,14,1,1,1,MIAS,12.37,true,Ajourné,2015
14011298614,1993-08-24 00:00:00,F,algérienne,38,1,1,1,MIAS,13.22,false,Admis/Session1,2012
