id_student,id_course,course_title,scholar_year,semester,branch_level
14011198005,STRM,Structure Machine,2011,2,MIAS
14011198005,TEC1,Technique d`expression,2011,1,MIAS
14011198005,Tecw,technique web,2011,2,MIAS
14011198005,TPBUR,TP Bureautique,2011,1,MIAS
14011198007,AGL2,Anglais Niveau 2,2014,2,MGI
14011198007,ALGO,Algorithmique,2012,3,MIAS
14011198007,Algo2,Algorithmique 2,2012,4,MIAS
14011198007,AN,Analyse/Numérique,2012,3,MIAS
14011198007,Analy,Analyse 1,2011,1,MIAS
14011198007,ANG2,Anglais 2,2012,4,MIAS
14011198007,ANGP,Anglais Premier Niveau,2014,1,MGI
14011198007,APRC,Approches par Composants,2014,1,MGI
14011198007,ARPS,Admin Réseaux & Prog Sys,2014,1,MGI
14011198007,BDA,Base de Données Avancées,2014,1,MGI
14011198007,Chim,Chimie,2011,1,MIAS
14011198007,Comp,Compilation,2013,5,MIAS
14011198007,G-L,Génie Logiciel,2012,4,MIAS
14011198007,info,Informatique 1,2011,1,MIAS
14011198007,L-M,Logique Mathématique,2012,3,MIAS
14011198007,MMT,Modèle Math et Trait Signale,2014,2,MGI
14011198007,P_Log,Programmation Logique,2013,5,MIAS
14011198007,P-L,Programmation Linéaire,2012,4,MIAS
14011198007,PARCL,Parallelisme et Clustring,2015,3,MGI
14011198007,PFE,Projet de Fin Etudes,2013,6,MIAS
14011198007,PFER,Projet de fin d etudes,2015,4,MGI
14011198007,QSER,Qualité de Service,2015,3,MGI
14011198007,RBIB,Recherche Bibliographique,2015,3,MGI
14011198007,RSF,Réseaux sans fil,2014,1,MGI
14011198007,SD,Système d`exploitation 1,2012,4,MIAS
14011198007,SI,Système d`Information,2012,3,MIAS
14011198007,StatD,Statistiques Descriptives,2011,2,MIAS
14011198007,SYS E,Systeme d`exploitation 2,2013,5,MIAS
14011198007,SYS-D,Systèmes distribués,2013,6,MIAS
14011198007,T-L,Théorie des Langages,2012,4,MIAS
14011198007,TAI,Traitement et Analyse Images,2014,2,MGI
14011198007,TCIP,Technoligie IP,2014,2,MGI
14011198007,TCT,Technique et Techn de Transmis,2014,2,MGI
14011198007,TEC1,Technique d`expression,2011,1,MIAS
14011198007,Tecw,technique web,2011,2,MIAS
14011198007,TFM,Télécom Fixes et  Mobiles,2014,2,MGI
14011198007,Th_Gr,Théorie des graphes,2013,5,MIAS
14011198007,TPBUR,TP Bureautique,2011,1,MIAS
14011198007,VART,Vision Artificielle,2014,2,MGI
14011198007,WEBS,Web Services,2014,1,MGI
14011198008,Aly2,Analyse 2,2011,2,MIAS
14011198008,Analy,Analyse 1,2011,1,MIAS
14011198008,Chim,Chimie,2011,1,MIAS
14011198008,Elect,Electricité,2011,1,MIAS
14011198008,His-s,Histoire des sciences,2011,2,MIAS
14011198008,info,Informatique 1,2012,1,MIAS
14011198008,Mecaq,Mécanique,2011,1,MIAS
14011198008,StatD,Statistiques Descriptives,2011,2,MIAS
14011198008,STRM,Structure Machine,2012,2,MIAS
14011198008,Tecw,technique web,2011,2,MIAS
14011198008,TPBUR,TP Bureautique,2011,1,MIAS
14011198010,Agl,Anglais,2011,2,MIAS
14011198010,AGL2,Anglais Niveau 2,2014,2,MGI
14011198010,ALGO,Algorithmique,2012,3,MIAS
14011198010,Algo2,Algorithmique 2,2012,4,MIAS
14011198010,Aly2,Analyse 2,2011,2,MIAS
14011198010,AN,Analyse/Numérique,2012,3,MIAS
14011198010,Analy,Analyse 1,2011,1,MIAS
14011198010,ANG,Anglais,2012,3,MIAS
14011198010,ANG2,Anglais 2,2012,4,MIAS
14011198010,ANGP,Anglais Premier Niveau,2014,1,MGI
14011198010,APRC,Approches par Composants,2014,1,MGI
14011198010,ARCH,Arch/Ordinateur,2012,3,MIAS
14011198010,B-D,Base des Données,2012,4,MIAS
14011198010,BDA,Base de Données Avancées,2014,1,MGI
14011198010,Chim,Chimie,2011,1,MIAS
14011198010,Comp,Compilation,2013,5,MIAS
14011198010,Elect,Electricité,2011,1,MIAS
14011198010,G-L,Génie Logiciel,2012,4,MIAS
14011198010,L-M,Logique Mathématique,2012,3,MIAS
14011198010,MMT,Modèle Math et Trait Signale,2014,2,MGI
14011198010,PARCL,Parallelisme et Clustring,2015,3,MGI
14011198010,PFE,Projet de Fin Etudes,2013,6,MIAS
14011198010,PFER,Projet de fin d etudes,2015,4,MGI
14011198010,RBIB,Recherche Bibliographique,2015,3,MGI
14011198010,RSF,Réseaux sans fil,2014,1,MGI
14011198010,SD,Système d`exploitation 1,2012,4,MIAS
14011198010,StatD,Statistiques Descriptives,2011,2,MIAS
14011198010,STRM,Structure Machine,2011,2,MIAS
14011198010,T-L,Théorie des Langages,2012,4,MIAS
14011198010,TCIP,Technoligie IP,2014,2,MGI
14011198010,TCT,Technique et Techn de Transmis,2014,2,MGI
14011198010,Tecw,technique web,2011,2,MIAS
14011198010,TFM,Télécom Fixes et  Mobiles,2014,2,MGI
14011198010,Th_Gr,Théorie des graphes,2013,5,MIAS
14011198010,TPBUR,TP Bureautique,2011,1,MIAS
14011198010,WEBS,Web Services,2014,1,MGI
14011198012,AGRO,App des Graphes à la Rech Opér,2014,1,MGI
14011198012,ALG1,Algèbre 1,2011,1,MIAS
14011198012,Algé2,Algébre 2,2011,2,MIAS
14011198012,ALGO,Algorithmique,2012,3,MIAS
14011198012,Algo2,Algorithmique 2,2012,4,MIAS
14011198012,AN,Analyse/Numérique,2012,3,MIAS
14011198012,Analy,Analyse 1,2011,1,MIAS
14011198012,ANG,Anglais,2012,3,MIAS
14011198012,ANG2,Anglais 2,2012,4,MIAS
14011198012,ANGP,Anglais Premier Niveau,2014,1,MGI
14011198012,APRC,Approches par Composants,2014,1,MGI
14011198012,ARCH,Arch/Ordinateur,2012,3,MIAS
14011198012,ARPS,Admin Réseaux & Prog Sys,2014,1,MGI
14011198012,BDA,Base de Données Avancées,2014,1,MGI
14011198012,Chim,Chimie,2011,1,MIAS
14011198012,Comp,Compilation,2013,5,MIAS
14011198012,crypt,Cryptographie,2013,5,MIAS
14011198012,Elect,Electricité,2011,1,MIAS
14011198012,GSPI,Gestion des projets informatiq,2015,3,MGI
14011198012,info,Informatique 1,2011,1,MIAS
14011198012,Info2,Informatique 2,2011,2,MIAS
14011198012,ITM,I-T-Management,2012,3,MIAS
14011198012,L-M,Logique Mathématique,2012,3,MIAS
14011198012,Mecaq,Mécanique,2011,1,MIAS
14011198012,MMT,Modèle Math et Trait Signale,2014,2,MGI
14011198012,P_Log,Programmation Logique,2013,5,MIAS
14011198012,P-L,Programmation Linéaire,2012,4,MIAS
14011198012,PARCL,Parallelisme et Clustring,2015,3,MGI
14011198012,PFE,Projet de Fin Etudes,2013,6,MIAS
14011198012,PFER,Projet de fin d etudes,2015,4,MGI
14011198012,QSER,Qualité de Service,2015,3,MGI
14011198012,RBIB,Recherche Bibliographique,2015,3,MGI
14011198012,RSF,Réseaux sans fil,2014,1,MGI
14011198012,SRW,Sécurité réseaux et Web,2015,3,MGI
14011198012,StatD,Statistiques Descriptives,2011,2,MIAS
14011198012,SYS E,Systeme d`exploitation 2,2013,5,MIAS
14011198012,SYS-D,Systèmes distribués,2013,6,MIAS
14011198012,TAI,Traitement et Analyse Images,2014,2,MGI
14011198012,TCIP,Technoligie IP,2014,2,MGI
14011198012,TCO,Techniques de Communication,2014,1,MGI
14011198012,TCT,Technique et Techn de Transmis,2014,2,MGI
14011198012,Tecw,technique web,2011,2,MIAS
14011198012,TFM,Télécom Fixes et  Mobiles,2014,2,MGI
14011198012,Th_Gr,Théorie des graphes,2013,5,MIAS
14011198012,TPBUR,TP Bureautique,2011,1,MIAS
14011198012,VART,Vision Artificielle,2014,2,MGI
14011198012,WEBS,Web Services,2014,1,MGI
14011198016,Chim,Chimie,2011,1,MIAS
14011198016,Elect,Electricité,2011,1,MIAS
14011198016,Mecaq,Mécanique,2011,1,MIAS
14011198016,StatD,Statistiques Descriptives,2011,2,MIAS
14011198016,TEC1,Technique d`expression,2011,1,MIAS
14011198016,Tecw,technique web,2011,2,MIAS
14011198016,TPBUR,TP Bureautique,2011,1,MIAS
14011198023,Agl,Anglais,2011,2,MIAS
14011198023,ALGO,Algorithmique,2012,3,MIAS
14011198023,Aly2,Analyse 2,2012,2,MIAS
14011198023,AN,Analyse/Numérique,2012,3,MIAS
14011198023,Analy,Analyse 1,2011,1,MIAS
14011198023,ANG,Anglais,2012,3,MIAS
14011198023,ANG2,Anglais 2,2012,4,MIAS
14011198023,CF,Calcul formel,2011,2,MIAS
14011198023,Chim,Chimie,2011,1,MIAS
14011198023,Elect,Electricité,2011,1,MIAS
14011198023,G-L,Génie Logiciel,2012,4,MIAS
14011198023,ITM,I-T-Management,2012,3,MIAS
14011198023,L-M,Logique Mathématique,2012,3,MIAS
14011198023,P-L,Programmation Linéaire,2013,4,MIAS
14011198023,SI,Système d`Information,2012,3,MIAS
14011198023,StatD,Statistiques Descriptives,2012,2,MIAS
14011198023,STRM,Structure Machine,2011,2,MIAS
14011198023,Tecw,technique web,2011,2,MIAS
14011198023,TPBUR,TP Bureautique,2011,1,MIAS
14011198025,Agl,Anglais,2011,2,MIAS
14011198025,Algé2,Algébre 2,2011,2,MIAS
14011198025,Aly2,Analyse 2,2011,2,MIAS
14011198025,Chim,Chimie,2011,1,MIAS
14011198025,Elect,Electricité,2011,1,MIAS
14011198025,His-s,Histoire des sciences,2011,2,MIAS
14011198025,info,Informatique 1,2011,1,MIAS
14011198025,Info2,Informatique 2,2011,2,MIAS
14011198025,StatD,Statistiques Descriptives,2011,2,MIAS
14011198025,STRM,Structure Machine,2011,2,MIAS
14011198025,TEC1,Technique d`expression,2011,1,MIAS
14011198025,Tecw,technique web,2011,2,MIAS
14011198025,TPBUR,TP Bureautique,2011,1,MIAS
14011198029,Agl,Anglais,2011,2,MIAS
14011198029,ALG1,Algèbre 1,2011,1,MIAS
14011198029,Algé2,Algébre 2,2011,2,MIAS
14011198029,Aly2,Analyse 2,2011,2,MIAS
14011198029,Analy,Analyse 1,2011,1,MIAS
14011198029,CF,Calcul formel,2011,2,MIAS
14011198029,Chim,Chimie,2011,1,MIAS
14011198029,Elect,Electricité,2011,1,MIAS
14011198029,info,Informatique 1,2011,1,MIAS
14011198029,Info2,Informatique 2,2011,2,MIAS
14011198029,Mecaq,Mécanique,2011,1,MIAS
14011198029,StatD,Statistiques Descriptives,2011,2,MIAS
14011198029,STRM,Structure Machine,2011,2,MIAS
14011198029,TEC1,Technique d`expression,2011,1,MIAS
14011198029,Tecw,technique web,2011,2,MIAS
14011198029,TPBUR,TP Bureautique,2011,1,MIAS
14011198031,ALG1,Algèbre 1,2011,1,MIAS
14011198031,Algé2,Algébre 2,2011,2,MIAS
14011198031,Aly2,Analyse 2,2011,2,MIAS
14011198031,Chim,Chimie,2011,1,MIAS
14011198031,Elect,Electricité,2011,1,MIAS
14011198031,Mecaq,Mécanique,2011,1,MIAS
14011198031,StatD,Statistiques Descriptives,2011,2,MIAS
14011198031,Tecw,technique web,2011,2,MIAS
14011198031,TPBUR,TP Bureautique,2011,1,MIAS
14011198033,Agl,Anglais,2011,2,MIAS
14011198033,AGL2,Anglais Niveau 2,2014,2,MGI
14011198033,AGRO,App des Graphes à la Rech Opér,2014,1,MGI
14011198033,ALGO,Algorithmique,2012,3,MIAS
14011198033,Aly2,Analyse 2,2011,2,MIAS
14011198033,AN,Analyse/Numérique,2012,3,MIAS
14011198033,Analy,Analyse 1,2011,1,MIAS
14011198033,ANG,Anglais,2012,3,MIAS
14011198033,ANG2,Anglais 2,2012,4,MIAS
14011198033,ANGP,Anglais Premier Niveau,2014,1,MGI
14011198033,APRC,Approches par Composants,2014,1,MGI
14011198033,ARPS,Admin Réseaux & Prog Sys,2014,1,MGI
14011198033,BDA,Base de Données Avancées,2014,1,MGI
14011198033,Chim,Chimie,2011,1,MIAS
14011198033,crypt,Cryptographie,2013,5,MIAS
14011198033,Elect,Electricité,2011,1,MIAS
14011198033,GSPI,Gestion des projets informatiq,2015,3,MGI
14011198033,info,Informatique 1,2011,1,MIAS
14011198033,ITM,I-T-Management,2012,3,MIAS
14011198033,L-M,Logique Mathématique,2012,3,MIAS
14011198033,MMT,Modèle Math et Trait Signale,2014,2,MGI
14011198033,P_Log,Programmation Logique,2013,5,MIAS
14011198033,P-L,Programmation Linéaire,2012,4,MIAS
14011198033,PARCL,Parallelisme et Clustring,2015,3,MGI
14011198033,PFE,Projet de Fin Etudes,2013,6,MIAS
14011198033,PFER,Projet de fin d etudes,2015,4,MGI
14011198033,QSER,Qualité de Service,2015,3,MGI
14011198033,RBIB,Recherche Bibliographique,2015,3,MGI
14011198033,RES,Réseaux,2013,5,MIAS
14011198033,RSF,Réseaux sans fil,2014,1,MGI
14011198033,SD,Système d`exploitation 1,2012,4,MIAS
14011198033,StatD,Statistiques Descriptives,2011,2,MIAS
14011198033,SYS E,Systeme d`exploitation 2,2013,5,MIAS
14011198033,SYS-D,Systèmes distribués,2013,6,MIAS
14011198033,TCIP,Technoligie IP,2014,2,MGI
14011198033,TCO,Techniques de Communication,2014,1,MGI
14011198033,TCT,Technique et Techn de Transmis,2014,2,MGI
14011198033,TEC1,Technique d`expression,2011,1,MIAS
14011198033,Tecw,technique web,2011,2,MIAS
14011198033,Th_Gr,Théorie des graphes,2013,5,MIAS
14011198033,TPBUR,TP Bureautique,2011,1,MIAS
14011198033,WEBS,Web Services,2014,1,MGI
14011198038,Agl,Anglais,2011,2,MIAS
14011198038,ALG1,Algèbre 1,2011,1,MIAS
14011198038,Algé2,Algébre 2,2011,2,MIAS
14011198038,Aly2,Analyse 2,2011,2,MIAS
14011198038,Analy,Analyse 1,2011,1,MIAS
14011198038,CF,Calcul formel,2011,2,MIAS
14011198038,Chim,Chimie,2011,1,MIAS
14011198038,Elect,Electricité,2011,1,MIAS
14011198038,info,Informatique 1,2011,1,MIAS
14011198038,Info2,Informatique 2,2011,2,MIAS
14011198038,Mecaq,Mécanique,2011,1,MIAS
14011198038,StatD,Statistiques Descriptives,2011,2,MIAS
14011198038,STRM,Structure Machine,2011,2,MIAS
14011198038,TEC1,Technique d`expression,2011,1,MIAS
14011198038,Tecw,technique web,2011,2,MIAS
14011198038,TPBUR,TP Bureautique,2011,1,MIAS
14011198039,Algé2,Algébre 2,2011,2,MIAS
14011198039,Chim,Chimie,2011,1,MIAS
14011198039,Elect,Electricité,2011,1,MIAS
14011198039,StatD,Statistiques Descriptives,2011,2,MIAS
14011198039,TEC1,Technique d`expression,2011,1,MIAS
14011198039,Tecw,technique web,2011,2,MIAS
14011198040,Agl,Anglais,2011,2,MIAS
14011198040,ALG1,Algèbre 1,2011,1,MIAS
14011198040,Aly2,Analyse 2,2011,2,MIAS
14011198040,Analy,Analyse 1,2011,1,MIAS
14011198040,CF,Calcul formel,2011,2,MIAS
14011198040,Chim,Chimie,2011,1,MIAS
14011198040,Elect,Electricité,2011,1,MIAS
14011198040,His-s,Histoire des sciences,2011,2,MIAS
14011198040,info,Informatique 1,2011,1,MIAS
14011198040,Info2,Informatique 2,2011,2,MIAS
14011198040,StatD,Statistiques Descriptives,2011,2,MIAS
14011198040,STRM,Structure Machine,2011,2,MIAS
14011198040,TEC1,Technique d`expression,2011,1,MIAS
14011198040,Tecw,technique web,2011,2,MIAS
14011198040,TPBUR,TP Bureautique,2011,1,MIAS
14011198041,AGRO,App des Graphes à la Rech Opér,2014,1,MGI
14011198041,ALGO,Algorithmique,2012,3,MIAS
14011198041,Algo2,Algorithmique 2,2012,4,MIAS
14011198041,Aly2,Analyse 2,2011,2,MIAS
14011198041,AN,Analyse/Numérique,2012,3,MIAS
14011198041,Analy,Analyse 1,2011,1,MIAS
14011198041,ANG,Anglais,2012,3,MIAS
14011198041,ANG2,Anglais 2,2012,4,MIAS
14011198041,ANGP,Anglais Premier Niveau,2014,1,MGI
14011198041,APRC,Approches par Composants,2014,1,MGI
14011198041,ARCH,Arch/Ordinateur,2012,3,MIAS
14011198041,ARPS,Admin Réseaux & Prog Sys,2014,1,MGI
14011198041,BDA,Base de Données Avancées,2014,1,MGI
14011198041,CF,Calcul formel,2011,2,MIAS
14011198041,Chim,Chimie,2011,1,MIAS
14011198041,Comp,Compilation,2013,5,MIAS
14011198041,DIG,Dev. d`Interface Graphique,2013,5,MIAS
14011198041,DSE,Simulation à évènement discret,2014,1,MGI
14011198041,Elect,Electricité,2011,1,MIAS
14011198041,G-L,Génie Logiciel,2012,4,MIAS
14011198041,GSPI,Gestion des projets informatiq,2015,3,MGI
14011198041,info,Informatique 1,2011,1,MIAS
14011198041,Info2,Informatique 2,2011,2,MIAS
14011198041,ITM,I-T-Management,2012,3,MIAS
14011198041,L-M,Logique Mathématique,2012,3,MIAS
14011198041,Mecaq,Mécanique,2011,1,MIAS
14011198041,MMT,Modèle Math et Trait Signale,2014,2,MGI
14011198041,OROP,Optimisation en Rech Oper,2014,1,MGI
14011198041,P_Log,Programmation Logique,2013,5,MIAS
14011198041,P-S,Probabilité/Statistique,2012,3,MIAS
14011198041,PARCL,Parallelisme et Clustring,2015,3,MGI
14011198041,PFE,Projet de Fin Etudes,2013,6,MIAS
14011198041,PFER,Projet de fin d etudes,2015,4,MGI
14011198041,QSER,Qualité de Service,2015,3,MGI
14011198041,RBIB,Recherche Bibliographique,2015,3,MGI
14011198041,REC-F,Reconnaissance des formes,2013,6,MIAS
14011198041,RES,Réseaux,2013,5,MIAS
14011198041,RSF,Réseaux sans fil,2014,1,MGI
14011198041,SD,Système d`exploitation 1,2012,4,MIAS
14011198041,SI,Système d`Information,2012,3,MIAS
14011198041,SRW,Sécurité réseaux et Web,2015,3,MGI
14011198041,StatD,Statistiques Descriptives,2011,2,MIAS
14011198041,STRM,Structure Machine,2011,2,MIAS
14011198041,SYS E,Systeme d`exploitation 2,2013,5,MIAS
14011198041,SYS-D,Systèmes distribués,2013,6,MIAS
14011198041,T-L,Théorie des Langages,2012,4,MIAS
14011198041,TAI,Traitement et Analyse Images,2014,2,MGI
14011198041,TCIP,Technoligie IP,2014,2,MGI
14011198041,TCO,Techniques de Communication,2014,1,MGI
14011198041,TCT,Technique et Techn de Transmis,2014,2,MGI
14011198041,TEC1,Technique d`expression,2011,1,MIAS
14011198041,Tecw,technique web,2011,2,MIAS
14011198041,TFM,Télécom Fixes et  Mobiles,2014,2,MGI
14011198041,Th_Gr,Théorie des graphes,2013,5,MIAS
14011198041,TPBUR,TP Bureautique,2011,1,MIAS
14011198041,VART,Vision Artificielle,2014,2,MGI
14011198041,WEBS,Web Services,2014,1,MGI
14011198043,ALGO,Algorithmique,2013,3,MIAS
14011198043,Algo2,Algorithmique 2,2013,4,MIAS
14011198043,AN,Analyse/Numérique,2013,3,MIAS
14011198043,Analy,Analyse 1,2012,1,MIAS
14011198043,ANG2,Anglais 2,2013,4,MIAS
14011198043,CF,Calcul formel,2013,2,MIAS
14011198043,Chim,Chimie,2011,1,MIAS
14011198043,info,Informatique 1,2013,1,MIAS
14011198043,ITM,I-T-Management,2013,3,MIAS
14011198043,L-M,Logique Mathématique,2013,3,MIAS
14011198043,Mecaq,Mécanique,2011,1,MIAS
14011198043,P-L,Programmation Linéaire,2013,4,MIAS
14011198043,P-S,Probabilité/Statistique,2013,3,MIAS
14011198043,StatD,Statistiques Descriptives,2012,2,MIAS
14011198043,STRM,Structure Machine,2011,2,MIAS
14011198043,T-L,Théorie des Langages,2013,4,MIAS
14011198043,Tecw,technique web,2012,2,MIAS
14011198043,TPBUR,TP Bureautique,2011,1,MIAS
14011198052,Mecaq,Mécanique,2011,1,MIAS
14011198052,StatD,Statistiques Descriptives,2011,2,MIAS
14011198052,TEC1,Technique d`expression,2011,1,MIAS
14011198052,Tecw,technique web,2011,2,MIAS
14011198052,TPBUR,TP Bureautique,2011,1,MIAS
14011198053,Algé2,Algébre 2,2012,2,MIAS
14011198053,Aly2,Analyse 2,2012,2,MIAS
14011198053,AN,Analyse/Numérique,2013,3,MIAS
14011198053,ANG2,Anglais 2,2013,4,MIAS
14011198053,ARCH,Arch/Ordinateur,2013,3,MIAS
14011198053,CF,Calcul formel,2012,2,MIAS
14011198053,Chim,Chimie,2011,1,MIAS
14011198053,Elect,Electricité,2011,1,MIAS
14011198053,ITM,I-T-Management,2013,3,MIAS
14011198053,L-M,Logique Mathématique,2013,3,MIAS
14011198053,Mecaq,Mécanique,2011,1,MIAS
14011198053,P-L,Programmation Linéaire,2013,4,MIAS
14011198053,SI,Système d`Information,2013,3,MIAS
14011198053,StatD,Statistiques Descriptives,2011,2,MIAS
14011198053,T-L,Théorie des Langages,2013,4,MIAS
14011198053,Tecw,technique web,2011,2,MIAS
14011198053,TPBUR,TP Bureautique,2011,1,MIAS
14011198057,Agl,Anglais,2011,2,MIAS
14011198057,Analy,Analyse 1,2011,1,MIAS
14011198057,Chim,Chimie,2011,1,MIAS
14011198057,Elect,Electricité,2011,1,MIAS
14011198057,info,Informatique 1,2011,1,MIAS
14011198057,Info2,Informatique 2,2011,2,MIAS
14011198057,StatD,Statistiques Descriptives,2011,2,MIAS
14011198057,STRM,Structure Machine,2011,2,MIAS
14011198057,Tecw,technique web,2011,2,MIAS
14011198057,TPBUR,TP Bureautique,2011,1,MIAS
14011198063,ALG1,Algèbre 1,2011,1,MIAS
14011198063,Algé2,Algébre 2,2011,2,MIAS
14011198063,Aly2,Analyse 2,2011,2,MIAS
14011198063,Analy,Analyse 1,2011,1,MIAS
14011198063,CF,Calcul formel,2011,2,MIAS
14011198063,Chim,Chimie,2011,1,MIAS
14011198063,Elect,Electricité,2011,1,MIAS
14011198063,Mecaq,Mécanique,2011,1,MIAS
14011198063,StatD,Statistiques Descriptives,2011,2,MIAS
14011198063,STRM,Structure Machine,2011,2,MIAS
14011198063,TEC1,Technique d`expression,2011,1,MIAS
14011198063,Tecw,technique web,2011,2,MIAS
14011198063,TPBUR,TP Bureautique,2011,1,MIAS
14011198065,Agl,Anglais,2011,2,MIAS
14011198065,ALG1,Algèbre 1,2011,1,MIAS
14011198065,Algé2,Algébre 2,2011,2,MIAS
14011198065,Aly2,Analyse 2,2011,2,MIAS
14011198065,Analy,Analyse 1,2011,1,MIAS
14011198065,Chim,Chimie,2011,1,MIAS
14011198065,Elect,Electricité,2011,1,MIAS
14011198065,STRM,Structure Machine,2011,2,MIAS
14011198065,TEC1,Technique d`expression,2011,1,MIAS
14011198065,Tecw,technique web,2011,2,MIAS
14011198065,TPBUR,TP Bureautique,2011,1,MIAS
14011198067,ALG1,Algèbre 1,2011,1,MIAS
14011198067,Algé2,Algébre 2,2011,2,MIAS
14011198067,ALGO,Algorithmique,2012,3,MIAS
14011198067,AN,Analyse/Numérique,2012,3,MIAS
14011198067,Analy,Analyse 1,2011,1,MIAS
14011198067,ANG2,Anglais 2,2012,4,MIAS
14011198067,ARCH,Arch/Ordinateur,2012,3,MIAS
14011198067,CF,Calcul formel,2011,2,MIAS
14011198067,Chim,Chimie,2011,1,MIAS
14011198067,ITM,I-T-Management,2012,3,MIAS
14011198067,L-M,Logique Mathématique,2012,3,MIAS
14011198067,P-L,Programmation Linéaire,2012,4,MIAS
14011198067,SD,Système d`exploitation 1,2012,4,MIAS
14011198067,SI,Système d`Information,2012,3,MIAS
14011198067,StatD,Statistiques Descriptives,2011,2,MIAS
14011198067,STRM,Structure Machine,2011,2,MIAS
14011198067,T-L,Théorie des Langages,2012,4,MIAS
14011198067,TEC1,Technique d`expression,2011,1,MIAS
14011198067,Tecw,technique web,2011,2,MIAS
14011198067,TPBUR,TP Bureautique,2011,1,MIAS
14011198069,Agl,Anglais,2011,2,MIAS
14011198069,ALG1,Algèbre 1,2011,1,MIAS
14011198069,Algé2,Algébre 2,2011,2,MIAS
14011198069,Aly2,Analyse 2,2011,2,MIAS
14011198069,Analy,Analyse 1,2011,1,MIAS
14011198069,CF,Calcul formel,2011,2,MIAS
14011198069,Chim,Chimie,2011,1,MIAS
14011198069,Elect,Electricité,2011,1,MIAS
14011198069,Mecaq,Mécanique,2011,1,MIAS
14011198069,StatD,Statistiques Descriptives,2011,2,MIAS
14011198069,Tecw,technique web,2011,2,MIAS
14011198069,TPBUR,TP Bureautique,2011,1,MIAS
14011198070,Agl,Anglais,2011,2,MIAS
14011198070,ALGO,Algorithmique,2013,3,MIAS
14011198070,Analy,Analyse 1,2012,1,MIAS
14011198070,ANG,Anglais,2013,3,MIAS
14011198070,ANG2,Anglais 2,2013,4,MIAS
14011198070,B-D,Base des Données,2013,4,MIAS
14011198070,BDD-A,Bases de données avancées,2014,6,MIAS
14011198070,CF,Calcul formel,2011,2,MIAS
14011198070,Chim,Chimie,2011,1,MIAS
14011198070,crypt,Cryptographie,2014,5,MIAS
14011198070,Elect,Electricité,2012,1,MIAS
14011198070,G-L,Génie Logiciel,2013,4,MIAS
14011198070,His-s,Histoire des sciences,2011,2,MIAS
14011198070,ITM,I-T-Management,2013,3,MIAS
14011198070,P_Log,Programmation Logique,2014,5,MIAS
14011198070,P-L,Programmation Linéaire,2013,4,MIAS
14011198070,P-S,Probabilité/Statistique,2013,3,MIAS
14011198070,PFE,Projet de Fin Etudes,2014,6,MIAS
14011198070,StatD,Statistiques Descriptives,2011,2,MIAS
14011198070,SYS E,Systeme d`exploitation 2,2014,5,MIAS
14011198070,T-L,Théorie des Langages,2013,4,MIAS
14011198072,Algé2,Algébre 2,2011,2,MIAS
14011198072,ALGO,Algorithmique,2012,3,MIAS
14011198072,Algo2,Algorithmique 2,2012,4,MIAS
14011198072,Aly2,Analyse 2,2011,2,MIAS
14011198072,AN,Analyse/Numérique,2012,3,MIAS
14011198072,Analy,Analyse 1,2011,1,MIAS
14011198072,ANG,Anglais,2012,3,MIAS
14011198072,ANG1,Anglais 1,2014,1,MGI
14011198072,ANG3,Anglais 3,2015,3,MGI
14011198072,ARCH,Arch/Ordinateur,2012,3,MIAS
14011198072,BDDA,Bases de Données Avancées,2014,2,MGI
14011198072,CA,Compléxité Algorithmique,2014,1,MGI
14011198072,CF,Calcul formel,2011,2,MIAS
14011198072,Chim,Chimie,2011,1,MIAS
14011198072,Comp,Compilation,2013,5,MIAS
14011198072,COSI,Conception Objet d un S.I,2014,1,MGI
14011198072,crypt,Cryptographie,2013,5,MIAS
14011198072,DAPMA,Dév App Mob sous Androide,2015,3,MGI
14011198072,G-L,Génie Logiciel,2012,4,MIAS
14011198072,GESTP,Gestion de Projet Informatique,2015,3,MGI
14011198072,His-s,Histoire des sciences,2011,2,MIAS
14011198072,I.A,Intéligence Artificielle,2014,2,MGI
14011198072,IHIA,IHM .IA App aux Problèmes Indu,2014,2,MGI
14011198072,info,Informatique 1,2011,1,MIAS
14011198072,Info2,Informatique 2,2011,2,MIAS
14011198072,ITM,I-T-Management,2012,3,MIAS
14011198072,JVA,Java,2013,6,MIAS
14011198072,L-M,Logique Mathématique,2012,3,MIAS
14011198072,LOIA,Logique pour L I.A,2014,1,MGI
14011198072,Mecaq,Mécanique,2011,1,MIAS
14011198072,MTLOG,Maintenance Logicielle,2015,3,MGI
14011198072,OIN,Outils de l Internet,2014,1,MGI
14011198072,P_Log,Programmation Logique,2013,5,MIAS
14011198072,P-S,Probabilité/Statistique,2012,3,MIAS
14011198072,P.FE,Projet de Fin d Etudes,2015,4,MGI
14011198072,PFE,Projet de Fin Etudes,2013,6,MIAS
14011198072,PRGW,Programmation Web,2014,2,MGI
14011198072,RES,Réseaux,2013,5,MIAS
14011198072,SCL,Spécification Concep Logiciel,2014,2,MGI
14011198072,SD,Système d`exploitation 1,2012,4,MIAS
14011198072,SI,Système d`Information,2012,3,MIAS
14011198072,StatD,Statistiques Descriptives,2011,2,MIAS
14011198072,STRM,Structure Machine,2011,2,MIAS
14011198072,SYS E,Systeme d`exploitation 2,2013,5,MIAS
