temps_id,student_id,birthday,gender,nationnality
8433,14011299007,Fri Sep 10 00:00:00 CEST 1993,M,Algérienne
8437,14011299008,Fri Feb 05 00:00:00 CET 1993,M,Algérienne
8441,14011299009,Wed Apr 27 00:00:00 CEST 1994,M,Algérienne
8445,14011299010,Sat Sep 04 00:00:00 CEST 1993,F,Algérienne
8449,14011299011,Fri Jun 28 00:00:00 CEST 1991,M,Algérienne
8453,14011299012,Sat Jan 09 00:00:00 CET 1993,M,Algérienne
8457,14011299013,Tue Sep 28 00:00:00 CET 1993,M,Algérienne
8461,14011299014,Thu Apr 11 00:00:00 CEST 1991,M,Algérienne
8465,14011299015,Sun Sep 19 00:00:00 CEST 1993,M,Algérienne
8469,14011299016,Sat Oct 09 00:00:00 CET 1993,M,Algérienne
8473,14011299017,Thu Apr 22 00:00:00 CEST 1993,M,Algérienne
8477,14011299019,Tue Mar 16 00:00:00 CET 1993,M,Algérienne
8481,14011299020,Mon Apr 19 00:00:00 CEST 1993,M,Algérienne
8485,14011299022,Sun Dec 08 00:00:00 CET 1991,F,Algérienne
8489,14011299023,Wed Jan 13 00:00:00 CET 1993,F,Algérienne
8493,14011299024,Fri Dec 10 00:00:00 CET 1993,F,Algérienne
8497,14011299025,Mon Mar 14 00:00:00 CET 1994,M,Algérienne
8501,14011299026,Thu Oct 07 00:00:00 CET 1993,F,Algérienne
8505,14011299027,Tue Aug 17 00:00:00 CEST 1993,F,Algérienne
8509,14011299028,Tue May 25 00:00:00 CEST 1993,F,Algérienne
8513,14011299029,Sun Jul 11 00:00:00 CEST 1993,F,Algérienne
8517,14011299030,Mon Jan 25 00:00:00 CET 1993,M,Algérienne
8521,14011299031,Sun Jul 31 00:00:00 CEST 1994,M,Algérienne
8525,14011299032,Tue Mar 01 00:00:00 CET 1994,F,Algérienne
8529,14011299033,Sun Jan 19 00:00:00 CET 1992,F,Algérienne
8533,14011299034,Sat Jan 04 00:00:00 CET 1992,F,Algérienne
8537,14011299035,Fri Nov 01 00:00:00 CET 1991,M,Algérienne
8541,14011299037,Wed Mar 24 00:00:00 CET 1993,F,Algérienne
8545,14011299038,Sun Dec 19 00:00:00 CET 1993,F,Algérienne
8549,14011299040,Mon Jun 22 00:00:00 CEST 1992,F,Algérienne
8553,14011299043,Mon Oct 18 00:00:00 CET 1993,M,Algérienne
8557,14011299044,Fri Apr 10 00:00:00 CEST 1992,F,Algérienne
8561,14011299046,Fri Oct 22 00:00:00 CET 1993,F,Algérienne
8565,14011299049,Sat Jun 06 00:00:00 CEST 1992,M,Algérienne
8569,14011299051,Sun Dec 12 00:00:00 CET 1993,F,Algérienne
8573,14011299054,Sat Nov 20 00:00:00 CET 1993,M,Algérienne
8577,14011299057,Sat Apr 11 00:00:00 CEST 1992,F,Algérienne
8581,14011299059,Wed Jul 31 00:00:00 CEST 1991,M,Algérienne
8585,14011299060,Wed Mar 25 00:00:00 CET 1992,M,Algérienne
8589,14011299062,Sun Oct 03 00:00:00 CET 1993,M,Algérienne
8593,14011299064,Fri Jan 01 00:00:00 CET 1993,F,Algérienne
8597,14011299066,Thu Aug 26 00:00:00 CEST 1993,M,Algérienne
8601,14011299067,Wed Jul 31 00:00:00 CEST 1991,F,Algérienne
8605,14011299068,Tue Dec 01 00:00:00 CET 1992,F,Algérienne
8609,14011299071,Sun Aug 04 00:00:00 CEST 1991,M,Algérienne
8613,14011299074,Sat Feb 06 00:00:00 CET 1993,F,Algérienne
8617,14011299076,Mon Apr 22 00:00:00 CEST 1991,F,Algérienne
8621,14011299078,Wed Mar 24 00:00:00 CET 1993,F,Algérienne
8625,14011299080,Fri May 15 00:00:00 CEST 1992,F,Algérienne
8629,14011299082,Tue Sep 29 00:00:00 CET 1992,F,Algérienne
8633,14011299083,Thu Mar 25 00:00:00 CET 1993,M,Algérienne
8637,14011299085,Sat Feb 27 00:00:00 CET 1993,F,Algérienne
8641,14011299087,Tue Sep 28 00:00:00 CET 1993,F,Algérienne
8645,14011299088,Sun Nov 29 00:00:00 CET 1992,M,Algérienne
8649,14011299090,Tue Jul 06 00:00:00 CEST 1993,F,Algérienne
8653,14011299091,Mon Oct 05 00:00:00 CET 1992,M,Algérienne
8657,14011299093,Thu Oct 22 00:00:00 CET 1992,F,Algérienne
8661,14011299095,Mon Jan 18 00:00:00 CET 1993,M,Algérienne
8665,14011299097,Fri Aug 14 00:00:00 CEST 1992,M,Algérienne
8669,14011299099,Fri Jan 01 00:00:00 CET 1988,F,Algérienne
8673,14011299101,Tue Sep 29 00:00:00 CET 1992,F,Algérienne
8677,14011299103,Sat Oct 09 00:00:00 CET 1993,F,Algérienne
8681,14011299104,Sun Feb 16 00:00:00 CET 1992,F,Algérienne
8685,14011299105,Sun Jan 10 00:00:00 CET 1993,F,Algérienne
8689,14011299106,Tue Mar 30 00:00:00 CEST 1993,M,Algérienne
8693,14011299110,Sun Aug 11 00:00:00 CEST 1991,M,Algérienne
8697,14011299111,Thu Oct 15 00:00:00 CET 1992,F,Algérienne
8701,14011299112,Tue Mar 02 00:00:00 CET 1993,M,Algérienne
8705,14011299113,Wed Jun 23 00:00:00 CEST 1993,F,Algérienne
8709,14011299115,Fri Jul 08 00:00:00 CEST 1994,M,Algérienne
8713,14011299116,Mon Mar 14 00:00:00 CET 1994,M,Algérienne
8717,14011299118,Sat Oct 16 00:00:00 CET 1993,F,Algérienne
8721,14011299119,Sun Jul 14 00:00:00 CEST 1991,M,Algérienne
8725,14011299121,Thu Apr 09 00:00:00 CEST 1992,F,Algérienne
8729,14011299122,Wed Sep 22 00:00:00 CEST 1993,F,Algérienne
8733,14011299124,Sat Jan 15 00:00:00 CET 1994,M,Algérienne
8737,14011299125,Tue Aug 25 00:00:00 CEST 1992,F,Algérienne
8741,14011299127,Wed Nov 11 00:00:00 CET 1992,F,Algérienne
8745,14011299128,Sun Dec 09 00:00:00 CET 1990,M,Algérienne
8749,14011299129,Fri Jan 01 00:00:00 CET 1993,M,Algérienne
8753,14011299130,Fri Dec 04 00:00:00 CET 1992,M,Algérienne
8757,14011299133,Mon Mar 21 00:00:00 CET 1994,M,Algérienne
8761,14011299134,Sat Jan 11 00:00:00 CET 1992,M,Algérienne
8765,14011299136,Sat Apr 16 00:00:00 CEST 1994,M,Algérienne
8769,14011299138,Tue Dec 01 00:00:00 CET 1992,M,Algérienne
8773,14011299139,Mon Mar 19 00:00:00 CET 1990,M,Algérienne
8777,14011299141,Mon Aug 23 00:00:00 CEST 1993,M,Algérienne
8781,14011299143,Sun Nov 01 00:00:00 CET 1992,F,Algérienne
8785,14011299146,Fri Apr 23 00:00:00 CEST 1993,F,Algérienne
8789,14011299148,Tue Oct 17 00:00:00 CET 1989,M,Algérienne
8793,14011299150,Sun Dec 18 00:00:00 CET 1988,M,Algérienne
8797,14011299152,Tue Jun 16 00:00:00 CEST 1992,F,Algérienne
8801,14011299154,Mon Feb 10 00:00:00 CET 1992,M,Algérienne
8805,14011299156,Mon Oct 05 00:00:00 CET 1992,M,Algérienne
8809,14011299160,Sun Aug 15 00:00:00 CEST 1993,M,Algérienne
8813,14011299161,Tue Jan 26 00:00:00 CET 1993,M,Algérienne
8817,14011299164,Sat Mar 06 00:00:00 CET 1993,M,Algérienne
8821,14011299166,Sun Mar 29 00:00:00 CET 1992,M,Algérienne
8825,14011299168,Sun Dec 12 00:00:00 CET 1993,M,Algérienne
8829,14011299169,Sat Jul 31 00:00:00 CEST 1993,F,Algérienne
8833,14011299172,Sat Jan 23 00:00:00 CET 1993,M,Algérienne
8837,14011299173,Tue Oct 27 00:00:00 CET 1992,M,Algérienne
8841,14011299174,Fri Jun 04 00:00:00 CEST 1993,M,Algérienne
8845,14011299176,Sat Jan 01 00:00:00 CET 1994,F,Algérienne
8849,14011299178,Wed Oct 06 00:00:00 CET 1993,F,Algérienne
8853,14011299180,Sun Oct 07 00:00:00 CET 1990,M,Malienne
8857,14011299182,Sat Jul 25 00:00:00 CEST 1992,F,Algérienne
8861,14011299191,Sun Dec 05 00:00:00 CET 1993,M,Algérienne
8865,14011299193,Sun Dec 20 00:00:00 CET 1992,M,Algérienne
8869,14011299195,Fri Feb 21 00:00:00 CET 1992,M,Algérienne
8873,14011299197,Sun Mar 28 00:00:00 CET 1993,M,Algérienne
8877,14011299203,Thu Nov 11 00:00:00 CET 1993,F,Algérienne
8881,14011299205,Wed Feb 19 00:00:00 CET 1992,F,Algérienne
8885,14011299207,Tue Apr 18 00:00:00 CEST 1989,F,Algérienne
8889,14011299210,Tue Nov 24 00:00:00 CET 1992,F,Algérienne
8893,14011299212,Tue Aug 24 00:00:00 CEST 1993,M,Algérienne
8897,14011299214,Thu Jun 25 00:00:00 CEST 1992,M,Algérienne
8901,14011299215,Fri Jun 28 00:00:00 CEST 1991,M,Algérienne
8905,14011299218,Sat Aug 07 00:00:00 CEST 1993,M,Algérienne
8909,14011299219,Sun Aug 15 00:00:00 CEST 1993,F,Algérienne
8913,14011299220,Fri Feb 04 00:00:00 CET 1994,M,Algérienne
8917,14011197810,Fri Aug 14 00:00:00 CEST 1992,F,Algérienne
8921,14011197868,Sun Aug 23 00:00:00 CEST 1992,F,Algérienne
8925,14011197869,Fri Jul 24 00:00:00 CEST 1992,F,Algérienne
8929,14011197814,Tue Apr 14 00:00:00 CEST 1992,F,Algérienne
8933,14011198504,Thu Dec 03 00:00:00 CET 1992,F,Algérienne
8937,14011197876,Mon Nov 23 00:00:00 CET 1992,F,Algérienne
8941,14011197877,Thu Feb 11 00:00:00 CET 1993,F,Algérienne
8945,14011198445,Thu Dec 03 00:00:00 CET 1992,F,Algérienne
8949,14011198510,Mon Mar 25 00:00:00 CET 1991,F,Algérienne
8953,14011197830,Wed Feb 12 00:00:00 CET 1992,F,Algérienne
8957,14011198397,Fri Jul 03 00:00:00 CEST 1992,F,Algérienne
8961,14011198378,Mon Apr 06 00:00:00 CEST 1992,F,Algérienne
8965,14011198537,Wed May 06 00:00:00 CEST 1992,F,Algérienne
8969,14011198396,Sun Aug 05 00:00:00 CEST 1990,F,Algérienne
8973,14011198450,Fri Feb 26 00:00:00 CET 1993,F,Algérienne
8977,14011198387,Thu Jul 01 00:00:00 CEST 1993,F,Algérienne
8981,14011197841,Sun Aug 16 00:00:00 CEST 1992,F,Algérienne
8985,14011198493,Mon Apr 22 00:00:00 CEST 1991,F,Algérienne
8989,14011198407,Wed Oct 09 00:00:00 CET 1991,F,Algérienne
8993,14011197848,Mon Oct 02 00:00:00 CET 1989,F,Algérienne
8997,14011197856,Sat Oct 26 00:00:00 CET 1991,F,Algérienne
9001,14011198375,Sat Nov 24 00:00:00 CET 1990,F,Algérienne
9005,14011198456,Sat Apr 20 00:00:00 CEST 1991,F,Algérienne
9009,14011197859,Thu Sep 10 00:00:00 CEST 1992,F,Algérienne
9013,14011197881,Tue Oct 01 00:00:00 CET 1991,M,Algérienne
9017,14011198374,Tue Sep 01 00:00:00 CEST 1992,F,Algérienne
9021,14011198413,Sat Aug 24 00:00:00 CEST 1991,F,Algérienne
9025,14011198451,Sat May 09 00:00:00 CEST 1992,F,Algérienne
9029,14011197886,Sun Oct 24 00:00:00 CET 1993,F,Algérienne
9033,14011198529,Wed Jul 29 00:00:00 CEST 1992,F,Algérienne
9037,14011198379,Tue Aug 25 00:00:00 CEST 1992,F,Algérienne
9041,14011198399,Mon Mar 23 00:00:00 CET 1992,F,Algérienne
9045,14011198531,Mon Aug 31 00:00:00 CEST 1992,F,Algérienne
9049,14011198476,Sun Aug 29 00:00:00 CEST 1993,F,Algérienne
9053,14011198534,Mon Oct 15 00:00:00 CET 1990,F,Algérienne
9057,14011198449,Mon Nov 09 00:00:00 CET 1992,F,Algérienne
9061,14011197918,Mon Jan 11 00:00:00 CET 1993,F,Algérienne
9065,14011197920,Sun Oct 04 00:00:00 CET 1992,F,Algérienne
9069,14011197921,Mon Apr 13 00:00:00 CEST 1992,F,Algérienne
9073,14011197922,Thu Mar 04 00:00:00 CET 1993,F,Algérienne
9077,14011197889,Mon Oct 01 00:00:00 CET 1990,F,Algérienne
9081,14011197890,Thu Feb 27 00:00:00 CET 1992,F,Algérienne
9085,14011198418,Tue Apr 14 00:00:00 CEST 1992,F,Algérienne
9089,14011197893,Wed May 15 00:00:00 CEST 1991,F,Algérienne
9093,14011198533,Tue Jan 14 00:00:00 CET 1992,F,Algérienne
9097,14011198483,Sat Sep 01 00:00:00 CEST 1990,M,Algérienne
9101,14011197908,Fri Mar 08 00:00:00 CET 1991,M,Algérienne
9105,14011197911,Sun Jul 04 00:00:00 CEST 1993,F,Algérienne
9109,14011197913,Mon Sep 14 00:00:00 CEST 1992,F,Algérienne
9113,14011197914,Mon Oct 05 00:00:00 CET 1992,F,Algérienne
9117,14011197923,Sun Sep 27 00:00:00 CEST 1992,F,Algérienne
9121,14011197925,Sat May 23 00:00:00 CEST 1992,F,Algérienne
9125,14011197927,Wed Apr 24 00:00:00 CEST 1991,F,Algérienne
9129,14011197930,Thu Nov 14 00:00:00 CET 1991,F,Algérienne
9133,14011198501,Tue Dec 01 00:00:00 CET 1992,F,Algérienne
9137,14011198484,Wed Oct 21 00:00:00 CET 1992,F,Algérienne
9141,14011197936,Sun Apr 16 00:00:00 CEST 1989,F,Algérienne
9145,14011198503,Tue Aug 31 00:00:00 CEST 1993,F,Algérienne
9149,14011197939,Mon Mar 16 00:00:00 CET 1992,F,Algérienne
9153,14011197940,Sun Oct 25 00:00:00 CET 1992,F,Algérienne
9157,14011198521,Fri Mar 19 00:00:00 CET 1993,F,Algérienne
9161,14011198490,Fri Apr 20 00:00:00 CEST 1990,F,Algérienne
9165,14011198492,Sat Feb 01 00:00:00 CET 1992,F,Algérienne
9169,14011197947,Mon Aug 24 00:00:00 CEST 1992,F,Algérienne
9173,14011198480,Tue Aug 18 00:00:00 CEST 1992,F,Algérienne
9177,14011198497,Sun Sep 20 00:00:00 CEST 1992,F,Algérienne
9181,14011197953,Sun Oct 25 00:00:00 CET 1992,F,Algérienne
9185,14011198439,Sun Jan 06 00:00:00 CET 1991,F,Algérienne
9189,14011198411,Tue Feb 25 00:00:00 CET 1992,F,Algérienne
9193,14011197959,Sun May 03 00:00:00 CEST 1992,F,Algérienne
9197,14011197960,Fri Mar 20 00:00:00 CET 1992,F,Algérienne
9201,14011197961,Mon Sep 21 00:00:00 CEST 1992,F,Algérienne
9205,14011198427,Sun Nov 29 00:00:00 CET 1992,F,Algérienne
9209,14011197964,Fri Aug 07 00:00:00 CEST 1992,F,Algérienne
9213,14011197965,Tue Oct 13 00:00:00 CET 1992,F,Algérienne
9217,14011197966,Tue Mar 02 00:00:00 CET 1993,F,Algérienne
9221,14011197969,Fri Jan 15 00:00:00 CET 1993,F,Algérienne
9225,14011197970,Fri May 15 00:00:00 CEST 1992,F,Algérienne
9229,14011197972,Sat Jan 16 00:00:00 CET 1993,F,Algérienne
9233,14011197974,Fri Sep 13 00:00:00 CEST 1991,F,Algérienne
9237,14011197976,Wed Nov 03 00:00:00 CET 1993,F,Algérienne
9241,14011197977,Sun Jan 31 00:00:00 CET 1993,F,Algérienne
9245,14011197979,Thu May 28 00:00:00 CEST 1992,F,Algérienne
9249,14011197981,Sat Jul 25 00:00:00 CEST 1992,F,Algérienne
9253,14011197983,Mon Jul 06 00:00:00 CEST 1992,F,Algérienne
9257,14011197985,Sat Dec 26 00:00:00 CET 1992,F,Algérienne
9261,14011198528,Sat Jun 09 00:00:00 CEST 1990,F,Algérienne
9265,14011197987,Sun Jul 05 00:00:00 CEST 1992,F,Algérienne
9269,14011197989,Sun Aug 30 00:00:00 CEST 1992,F,Algérienne
9273,14011198474,Sat Sep 19 00:00:00 CEST 1992,F,Algérienne
9277,14011197992,Tue Jun 15 00:00:00 CEST 1993,F,Algérienne
9281,14011197993,Fri Aug 06 00:00:00 CEST 1993,F,Algérienne
9285,14011198525,Mon May 04 00:00:00 CEST 1992,F,Algérienne
9289,14011198381,Sat Oct 24 00:00:00 CET 1992,F,Algérienne
9293,14011197999,Sat Oct 24 00:00:00 CET 1992,F,Algérienne
9297,14011198472,Sun Dec 01 00:00:00 CET 1991,F,Algérienne
9301,14011198437,Fri Dec 11 00:00:00 CET 1992,F,Algérienne
9305,14011198005,Wed Jan 01 00:00:00 CET 1992,F,Algérienne
9309,14011198466,Wed Jul 22 00:00:00 CEST 1992,F,Algérienne
9313,14011198007,Thu Nov 14 00:00:00 CET 1991,F,Algérienne
9317,14011198008,Fri May 17 00:00:00 CEST 1991,F,Algérienne
9321,14011198010,Wed Jun 26 00:00:00 CEST 1991,F,Algérienne
9325,14011198012,Mon Jul 26 00:00:00 CEST 1993,F,Algérienne
9329,14011198014,Sat Jan 18 00:00:00 CET 1992,F,Algérienne
9333,14011198016,Thu Jul 11 00:00:00 CEST 1991,F,Algérienne
9337,14011198502,Tue Jan 14 00:00:00 CET 1992,F,Algérienne
9341,14011198511,Sat Apr 18 00:00:00 CEST 1992,F,Algérienne
9345,14011198448,Sun Sep 01 00:00:00 CEST 1991,F,Algérienne
9349,14011198023,Sun May 31 00:00:00 CEST 1992,F,Algérienne
9353,14011198025,Tue Oct 13 00:00:00 CET 1992,F,Algérienne
9357,14011198385,Mon Jul 05 00:00:00 CEST 1993,F,Algérienne
9361,14011198029,Wed Jul 29 00:00:00 CEST 1992,F,Algérienne
9365,14011198031,Mon Aug 24 00:00:00 CEST 1992,F,Algérienne
9369,14011198033,Tue Jun 23 00:00:00 CEST 1992,F,Algérienne
9373,14011198430,Wed Jan 16 00:00:00 CET 1991,F,Algérienne
9377,14011198036,Fri Dec 04 00:00:00 CET 1992,F,Algérienne
9381,14011198038,Sat Feb 29 00:00:00 CET 1992,F,Algérienne
9385,14011198039,Wed Jan 06 00:00:00 CET 1993,F,Algérienne
9389,14011198040,Mon Jun 28 00:00:00 CEST 1993,F,Algérienne
9393,14011198041,Mon Oct 19 00:00:00 CET 1992,F,Algérienne
9397,14011198043,Fri May 10 00:00:00 CEST 1991,F,Algérienne
9401,14011198391,Thu Dec 26 00:00:00 CET 1991,F,Algérienne
9405,14011198401,Fri Dec 27 00:00:00 CET 1991,F,Algérienne
9409,14011198383,Mon Jan 27 00:00:00 CET 1992,F,Algérienne
9413,14011198441,Tue Sep 24 00:00:00 CEST 1991,F,Algérienne
9417,14011198052,Tue May 05 00:00:00 CEST 1992,F,Algérienne
9421,14011198053,Sat Oct 12 00:00:00 CET 1991,F,Algérienne
9425,14011198440,Sat Jan 18 00:00:00 CET 1992,F,Algérienne
9429,14011198475,Sat Feb 27 00:00:00 CET 1993,F,Algérienne
9433,14011198057,Thu Feb 18 00:00:00 CET 1993,F,Algérienne
9437,14011198461,Sun Dec 27 00:00:00 CET 1992,F,Algérienne
9441,14011198468,Sat Oct 25 00:00:00 CET 1986,F,Algérienne
9445,14011198063,Tue Jun 02 00:00:00 CEST 1992,F,Algérienne
9449,14011198065,Sun Aug 16 00:00:00 CEST 1992,F,Algérienne
9453,14011198067,Sat May 02 00:00:00 CEST 1992,F,Algérienne
9457,14011198409,Thu Dec 31 00:00:00 CET 1992,F,Algérienne
9461,14011198069,Tue Nov 17 00:00:00 CET 1992,F,Algérienne
9465,14011198422,Fri Feb 21 00:00:00 CET 1992,F,Algérienne
9469,14011198423,Mon Jun 15 00:00:00 CEST 1992,F,Algérienne
9473,14011198082,Sat Jan 11 00:00:00 CET 1992,F,Algérienne
9477,14011198084,Wed Feb 26 00:00:00 CET 1992,F,Algérienne
9481,14011198444,Thu Jul 30 00:00:00 CEST 1992,M,Algérienne
9485,14011198518,Mon Nov 27 00:00:00 CET 1989,M,Algérienne
9489,14011198087,Sun Nov 24 00:00:00 CET 1991,M,Algérienne
9493,14011198517,Mon Jan 27 00:00:00 CET 1992,M,Algérienne
9497,14011198442,Sat Mar 07 00:00:00 CET 1992,M,Algérienne
9501,14011198424,Fri Jul 03 00:00:00 CEST 1992,F,Algérienne
9505,14011198091,Sat Sep 19 00:00:00 CEST 1992,F,Algérienne
9509,14011198488,Tue Feb 27 00:00:00 CET 1990,F,Algérienne
9513,14011198522,Sat May 22 00:00:00 CEST 1993,M,Algérienne
9517,14011198096,Wed Mar 17 00:00:00 CET 1993,F,Algérienne
9521,14011198098,Wed Jun 27 00:00:00 CEST 1990,F,Algérienne
9525,14011198102,Tue Mar 27 00:00:00 CEST 1990,F,Algérienne
9529,14011198101,Thu Nov 26 00:00:00 CET 1992,F,Algérienne
9533,14011198103,Wed Apr 03 00:00:00 CEST 1991,F,Algérienne
9537,14011198104,Tue Jun 02 00:00:00 CEST 1992,F,Algérienne
9541,14011198402,Sun Oct 27 00:00:00 CET 1991,F,Algérienne
9545,14011198106,Tue Mar 02 00:00:00 CET 1993,F,Algérienne
9549,14011198107,Tue Dec 08 00:00:00 CET 1992,F,Algérienne
9553,14011198109,Fri Feb 07 00:00:00 CET 1992,F,Algérienne
9557,14011198516,Tue Jul 28 00:00:00 CEST 1992,F,Algérienne
9561,14011198112,Fri Mar 20 00:00:00 CET 1992,F,Algérienne
9565,14011198113,Mon Feb 01 00:00:00 CET 1993,F,Algérienne
9569,14011198114,Thu Feb 07 00:00:00 CET 1991,F,Algérienne
9573,14011198070,Sat Aug 21 00:00:00 CEST 1993,F,Algérienne
9577,14011198072,Tue Apr 07 00:00:00 CEST 1992,F,Algérienne
9581,14011198415,Tue Jan 05 00:00:00 CET 1993,F,Algérienne
9585,14011198076,Sun Dec 29 00:00:00 CET 1991,F,Algérienne
9589,14011198487,Fri Sep 25 00:00:00 CEST 1992,F,Algérienne
9593,14011198115,Wed Mar 17 00:00:00 CET 1993,F,Algérienne
9597,14011198116,Thu Aug 25 00:00:00 CEST 1994,F,Congolaise
9601,14011198505,Fri Jan 04 00:00:00 CET 1991,F,Algérienne
9605,14011198120,Sun Sep 06 00:00:00 CEST 1992,F,Algérienne
9609,14011198121,Sun Oct 18 00:00:00 CET 1992,F,Algérienne
9613,14011198454,Tue May 12 00:00:00 CEST 1992,F,Algérienne
9617,14011198125,Sun Jan 21 00:00:00 CET 1990,F,Algérienne
9621,14011198419,Mon Apr 29 00:00:00 CEST 1991,F,Algérienne
9625,14011198523,Thu May 06 00:00:00 CEST 1993,F,Algérienne
9629,14011198131,Mon Mar 16 00:00:00 CET 1992,M,Algérienne
9633,14011198133,Tue Nov 20 00:00:00 CET 1990,M,Algérienne
9637,14011198135,Mon Oct 04 00:00:00 CET 1993,M,Algérienne
9641,14011198136,Tue Mar 05 00:00:00 CET 1991,M,Algérienne
9645,14011198138,Tue Apr 14 00:00:00 CEST 1992,M,Algérienne
9649,14011198139,Wed Jan 08 00:00:00 CET 1992,M,Algérienne
9653,14011198141,Sun Oct 04 00:00:00 CET 1992,M,Algérienne
9657,14011198143,Wed Jan 15 00:00:00 CET 1992,M,Algérienne
9661,14011198145,Thu Feb 18 00:00:00 CET 1993,M,Algérienne
9665,14011198146,Tue Dec 29 00:00:00 CET 1992,M,Algérienne
9669,14011198148,Sun Sep 20 00:00:00 CEST 1992,M,Algérienne
9673,14011198149,Sat Aug 01 00:00:00 CEST 1992,M,Algérienne
9677,14011198150,Fri Dec 06 00:00:00 CET 1991,M,Algérienne
9681,14011198152,Sat Feb 15 00:00:00 CET 1992,M,Algérienne
9685,14011198153,Thu Jun 17 00:00:00 CEST 1993,M,Algérienne
9689,14011198155,Mon Nov 11 00:00:00 CET 1991,M,Algérienne
9693,14011198412,Sun Jun 20 00:00:00 CEST 1993,M,Algérienne
9697,14011198159,Thu Apr 11 00:00:00 CEST 1991,M,Algérienne
9701,14011198388,Sun Nov 22 00:00:00 CET 1992,M,Algérienne
9705,14011198590,Sun Sep 20 00:00:00 CEST 1992,M,Algérienne
9709,14011198585,Mon Jun 17 00:00:00 CEST 1991,M,Algérienne
9713,14011198417,Tue Oct 27 00:00:00 CET 1992,M,Algérienne
9717,14011198463,Mon Mar 22 00:00:00 CET 1993,M,Algérienne
9721,14011198166,Mon Feb 25 00:00:00 CET 1991,M,Algérienne
9725,14011198479,Wed Nov 11 00:00:00 CET 1992,M,Algérienne
9729,14011198410,Sat Jul 18 00:00:00 CEST 1992,M,Algérienne
9733,14011198443,Wed Oct 07 00:00:00 CET 1992,M,Algérienne
9737,14011198514,Mon Nov 04 00:00:00 CET 1991,M,Algérienne
9741,14011198174,Mon Oct 07 00:00:00 CET 1991,M,Algérienne
9745,14011198176,Mon Jul 22 00:00:00 CEST 1991,M,Algérienne
9749,14011198178,Mon Apr 20 00:00:00 CEST 1992,M,Algérienne
9753,14011198179,Mon Apr 27 00:00:00 CEST 1992,M,Algérienne
9757,14011198180,Tue Mar 17 00:00:00 CET 1992,M,Algérienne
9761,14011198182,Fri Jan 10 00:00:00 CET 1992,M,Algérienne
9765,14011198183,Wed Jul 12 00:00:00 CEST 1989,M,Algérienne
9769,14011198185,Wed Jan 02 00:00:00 CET 1991,M,Algérienne
9773,14011198499,Tue Jun 16 00:00:00 CEST 1992,M,Algérienne
9777,14011198498,Tue Nov 26 00:00:00 CET 1991,M,Algérienne
9781,14011198491,Mon Nov 16 00:00:00 CET 1992,M,Algérienne
9785,14011198192,Wed Jan 06 00:00:00 CET 1993,M,Algérienne
9789,14011198193,Wed Sep 02 00:00:00 CEST 1992,M,Algérienne
9793,14011198194,Sun Aug 18 00:00:00 CEST 1991,M,Algérienne
9797,14011198196,Mon Jul 22 00:00:00 CEST 1991,M,Algérienne
9801,14011198486,Fri Nov 05 00:00:00 CET 1993,M,Algérienne
9805,14011198198,Sun Oct 11 00:00:00 CET 1992,M,Algérienne
9809,14011198200,Mon Jun 22 00:00:00 CEST 1992,M,Algérienne
9813,14011198202,Mon Sep 28 00:00:00 CET 1992,M,Algérienne
9817,14011198204,Tue Jun 30 00:00:00 CEST 1987,M,Ivoirienne
9821,14011198392,Sun Feb 28 00:00:00 CET 1993,M,Algérienne
9825,14011198376,Sat Jul 21 00:00:00 CEST 1990,M,Algérienne
9829,14011198425,Tue Dec 10 00:00:00 CET 1991,M,Algérienne
9833,14011198408,Sun Jan 17 00:00:00 CET 1993,M,Algérienne
9837,14011198447,Sat Dec 07 00:00:00 CET 1991,M,Algérienne
9841,14011198515,Tue Apr 14 00:00:00 CEST 1992,M,Algérienne
9845,14011198214,Mon Mar 01 00:00:00 CET 1993,M,Algérienne
9849,14011198215,Sun Oct 04 00:00:00 CET 1992,M,Algérienne
9853,14011198216,Sun May 30 00:00:00 CEST 1993,M,Algérienne
9857,14011198217,Sun Apr 05 00:00:00 CEST 1992,M,Algérienne
9861,14011198507,Sat Dec 07 00:00:00 CET 1991,M,Algérienne
9865,14011198460,Sun Oct 13 00:00:00 CET 1991,M,Algérienne
9869,14011198384,Mon Apr 06 00:00:00 CEST 1992,M,Algérienne
9873,14011198457,Sun Nov 29 00:00:00 CET 1992,M,Algérienne
9877,14011198462,Tue May 28 00:00:00 CEST 1991,M,Algérienne
9881,14011198453,Tue Jul 28 00:00:00 CEST 1992,M,Algérienne
9885,14011198478,Fri Jan 01 00:00:00 CET 1993,M,Algérienne
9889,14011198464,Wed Mar 13 00:00:00 CET 1991,M,Algérienne
9893,14011198459,Tue Nov 20 00:00:00 CET 1990,M,Algérienne
9897,14011198495,Sun Jun 21 00:00:00 CEST 1992,M,Algérienne
9901,14011198237,Thu Dec 19 00:00:00 CET 1991,M,Algérienne
9905,14011198238,Fri Oct 02 00:00:00 CET 1992,M,Algérienne
9909,14011198535,Fri Apr 26 00:00:00 CEST 1991,M,Algérienne
9913,14011198242,Fri Feb 21 00:00:00 CET 1992,M,Algérienne
9917,14011198530,Mon Sep 30 00:00:00 CET 1991,M,Algérienne
9921,14011198536,Wed May 08 00:00:00 CEST 1991,M,Algérienne
9925,14011198247,Sun Feb 24 00:00:00 CET 1991,M,Ivoirienne
