"N°Ins","Année","AnnéeUniv","Réf_Cours","Cours","Coef","Moy_Module","Moy_Gle","Observation","Université_Origine","Faculté_Origine","Département_Origine","Cycle_Origine","Fillière_Origine","credit_matière","Code_UE","credit_UE","Aquit","An_d_obtent","Faculté_OrigineAr","Département_OrigineAr","Fillière_OrigineAr","Université_OrigineAr","Cycle_OrigineAr"
"14011299188","1","2015","ANGn2","Anglais niveau 2","1","15.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","ANG2","2.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011299188","1","2015","APC","Architecture parallele et Clus","1.2","14.75","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3","HWR","3","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011299188","1","2015","EW","Ergonomie web","1","8.50","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","TWB","11.5","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011299188","1","2015","OWS","Ontologies et web sémantique","1.8","14.60","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011299188","1","2015","WS","Web services","1.8","12.45","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011299188","1","2015","MMTS","Modèle Mathématique du TS","1","12.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4","VTI","13","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198512","1","2015","EW","Ergonomie web","1","11.75","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198512","1","2015","OWS","Ontologies et web sémantique","1.8","12.40","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198512","1","2015","WS","Web services","1.8","9.25","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","TWB","11.5","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198512","1","2015","MMTS","Modèle Mathématique du TS","1","8.20","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","VTI","13","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198512","1","2015","TAM","Traitement et Analyse des Imag","1.8","9.35","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","VTI","13","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198512","1","2015","VA","Vision Artificielle ","1.8","8.70","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","VTI","13","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198521","1","2015","AGR","Application Graphes à la RO","1","13.25","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","ROP","9.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198521","1","2015","APN","Anlgais Premier Niveau","1","15.75","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","ANG","2.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198521","1","2015","LIA","Logique P/ Intéligence Artific","1.25","7.60","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","LCO","6.5","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198521","1","2015","MFO","Méthodes Formelles et OV ","1.25","9.40","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","MVS","9","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198521","1","2015","MOM","Méthodes et outils de Modélisa","1.5","11.05","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3.5","MVS","9","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198521","1","2015","ORO","Optimisation en recherche Opér","1.5","6.50","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","ROP","9.5","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198521","1","2015","RET","Réseaux et Télécoms","1","12.00","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","MVS","9","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198521","1","2015","SBC","Sytème à Base de Connaissances","1","13.60","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3","LCO","6.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198521","1","2015","SED","Simulation à évenement discret","1.5","5.50","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","ROP","9.5","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198521","1","2015","SEW","Sécurité Web","1","11.50","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","BSE","2.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198521","1","2015","ANGn2","Anglais niveau 2","1","15.00","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","ANG2","2.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198521","1","2015","APC","Architecture parallele et Clus","1.2","8.00","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","HWR","3","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198521","1","2015","EW","Ergonomie web","1","11.75","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198521","1","2015","OWS","Ontologies et web sémantique","1.8","16.20","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198521","1","2015","WS","Web services","1.8","12.00","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198521","1","2015","MMTS","Modèle Mathématique du TS","1","8.20","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","VTI","13","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198521","1","2015","TAM","Traitement et Analyse des Imag","1.8","8.75","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","VTI","13","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198521","1","2015","VA","Vision Artificielle ","1.8","6.40","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","VTI","13","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198524","1","2015","GL","Génie Logiciel","1","14.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","5","UEF1","10","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011198524","1","2015","CA","Compléxité Algorithmique","1","13.40","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","5","UEF1","10","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011198524","1","2015","COSI","Conception Objet d un S.I","1","10.60","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","4","UEF2","12","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011198524","1","2015","SMA","Systèmes Multi Agents","1","12.40","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","4","UEF2","12","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011198524","1","2015","OIN","Outils de l Internet","1","11.40","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","4","UEF2","12","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011198524","1","2015","LOIA","Logique pour L I.A","1","8.60","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","0","UED1","6","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011198524","1","2015","SEVD","Simmulation a event Discret","1","5.40","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","0","UED1","6","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011198524","1","2015","ANG1","Anglais 1","1","18.75","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","2","UET1","2","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011198524","1","2015","SCL","Spécification Concep Logiciel","1","8.60","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","0","UEF1.","10","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011198524","1","2015","ARCDL","Architecture et Dév Logiciel","1","14.10","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","5","UEF1.","10","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011198524","1","2015","IHIA","IHM .IA App aux Problèmes Indu","3","11.10","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","3","UEF2.","10","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011198524","1","2015","PRGW","Programmation Web","3","12.05","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","3","UEF2.","10","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011198524","1","2015","I.A","Intéligence Artificielle","4","11.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","4","UEF2.","10","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011198524","1","2015","BDDA","Bases de Données Avancées","1","10.80","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","4","UEF3","8","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011198524","1","2015","XMLW","XML et Web 2.0","1","11.50","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","4","UEF3","8","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011198524","1","2015","ANG2.","Anglais 2","1","17.50","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","2","UET1.","2","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011198566","1","2015","AGR","Application Graphes à la RO","1","8.00","","Admis/Dettes","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","ROP","9.5","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198566","1","2015","APN","Anlgais Premier Niveau","1","13.75","","Admis/Dettes","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","ANG","2.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198566","1","2015","LIA","Logique P/ Intéligence Artific","1.25","10.00","","Admis/Dettes","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3.5","LCO","6.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198566","1","2015","MFO","Méthodes Formelles et OV ","1.25","10.10","","Admis/Dettes","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3","MVS","9","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198566","1","2015","MOM","Méthodes et outils de Modélisa","1.5","11.50","","Admis/Dettes","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3.5","MVS","9","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198566","1","2015","ORO","Optimisation en recherche Opér","1.5","4.00","","Admis/Dettes","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","ROP","9.5","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198566","1","2015","RET","Réseaux et Télécoms","1","12.00","","Admis/Dettes","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","MVS","9","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198566","1","2015","SBC","Sytème à Base de Connaissances","1","11.80","","Admis/Dettes","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3","LCO","6.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198566","1","2015","SED","Simulation à évenement discret","1.5","8.20","","Admis/Dettes","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","ROP","9.5","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198566","1","2015","SEW","Sécurité Web","1","6.00","","Admis/Dettes","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","BSE","2.5","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198566","1","2015","ANGn2","Anglais niveau 2","1","16.00","","Admis/Dettes","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","ANG2","2.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198566","1","2015","APC","Architecture parallele et Clus","1.2","6.25","","Admis/Dettes","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","HWR","3","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198566","1","2015","EW","Ergonomie web","1","13.00","","Admis/Dettes","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198566","1","2015","OWS","Ontologies et web sémantique","1.8","11.60","","Admis/Dettes","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198566","1","2015","WS","Web services","1.8","9.70","","Admis/Dettes","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","TWB","11.5","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198566","1","2015","MMTS","Modèle Mathématique du TS","1","8.50","","Admis/Dettes","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","VTI","13","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198566","1","2015","TAM","Traitement et Analyse des Imag","1.8","10.15","","Admis/Dettes","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","VTI","13","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198566","1","2015","VA","Vision Artificielle ","1.8","8.50","","Admis/Dettes","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","VTI","13","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198588","1","2015","AGR","Application Graphes à la RO","1","6.50","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","ROP","9.5","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198588","1","2015","APN","Anlgais Premier Niveau","1","17.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","ANG","2.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198588","1","2015","LIA","Logique P/ Intéligence Artific","1.25","10.80","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3.5","LCO","6.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198588","1","2015","MFO","Méthodes Formelles et OV ","1.25","7.55","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","MVS","9","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198198","1","2014","AGR","Application Graphes à la RO","1","5.50","","Ajourné","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Informatique","0","ROP","9.5","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","Master Génie Informatique","جامعة إبن خلدون بتيارت","Master"
"14011198588","1","2015","MOM","Méthodes et outils de Modélisa","1.5","10.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3.5","MVS","9","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198588","1","2015","ORO","Optimisation en recherche Opér","1.5","10.60","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3.5","ROP","9.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198588","1","2015","RET","Réseaux et Télécoms","1","11.45","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","MVS","9","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198588","1","2015","SBC","Sytème à Base de Connaissances","1","13.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3","LCO","6.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198588","1","2015","SED","Simulation à évenement discret","1.5","6.30","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","ROP","9.5","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198588","1","2015","SEW","Sécurité Web","1","12.50","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","BSE","2.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198588","1","2015","ANGn2","Anglais niveau 2","1","14.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","ANG2","2.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198588","1","2015","APC","Architecture parallele et Clus","1.2","15.25","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3","HWR","3","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198588","1","2015","EW","Ergonomie web","1","10.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198588","1","2015","OWS","Ontologies et web sémantique","1.8","12.40","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198588","1","2015","WS","Web services","1.8","10.65","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198588","1","2015","MMTS","Modèle Mathématique du TS","1","8.20","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","VTI","13","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011198588","1","2015","TAM","Traitement et Analyse des Imag","1.8","10.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","VTI","13","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011399247","2","2015","GESQ","Gestion de Qualité","3","7.80","","Ajourné","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","0","UM1","14","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399247","2","2015","ANG3","Anglais 3","1","19.50","","Ajourné","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","2","UT1","2","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
"14011399247","2","2015","P.FE","Projet de Fin d Etudes","1","0.00","","Ajourné","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Génie Logiciel","0","P.F.E","30","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","ماستر هندسة البرامج","جامعة إبن خلدون بتيارت","Master"
