N°Ins,Réf_Cours,examen,rattrapage,Conference,seminaire,TD,TP,stage,Projet,autre_Ctl,Moy_CC,Moy_Module,Aquit,Option,ratt,exclu_matière,2015
14011299190,G-L,,,,,12.5,,,,,0.0,0.00,false,false,false,false,2015
14011399268,SBC,8,,,,,,,,,0.0,4.80,false,false,false,false,2015
14011399268,SED,2.5,,,,4,,,,,0.0,3.10,false,false,false,false,2015
14011399268,SEW,3,,,,,,,,,0.0,3.00,false,true,false,false,2015
14011399268,ANGn2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011399268,ASSL,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011399268,APC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011399268,MC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011399268,EW,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011399268,OWS,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011399268,WS,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011399268,MMTS,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299212,Algé2,,,,,10,,,,,0.0,0.00,false,false,false,false,2015
14011299212,Aly2,,,,,13,,,,,0.0,0.00,false,false,false,false,2015
14011299214,ALG1,,,,,10,,,,,0.0,0.00,false,false,false,false,2015
14011299214,Analy,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299214,Chim,,,,,0,,,,,0.0,0.00,false,false,false,false,2015
14011299214,Elect,,,,,7,,,,,0.0,0.00,false,false,false,false,2015
14011299214,info,,,,,,12.5,,,,0.0,0.00,false,false,false,false,2015
14011299214,Mecaq,,,,,5,,,,,0.0,0.00,false,false,false,false,2015
14011299214,TEC1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299214,TPBUR,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299214,Agl,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299214,Algé2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299214,Aly2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299214,CF,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299214,His-s,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299214,Info2,,,,,0,0,,,,0.0,0.00,false,false,false,false,2015
14011299214,StatD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299214,STRM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299214,Tecw,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299218,ALG1,,,,,8,,,,,0.0,0.00,false,false,false,false,2015
14011299215,ARCH,,,,,8.5,,,,,0.0,0.00,false,false,false,false,2015
14011299215,ITM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299215,B-D,,,,,8,14,,,,0.0,0.00,false,false,false,false,2015
14011399268,TAM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011399268,VA,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299218,Analy,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299218,Chim,,,,,5,,,,,0.0,0.00,false,false,false,false,2015
14011299218,Elect,,,,,2.5,,,,,0.0,0.00,false,false,false,false,2015
14011299218,info,,,,,9,13.5,,,,0.0,0.00,false,false,false,false,2015
14011299218,Mecaq,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299218,Algé2,,,,,10,,,,,0.0,0.00,false,false,false,false,2015
14011299218,Info2,,,,,2,,,,,0.0,0.00,false,false,false,false,2015
14011299218,StatD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299218,STRM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299220,ALG1,,,,,6,,,,,0.0,0.00,false,false,false,false,2015
14011299220,Analy,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299220,Chim,,,,,8,,,,,0.0,0.00,false,false,false,false,2015
14011299220,Elect,,,,,11.5,,,,,0.0,0.00,false,false,false,false,2015
14011299220,info,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299220,Mecaq,,,,,7,,,,,0.0,0.00,false,false,false,false,2015
14011299220,TEC1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299220,TPBUR,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299220,Agl,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299220,Algé2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299219,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299219,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299219,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299219,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299219,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299219,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299219,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299219,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299219,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299219,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299219,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299219,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299219,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299225,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299225,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299225,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299225,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299225,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299225,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299225,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299225,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299220,Aly2,,,,,12,,,,,0.0,0.00,false,false,false,false,2015
14011299220,CF,,,,,10.5,,,,,0.0,0.00,false,false,false,false,2015
14011299220,His-s,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299220,Info2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299220,StatD,,,,,6,,,,,0.0,0.00,false,false,false,false,2015
14011299220,STRM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299220,Tecw,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299223,ALG1,,,,,9,,,,,0.0,0.00,false,false,false,false,2015
14011299223,info,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299223,TEC1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299223,Agl,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299223,Algé2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299223,Aly2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299223,CF,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299223,His-s,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299223,Info2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299223,StatD,,,,,10,,,,,0.0,0.00,false,false,false,false,2015
14011299223,STRM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299223,Tecw,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299225,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299225,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299225,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299225,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299225,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299225,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299226,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299226,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299226,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299226,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299234,L-M,,,,,10,,,,,0.0,0.00,false,false,false,false,2015
14011299234,P-S,,,,,14,,,,,0.0,0.00,false,false,false,false,2015
14011299234,SI,,,,,8,,,,,0.0,0.00,false,false,false,false,2015
14011299234,Algo2,,,,,0.8,0.6,,,,0.0,0.00,false,false,false,false,2015
14011299234,ANG2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299234,B-D,,,,,,12.48,,,,0.0,0.00,false,false,false,false,2015
14011299234,G-L,,,,,6.5,,,,,0.0,0.00,false,false,false,false,2015
14011299234,P-L,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298639,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298639,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298639,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298639,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298639,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298639,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298701,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298732,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298741,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298783,ARCH,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298786,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298804,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298873,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298873,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298873,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298873,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298873,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298886,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298914,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299004,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299027,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299161,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299234,SD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299234,T-L,,,,,2.5,,,,,0.0,0.00,false,false,false,false,2015
14011299015,Algo2,,,,,6.2,7.2,,,,0.0,0.00,false,false,false,false,2015
14011298639,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298639,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298639,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298639,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298640,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298640,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298640,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298640,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298640,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298640,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298640,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298640,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298640,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298640,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298640,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298640,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298640,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298641,Algo2,,,,,8.46,9.8,,,,0.0,0.00,false,false,false,false,2015
14011298641,B-D,,,,,8,12.89,,,,0.0,0.00,false,false,false,false,2015
14011298783,ITM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298783,L-M,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298873,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298873,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298875,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298875,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298937,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298990,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298990,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299046,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299143,ALGO,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299200,T-L,,,,,2,,,,,0.0,0.00,false,false,false,false,2015
14011299207,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298641,G-L,,,,,10.5,,,,,0.0,0.00,false,false,false,false,2015
14011298641,T-L,,,,,12.5,,,,,0.0,0.00,false,false,false,false,2015
14011298649,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298649,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298649,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298649,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298649,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298649,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298649,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298649,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298649,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298649,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298649,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298649,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298649,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298649,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298651,ITM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298651,L-M,,,,,0,,,,,0.0,0.00,false,false,false,false,2015
14011298651,P-S,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298651,SI,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298651,Algo2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298651,ANG2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298875,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299121,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299121,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298651,B-D,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298651,G-L,,,,,0,,,,,0.0,0.00,false,false,false,false,2015
14011298651,P-L,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298651,SD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298651,T-L,,,,,0,,,,,0.0,0.00,false,false,false,false,2015
14011298654,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298654,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298654,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298654,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298654,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298654,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298654,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298654,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298654,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298654,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298794,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298804,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298804,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298815,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298815,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298875,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298914,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298914,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299004,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299129,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299129,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14010696529,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298654,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298655,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298655,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298655,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298655,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298655,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298655,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298655,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298655,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298661,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298695,ITM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298732,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298733,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298815,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298815,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298875,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298875,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298875,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298875,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298905,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298937,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298968,ALGO,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298983,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298998,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299023,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299023,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299093,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011299104,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14010996865,B-D,,,,,,0,,,,0.0,0.00,false,false,false,false,2015
14010996865,G-L,,,,,0,,,,,0.0,0.00,false,false,false,false,2015
14010996865,P-L,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14010996865,SD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14010996865,T-L,,,,,0,,,,,0.0,0.00,false,false,false,false,2015
14011198491,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198491,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198491,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198491,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198491,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198491,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198491,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198491,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198492,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198492,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198492,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198492,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198492,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198493,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198496,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198496,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198496,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198496,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198496,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298655,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298655,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298655,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298655,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298655,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298655,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298656,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298656,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298656,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298656,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298656,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298656,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298656,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298656,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298656,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298656,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198474,Algé2,,,,,12,,,,,0.0,0.00,false,false,false,false,2015
14011198474,Aly2,,,,,9.5,,,,,0.0,0.00,false,false,false,false,2015
14011198496,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198496,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198496,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198496,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198496,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198496,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198496,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198496,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198496,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198498,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198498,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198498,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198498,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298656,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298656,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298656,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298657,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298657,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298657,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298657,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298657,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298657,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298657,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298657,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298657,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298657,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298657,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298657,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298659,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298659,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298659,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298659,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298659,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298659,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298659,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198498,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198498,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198498,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198498,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198498,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198498,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198498,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198498,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198499,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198499,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198499,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198499,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198499,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198499,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198499,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198499,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198499,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198499,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198499,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198499,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198499,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198499,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198500,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198525,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198525,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198525,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198525,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198525,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198525,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198525,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198525,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198525,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198525,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198525,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198525,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198525,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198525,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298659,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011298659,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2015
14011198437,ALG1,,,,,,,,,,0.0,0.00,false,false,false,false,2015
