student_id,birthday,gender,nationality
14011197976,1993-11-03,F,Algérienne
14011198528,1990-06-09,F,Algérienne
14011197992,1993-06-15,F,Algérienne
14011198014,1992-01-18,F,Algérienne
14011198016,1991-07-11,F,Algérienne
14011198385,1993-07-05,F,Algérienne
14011198070,1993-08-21,F,Algérienne
14011198415,1993-01-05,F,Algérienne
14011198115,1993-03-17,F,Algérienne
14011198419,1991-04-29,F,Algérienne
14011198133,1990-11-20,M,Algérienne
14011198590,1992-09-20,M,Algérienne
14011198453,1992-07-28,M,Algérienne
14011198536,1991-05-08,M,Algérienne
14011198247,1991-02-24,M,Ivoirienne
14011198538,1991-08-19,M,Algérienne
14011198279,1992-03-03,M,Algérienne
14011198292,1990-08-20,M,Algérienne
14011198319,1992-05-23,M,Algérienne
14011198446,1992-05-12,M,Algérienne
14011198400,1992-04-27,M,Algérienne
14011198434,1992-09-08,M,Algérienne
14011198508,1992-10-11,M,Algérienne
14011198458,1992-10-15,M,Algérienne
14011198550,1992-06-01,F,Algérienne
14011198553,1988-12-10,F,Algérienne
14011198556,1990-12-03,M,Algérienne
14011198557,1992-02-17,M,Algérienne
14011198558,1993-05-22,M,Algérienne
14011198568,1991-03-04,M,Algérienne
14011198575,1993-01-13,M,Algérienne
14011198580,1993-01-26,M,Algérienne
14011198600,1988-03-30,M,Algérienne
14011198602,1986-08-10,M,Algérienne
14011198604,1986-11-02,M,Algérienne
14011198606,1986-11-27,M,Algérienne
14011198610,1992-02-19,M,Algérienne
14011298879,1992-10-09,F,Algérienne
14011298880,1992-06-19,F,Algérienne
14011298881,1994-08-02,F,Algérienne
14011298882,1994-02-08,M,Algérienne
14011097080,1990-08-24,M,Algérienne
14011097082,1991-08-07,M,Algérienne
14011097528,1992-03-03,M,Algérienne
14010796589,1987-01-30,M,Algérienne
14010796593,1988-03-29,M,Algérienne
14010796595,1985-11-24,M,Algérienne
14011097096,1990-12-31,M,Algérienne
14010796604,1987-11-07,M,Algérienne
14010796606,1987-11-29,M,Algérienne
14010796612,1987-01-04,M,Algérienne
14010796615,1987-07-15,M,Algérienne
14010796619,1987-08-08,F,Algérienne
14011097479,1990-03-03,M,Algérienne
14010796628,1987-05-07,M,Algérienne
14010796640,1987-04-24,F,Algérienne
14011097128,1987-01-26,M,Algérienne
14011097132,1989-04-22,M,Algérienne
14010796657,1987-08-11,M,Algérienne
14010796666,1989-08-31,M,Algérienne
14010796670,1988-04-10,M,Algérienne
14010796689,1982-06-24,M,Algérienne
14010896696,1989-08-25,F,Algérienne
14010896702,1988-02-19,F,Algérienne
14010896707,1990-01-22,M,Algérienne
14010896709,1989-09-10,M,Algérienne
14011097171,1990-01-16,M,Algérienne
14011097633,1989-06-30,F,Algérienne
14010896721,1988-06-04,M,Algérienne
14010896724,1990-12-06,M,Algérienne
14010896730,1984-02-25,M,Algérienne
14010896739,1990-02-28,M,Algérienne
14010896742,1987-06-01,M,Algérienne
14010896743,1990-11-25,M,Algérienne
14010896744,1987-08-19,M,Algérienne
14010896746,1991-07-25,M,Algérienne
14010896750,1988-02-14,M,Algérienne
14010896751,1988-09-24,F,Algérienne
14011097189,1992-03-11,F,Algérienne
14010896753,1984-04-07,M,Algérienne
14010896758,1988-05-12,M,Algérienne
14010896760,1989-09-03,M,Algérienne
14010896763,1990-07-11,F,Algérienne
14010896771,1989-10-10,M,Algérienne
14010896772,1989-05-16,F,Algérienne
14010896773,1987-09-23,F,Algérienne
14010896791,1989-06-03,M,Algérienne
14010896798,1990-10-20,M,Algérienne
14010896802,1988-08-26,M,Algérienne
14010896809,1990-04-11,M,Algérienne
14011097199,1992-03-08,F,Algérienne
14010896818,1986-04-19,M,Algérienne
14010896822,1988-06-09,M,Algérienne
14010896838,1990-01-15,F,Algérienne
14010896839,1989-10-13,M,Algérienne
14010896849,1986-02-06,M,Algérienne
14010896852,1989-07-31,M,Algérienne
14010896859,1988-01-01,M,Algérienne
14011097207,1990-09-24,F,Algérienne
14010996866,1988-02-26,M,Algérienne
14010996867,1990-05-15,M,Algérienne
14010996869,1991-02-21,F,Algérienne
14010996889,1989-07-03,M,Algérienne
14011097492,1988-12-28,M,Algérienne
14010996898,1989-07-31,M,Algérienne
14010996904,1990-10-09,M,Algérienne
14010996906,1986-02-24,F,Algérienne
14010996917,1989-05-09,M,Algérienne
14010996924,1989-05-04,M,Algérienne
14010996925,1990-10-23,M,Algérienne
14010996930,1991-02-24,M,Algérienne
14010996931,1990-11-24,M,Algérienne
14010996933,1989-08-24,M,Algérienne
14010996937,1990-09-15,M,Algérienne
14010996946,1989-07-17,M,Algérienne
14010996955,1990-11-21,M,Algérienne
14010996964,1988-10-10,M,Algérienne
14010996966,1987-10-16,M,Algérienne
14010996968,1990-08-29,M,Algérienne
14010996973,1988-04-19,M,BURKINABIENNE
14010996981,1986-05-28,M,Algérienne
14010996995,1987-03-03,M,Algérienne
14010997008,1988-01-23,M,Algérienne
14010997012,1988-02-20,F,Algérienne
14010997021,1989-01-22,F,Algérienne
14010997028,1988-05-08,F,Algérienne
14010997026,1988-05-26,F,Algérienne
14010997047,1988-11-09,F,Algérienne
14010997059,1989-10-31,M,Algérienne
14010997065,1989-07-15,F,Algérienne
14010696401,1987-03-15,M,Algérienne
14011097213,1991-08-18,F,Algérienne
14010696450,1986-12-20,M,Algérienne
14010696456,1985-01-03,M,Algérienne
14010696459,1987-04-03,M,Algérienne
14010696474,1986-04-28,M,Algérienne
14011097483,1990-02-27,F,Algérienne
14010696484,1988-04-21,M,Algérienne
14010696518,1987-09-16,M,Algérienne
14011097260,1991-04-19,F,Algérienne
14010796551,1984-01-27,F,Algérienne
14011097789,1987-05-16,F,Algérienne
14011097324,1991-05-16,F,Algérienne
14011097332,1991-08-07,F,Algérienne
14011097344,1989-11-05,F,Algérienne
14011097352,1991-11-20,F,Algérienne
14011097611,1992-03-03,M,Algérienne
14011097365,1992-06-05,F,Algérienne
14011097366,1991-02-18,F,Algérienne
14011097373,1991-07-22,F,Algérienne
14011097380,1991-05-24,F,Algérienne
14011097384,1992-06-26,M,Algérienne
14011097421,1992-01-04,M,Algérienne
14011097431,1989-04-12,M,Algérienne
14011097434,1990-07-28,M,Algérienne
14011097449,1992-01-04,F,Algérienne
14011097508,1991-05-30,F,Algérienne
14011097466,1992-01-31,F,Algérienne
14011097469,1989-10-18,F,Algérienne
14011097477,1990-04-28,F,Algérienne
14011097519,1991-06-08,F,Algérienne
14011097533,1991-10-26,F,Algérienne
14011097539,1989-09-06,F,Algérienne
14011097553,1990-12-29,M,Algérienne
14011097562,1991-05-05,M,Algérienne
14011097573,1991-05-11,M,Algérienne
14011097576,1987-03-09,M,Algérienne
14011097613,1992-06-28,M,Algérienne
14011097605,1989-05-06,M,Algérienne
14011097623,1989-10-26,F,Algérienne
14011097493,1990-03-21,M,Algérienne
14011097658,1989-04-26,F,Algérienne
14011097656,1989-02-11,F,Algérienne
14011097660,1988-06-07,F,Algérienne
14011097659,1986-12-13,F,Algérienne
14011097649,1989-01-25,M,Algérienne
14011097651,1988-08-06,F,Algérienne
14011097653,1990-04-29,F,Algérienne
14011097655,1979-12-28,M,Algérienne
14011097662,1980-08-16,M,Algérienne
14011097664,1989-07-31,F,Algérienne
14011097666,1989-12-18,F,algérienne
14011097669,1988-01-19,M,Algérienne
14011097671,1988-09-03,M,Algérienne
14011097673,1989-04-02,M,Algérienne
14011097675,1989-10-13,F,Algérienne
14011097677,1985-08-10,M,Algérienne
14011097679,1986-01-25,M,Algérienne
14011097681,1989-08-13,F,Algérienne
14011097686,1989-04-20,M,Algérienne
14011097685,1990-02-22,M,Algérienne
14011097688,1990-06-05,M,Algérienne
14011097690,1989-12-22,F,Algérienne
14011097693,1989-03-20,F,Algérienne
14011097695,1989-05-10,F,Algérienne
14011097697,1986-11-25,F,Algérienne
14011097699,1989-06-06,F,Algérienne
14011097701,1988-04-04,F,Algérienne
14011097707,1986-06-18,M,Algérienne
14011097709,1988-08-11,M,Algérienne
14011097711,1989-12-26,F,Algérienne
14011097713,1983-10-30,M,Algérienne
14011097714,1989-11-10,M,Algérienne
14011097716,1989-02-15,M,Algérienne
14011097718,1989-02-09,F,Algérienne
14011097720,1989-02-11,M,Algérienne
14011097723,1989-03-21,M,Algérienne
14011097727,1987-06-02,F,Algérienne
14011097729,1988-02-01,F,Algérienne
14011097737,1987-06-28,M,Algérienne
14011097739,1985-06-11,M,TCHADIENNE
14011097741,1983-08-12,M,Algérienne
14011097743,1986-06-06,M,Tchadienne
14011097745,1986-08-11,F,BURUNDIENNE
14011097747,1986-08-14,M,Algérienne
14011097749,1988-12-30,M,Algérienne
14011097751,1988-11-03,M,Algérienne
14011097755,1984-07-27,M,Algérienne
14011097757,1986-06-13,M,Algérienne
14011097759,1987-12-22,F,Algérienne
14011097763,1983-12-08,M,Togolaise
14011097765,1987-11-04,F,Algérienne
14011097767,1983-12-11,F,Algérienne
14011097769,1986-09-22,M,Algérienne
14011097773,1988-05-07,M,Algérienne
14011097779,1985-03-02,M,Algérienne
14011097781,1989-10-25,F,Algérienne
14011097783,1989-09-08,F,Algérienne
14011097785,1987-03-24,M,Algérienne
14011198297,1992-06-07,M,Algérienne
14010796575,1987-04-25,F,Algérienne
14011097302,1990-05-19,M,Algérienne
14011097481,1991-04-01,M,Algérienne
14010896725,1990-10-12,M,Algérienne
14010896779,1987-04-20,M,MALIENNE
14010896783,1989-04-23,F,Algérienne
14010996895,1987-02-10,M,Algérienne
14010996915,1989-09-17,M,Algérienne
14010996957,1990-09-13,M,Algérienne
14010696403,1983-11-14,F,Algérienne
14011097565,1990-07-11,M,Algérienne
14011097589,1988-10-30,M,Algérienne
14011097636,1991-08-10,M,Algérienne
